Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,拉夫堡大学Loughborough University,81.7%,84.9%,62.3%,148,77.6%,100.0,免费评估
1,谢菲尔德大学The University of Sheffield,,,37.9%,148,86.8%,100.0,免费评估
3,利兹大学University of Leeds,78.9%,76.5%,54.5%,162,79.7%,99.1,免费评估
4,纽卡斯尔大学Newcastle University,88.3%,93.2%,37.8%,148,77.4%,98.7,免费评估
5,兰卡斯特大学Lancaster University,85.9%,86.6%,51.4%,147,70.8%,98.0,免费评估
6,埃克塞特大学University of Exeter,86.3%,85.1%,46.2%,163,65.0%,97.8,免费评估
7,华威大学The University of Warwick,,,61.7%,172,54.2%,97.5,免费评估
8,卡迪夫大学Cardiff University,83.2%,88.9%,55.4%,146,63.4%,96.6,免费评估
9,东英吉利大学University of East Anglia,78.3%,73.3%,43.8%,158,75.2%,95.6,免费评估
10,斯特林大学University of Stirling,82.4%,80.8%,36.0%,177,59.1%,95.2,免费评估
11,南安普顿大学University of Southampton,86.5%,86.3%,42.7%,142,63.0%,94.6,免费评估
12,伦敦国王学院King's College London,,,55.8%,168,53.1%,94.5,免费评估
13,莱斯特大学University of Leicester,74.1%,75.3%,46.1%,141,80.0%,94.1,免费评估
14,英国女王大学Queen's University Belfast,,,38.3%,159,44.6%,93.8,免费评估
15,萨塞克斯大学University of Sussex,74.5%,75.4%,43.6%,140,78.4%,93.4,免费评估
16,萨里大学University of Surrey,72.8%,73.5%,30.2%,154,82.7%,93.2,免费评估
16,伦敦大学金史密斯学院Goldsmiths University of London,,,60.0%,140,62.5%,93.2,免费评估
18,伦敦大学玛丽女王学院Queen Mary University of London,,,35.1%,143,61.0%,93.1,免费评估
19,索尔福德大学University of Salford,85.4%,83.3%,36.9%,132,62.4%,91.8,免费评估
20,利物浦霍普大学Liverpool Hope University,87.8%,91.6%,,110,91.1%,91.0,免费评估
21,"伦敦大学伯克贝克学院Birkbeck, University Of London",88.9%,82.0%,34.7%,94,76.9%,90.8,免费评估
22,斯旺西大学Swansea University,88.5%,82.9%,18.5%,115,76.5%,90.6,免费评估
23,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.2%,70.8%,38.1%,155,58.1%,90.3,免费评估
24,University of Strathclyde,73.5%,66.1%,39.4%,196,40.0%*,90.0,免费评估
25,Northumbria University,90.4%,83.8%,22.2%,140,52.4%,89.8,免费评估
26,利物浦大学The University of Liverpool,,,27.5%,139,60.3%,89.4,免费评估
27,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,77.4%,73.4%,15.2%,172,56.2%,88.6,免费评估
28,基尔大学Keele University,78.8%,77.9%,25.0%,123,69.6%,88.1,免费评估
29,诺丁汉特伦特大学Nottingham Trent University,84.2%,80.5%,10.0%,127,68.8%,87.7,免费评估
29,考文垂大学Coventry University,77.6%,77.6%,18.1%,132,69.1%,87.7,免费评估
31,罗伯特高登大学The Robert Gordon University,76.3%,72.3%,7.5%,166,61.3%,87.4,免费评估
32,布鲁内尔大学Brunel University,74.1%,76.7%,23.0%,126,70.2%,87.0,免费评估
33,朴茨茅斯大学University of Portsmouth,85.5%,82.8%,12.8%,110,68.3%,86.7,免费评估
34,牛津布鲁克斯大学Oxford Brookes University,79.1%,81.3%,25.3%,127,57.3%,86.6,免费评估
35,德蒙福特大学De Montfort University,76.6%,76.3%,31.2%,103,68.9%,86.0,免费评估
36,班戈大学Bangor University,87.3%,85.5%,24.7%,126,42.7%,85.9,免费评估
37,肯特大学University of Kent,64.1%,64.9%,,139,92.3%,85.6,免费评估
37,林肯大学University of Lincoln,75.7%,75.8%,4.0%,137,70.2%,85.6,免费评估
39,桑德兰大学University of Sunderland,81.3%,80.0%,13.0%,111,67.0%,85.3,免费评估
39,Manchester Metropolitan University,76.6%,74.5%,29.0%,129,53.6%,85.3,免费评估
41,伯恩茅斯大学Bournemouth University,74.7%,73.8%,15.1%,130,64.5%,84.9,免费评估
41,法尔茅斯大学Falmouth University,79.2%,72.6%,,120,76.6%,84.9,免费评估
43,利兹贝克特大学Leeds Beckett University,85.3%,85.8%,11.0%,108,60.2%,84.8,免费评估
44,艾芝西尔大学Edge Hill University,88.8%,84.3%,10.2%,125,46.8%,84.7,免费评估
45,Plymouth Marjon University,90.3%,89.2%,,112,57.1%,84.6,免费评估
45,利物浦约翰摩尔斯大学Liverpool John Moores University,78.0%,77.7%,6.2%,129,64.3%,84.6,免费评估
47,威斯敏斯特大学University of Westminster,67.6%,66.7%,28.3%,135,62.2%,84.5,免费评估
47,罗汉普顿大学Roehampton University,80.9%,79.2%,26.4%,97,62.2%,84.5,免费评估
