Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,利兹大学University of Leeds,164.0,4.36,3.06,95.0,100.0,免费评估
2,罗伯特高登大学The Robert Gordon University,171.0,4.27,2.85,95.0,98.6,免费评估
3,萨里大学University of Surrey,150.0,4.18,3.37,95.0,98.2,免费评估
4,英国女王大学Queen's University Belfast,157.0,3.96,3.26,90.0,98.0,免费评估
5,诺丁汉特伦特大学Nottingham Trent University,,4.0,3.16,100.0,97.7,免费评估
6,诺丁汉大学University of Nottingham,159.0,3.99,3.12,85.0,96.7,免费评估
7,考文垂大学Coventry University,146.0,4.06,3.14,95.0,95.8,免费评估
8,普利茅斯大学University of Plymouth,161.0,4.46,2.6,75.0,95.5,免费评估
9,纽卡斯尔大学Newcastle University,141.0,4.13,2.84,85.0,94.8,免费评估
10,伦敦国王学院King's College London,156.0,3.47,3.33,80.0,94.2,免费评估
11,阿尔斯特大学University of Ulster,135.0,4.3,3.24,75.0,93.9,免费评估
12,雷丁大学University of Reading,129.0,3.76,3.24,85.0,93.5,免费评估
13,赫特福德大学University of Hertfordshire,119.0,4.15,2.41,95.0,93.0,免费评估
14,曼彻斯特城市大学Manchester Metropolitan University,141.0,4.19,2.88,70.0,91.7,免费评估
15,利兹贝克特大学Leeds Beckett University,120.0,4.13,2.72,85.0,91.4,免费评估
16,利物浦约翰摩尔斯大学Liverpool John Moores University,151.0,4.37,2.75,60.0,91.2,免费评估
17,阿伯泰邓迪大学University of Abertay Dundee,157.0,4.11,,80.0,91.0,免费评估
18,切斯特大学University of Chester,116.0,3.77,2.29,90.0,90.7,免费评估
19,伦敦都市大学London Metropolitan University,120.0,4.1,2.57,85.0,90.7,免费评估
20,哈珀亚当斯大学Harper Adams University,112.0,4.16,2.66,85.0,90.2,免费评估
21,格林威治大学The University of Greenwich,120.0,3.99,2.7,,89.9,免费评估
22,牛津布鲁克斯大学Oxford Brookes University,150.0,4.14,2.96,55.0,89.8,免费评估
23,玛格丽特女王大学Queen Margaret University,161.0,3.84,2.41,60.0,89.7,免费评估
24,中央兰开夏大学University of Central Lancashire,117.0,4.04,2.63,80.0,89.7,免费评估
25,诺桑比亚大学Northumbria University,139.0,3.7,3.12,65.0,89.6,免费评估
26,威斯敏斯特大学University of Westminster,142.0,4.1,2.75,55.0,89.6,免费评估
27,罗汉普顿大学Roehampton University,117.0,3.99,2.85,70.0,89.1,免费评估
28,谢菲尔德哈莱姆大学Sheffield Hallam University,117.0,3.95,2.81,75.0,88.6,免费评估
29,伯恩茅斯大学Bournemouth University,124.0,4.32,2.56,65.0,88.6,免费评估
30,卡迪夫都市大学Cardiff Metropolitan University,134.0,3.82,,80.0,87.8,免费评估
31,金斯顿大学Kingston University,,3.99,2.82,60.0,87.2,免费评估
32,哈德斯菲尔德大学University of Huddersfield,129.0,3.7,,80.0,86.9,免费评估
33,蒂赛德大学Teesside University,106.0,4.13,,85.0,86.6,免费评估
34,伦敦南岸大学London South Bank University,108.0,3.42,2.87,60.0,85.7,免费评估
35,"特威克南圣玛丽大学St Mary's, Twickenham",110.0,4.08,,75.0,85.3,免费评估
36,巴斯斯巴大学Bath Spa University,111.0,4.22,,70.0,85.0,免费评估
37,利兹圣三一大学Leeds Trinity University,,3.94,,60.0,83.1,免费评估
38,利物浦霍普大学Liverpool Hope University,104.0,4.01,,,82.6,免费评估
39,Suffolk,,3.84,,55.0,81.6,免费评估
