Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,圣安德鲁斯大学University of St Andrews,196.0,4.17,3.23,,100.0,免费评估
2,杜伦大学Durham University,194.0,4.09,2.98,90.0,99.4,免费评估
3,牛津大学University of Oxford,197.0,3.48,3.07,90.0,97.9,免费评估
4,爱丁堡大学The University of Edinburgh,175.0,3.8,2.91,90.0,96.2,免费评估
5,埃克塞特大学University of Exeter,165.0,3.78,3.25,75.0,93.5,免费评估
6,曼彻斯特大学The University of Manchester,147.0,3.59,3.16,75.0,91.7,免费评估
7,伦敦大学亚非学院SOAS University of London,150.0,4.03,2.78,75.0,91.3,免费评估
8,伯明翰大学University of Birmingham,,3.82,3.37,50.0,90.6,免费评估
9,利兹大学University of Leeds,153.0,3.83,2.91,70.0,90.5,免费评估
10,威斯敏斯特大学University of Westminster,,4.26,1.99,65.0,85.5,免费评估
