Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,87.0,1.8,615.0,94.0,100.0,免费评估
2,布里斯托大学University of Bristol,83.0,1.3,529.0,85.0,89.1,免费评估
3,谢菲尔德大学The University of Sheffield,83.0,1.4,436.0,87.0,87.1,免费评估
4,巴斯大学University of Bath,89.0,0.8,516.0,84.0,86.3,免费评估
5,萨里大学University of Surrey,90.0,1.1,427.0,78.0,86.2,免费评估
6,帝国理工学院Imperial College London,72.0,1.4,563.0,77.0,83.6,免费评估
7,纽卡斯尔大学Newcastle University,79.0,1.0,,96.0,83.3,免费评估
8,拉夫堡大学Loughborough University,83.0,1.1,414.0,80.0,82.7,免费评估
9,诺丁汉大学University of Nottingham,78.0,1.3,397.0,85.0,82.0,免费评估
10,利兹大学University of Leeds,87.0,1.2,399.0,64.0,81.9,免费评估
11,南安普顿大学University of Southampton,79.0,0.9,493.0,75.0,80.1,免费评估
12,曼彻斯特大学The University of Manchester,71.0,1.1,430.0,77.0,76.3,免费评估
13,利物浦大学The University of Liverpool,73.0,1.1,409.0,72.0,75.1,免费评估
14,格拉斯哥大学University of Glasgow,76.0,0.7,465.0,73.0,74.9,免费评估
15,斯旺西大学Swansea University,78.0,0.7,356.0,79.0,73.5,免费评估
16,思克莱德大学University of Strathclyde,78.0,0.8,444.0,56.0,73.1,免费评估
17,英国女王大学Queen's University Belfast,70.0,1.0,369.0,70.0,71.1,免费评估
18,阿斯顿大学Aston University,78.0,0.6,367.0,67.0,70.9,免费评估
19,西英格兰大学University of the West of England,72.0,0.8,349.0,76.0,70.5,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,79.0,0.7,345.0,60.0,70.2,免费评估
20,德蒙福特大学De Montfort University,72.0,0.6,,82.0,69.9,免费评估
22,布莱顿大学University of Brighton,74.0,0.8,348.0,,69.8,免费评估
23,布鲁内尔大学Brunel University,76.0,0.7,362.0,57.0,69.4,免费评估
24,萨塞克斯大学University of Sussex,85.0,,360.0,63.0,68.4,免费评估
25,朴茨茅斯大学University of Portsmouth,83.0,0.6,255.0,51.0,66.9,免费评估
25,索尔福德大学University of Salford,75.0,0.7,298.0,51.0,65.6,免费评估
27,考文垂大学Coventry University,75.0,0.2,269.0,75.0,64.2,免费评估
28,赫特福德大学University of Hertfordshire,67.0,0.8,290.0,62.0,63.9,免费评估
28,利物浦约翰摩尔斯大学Liverpool John Moores University,71.0,1.0,195.0,52.0,63.0,免费评估
30,格拉摩根大学University of Glamorgan,70.0,0.7,246.0,43.0,59.7,免费评估
31,格林多大学Glyndwr University,,0.5,205.0,60.0,59.6,免费评估
32,普利茅斯大学University of Plymouth,72.0,0.3,230.0,61.0,59.6,免费评估
33,伦敦城市大学City University London,68.0,0.7,330.0,36.0,59.5,免费评估
34,金斯顿大学Kingston University,71.0,0.4,272.0,51.0,59.4,免费评估
35,谢菲尔德哈莱姆大学Sheffield Hallam University,73.0,0.5,267.0,43.0,59.4,免费评估
36,伦敦南岸大学London South Bank University,74.0,0.7,218.0,30.0,58.2,免费评估
37,西苏格兰大学University of the West of Scotland,77.0,,264.0,42.0,57.3,免费评估
38,卡迪夫都市大学Cardiff Metropolitan University,67.0,,301.0,63.0,57.0,免费评估
39,阿尔斯特大学University of Ulster,75.0,,225.0,53.0,56.9,免费评估
40,曼彻斯特城市大学Manchester Metropolitan University,69.0,0.4,268.0,43.0,56.3,免费评估
41,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,68.0,,312.0,44.0,54.3,免费评估
42,北安普顿大学The University of Northampton,,,191.0,26.0,45.4,免费评估
