Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,圣安德鲁斯大学University of St Andrews,209,4.14,3.14,85.0,100.0,免费评估
2,巴斯大学University of Bath,191,4.16,3.2,84.0,98.6,免费评估
3,埃克塞特大学University of Exeter,171,4.05,2.85,94.0,97.7,免费评估
4,拉夫堡大学Loughborough University,155,4.24,2.97,93.0,97.7,免费评估
5,伦敦国王学院King's College London,199,3.74,3.12,83.0,97.4,免费评估
6,利兹大学University of Leeds,162,4.25,3.18,86.0,97.4,免费评估
7,思克莱德大学University of Strathclyde,205,4.0,3.17,72.0,97.1,免费评估
8,华威大学The University of Warwick,161,4.17,3.15,86.0,97.1,免费评估
9,杜伦大学Durham University,177,3.9,3.05,88.0,96.7,免费评估
10,伦敦大学学院University College London,179,3.75,3.03,87.0,96.6,免费评估
11,兰卡斯特大学Lancaster University,146,4.14,3.16,90.0,96.6,免费评估
12,格拉斯哥大学University of Glasgow,191,3.7,2.81,85.0,96.2,免费评估
13,阿伯丁大学University of Aberdeen,181,3.89,3.02,83.0,96.1,免费评估
14,伦敦政治经济学院The London School of Economics and Political Science,171,3.58,3.46,85.0,95.8,免费评估
15,伯明翰大学University of Birmingham,160,3.82,2.84,87.0,95.3,免费评估
16,谢菲尔德大学The University of Sheffield,152,3.93,3.12,87.0,95.1,免费评估
17,诺丁汉大学University of Nottingham,154,3.87,2.92,85.0,94.9,免费评估
18,南安普顿大学University of Southampton,155,4.1,2.9,81.0,94.8,免费评估
19,约克大学The University of York,143,4.06,2.87,86.0,94.6,免费评估
20,布里斯托大学University of Bristol,167,3.88,3.02,77.0,94.6,免费评估
21,纽卡斯尔大学Newcastle University,160,3.85,2.72,84.0,94.4,免费评估
22,曼彻斯特大学The University of Manchester,162,3.88,3.07,78.0,94.3,免费评估
23,伦敦城市大学City University London,157,3.99,3.23,77.0,94.2,免费评估
24,爱丁堡大学The University of Edinburgh,184,3.73,3.04,73.0,94.2,免费评估
25,卡迪夫大学Cardiff University,159,3.85,3.28,78.0,94.2,免费评估
26,萨塞克斯大学University of Sussex,145,3.82,2.87,87.0,94.0,免费评估
27,东英吉利大学University of East Anglia,144,4.04,3.09,80.0,94.0,免费评估
28,伦敦大学亚非学院SOAS University of London,158,4.09,2.64,75.0,94.0,免费评估
29,雷丁大学University of Reading,137,3.91,3.11,85.0,93.9,免费评估
30,利物浦大学The University of Liverpool,147,4.03,2.92,81.0,93.8,免费评估
31,斯特林大学University of Stirling,160,3.95,2.97,76.0,93.8,免费评估
32,赫瑞瓦特大学Heriot Watt University,153,4.05,2.75,76.0,93.4,免费评估
33,萨里大学University of Surrey,159,3.77,2.69,80.0,93.1,免费评估
34,英国女王大学Queen's University Belfast,144,3.97,2.88,75.0,93.1,免费评估
35,肯特大学University of Kent,135,3.87,2.84,83.0,93.0,免费评估
36,伦敦大学金史密斯学院Goldsmiths University of London,137,3.89,2.98,,92.9,免费评估
37,阿斯顿大学Aston University,140,4.01,3.07,77.0,92.7,免费评估
38,诺丁汉特伦特大学Nottingham Trent University,131,4.07,2.65,87.0,92.7,免费评估
39,哈珀亚当斯大学Harper Adams University,133,4.21,2.66,81.0,92.5,免费评估
