Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,88.0,53.0,10,13.7,72.0,7,508.0,,免费评估
2,伦敦大学学院University College London,91.1,89.0,47.0,9,8.0,81.0,8,395.0,,免费评估
3,卡迪夫大学Cardiff University,90.2,90.0,55.0,9,12.7,91.0,7,409.0,,免费评估
4,曼彻斯特大学The University of Manchester,89.6,89.0,52.0,10,7.4,75.0,4,408.0,,免费评估
5,阿斯顿大学Aston University,86.6,95.0,77.0,7,12.7,99.0,3,359.0,,免费评估
6,普利茅斯大学University of Plymouth,85.6,91.0,73.0,8,10.3,,9,378.0,,免费评估
7,利物浦大学The University of Liverpool,85.0,92.0,61.0,8,8.9,74.0,6,382.0,,免费评估
8,诺丁汉大学University of Nottingham,79.2,93.0,62.0,6,15.0,83.0,7,415.0,,免费评估
9,布里斯托大学University of Bristol,76.7,87.0,54.0,5,6.5,72.0,5,394.0,,免费评估
10,伯明翰大学University of Birmingham,74.2,95.0,49.0,4,13.5,74.0,7,419.0,,免费评估
11,英国女王大学Queen's University Belfast,73.0,92.0,70.0,7,10.2,71.0,7,338.0,,免费评估
12,萨塞克斯大学University of Sussex,72.7,84.0,55.0,7,9.7,65.0,9,359.0,,免费评估
13,剑桥安鲁大学Anglia Ruskin University,71.5,88.0,58.0,7,13.8,82.0,7,312.0,,免费评估
14,布鲁内尔大学Brunel University,65.9,96.0,70.0,3,15.8,60.0,9,348.0,,免费评估
15,布拉德福德大学University of Bradford,64.6,89.0,57.0,4,10.4,77.0,4,343.0,,免费评估
16,纽卡斯尔大学Newcastle University,63.2,89.0,65.0,4,15.7,73.0,5,401.0,,免费评估
17,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,61.9,90.0,58.0,4,19.9,84.0,6,389.0,,免费评估
18,阿尔斯特大学University of Ulster,61.8,77.0,58.0,3,9.6,80.0,7,337.0,,免费评估
19,利兹大学University of Leeds,61.5,93.0,71.0,6,16.0,63.0,5,377.0,,免费评估
20,伦敦城市大学City University London,61.4,84.0,57.0,4,15.8,97.0,3,342.0,,免费评估
21,东英吉利大学University of East Anglia,61.1,86.0,46.0,2,,82.0,7,391.0,,免费评估
22,赫特福德大学University of Hertfordshire,58.5,91.0,62.0,3,11.9,84.0,4,287.0,,免费评估
23,索尔福德大学University of Salford,57.7,92.0,72.0,3,15.5,75.0,6,317.0,,免费评估
24,德蒙福特大学De Montfort University,57.3,91.0,52.0,3,15.1,85.0,7,279.0,,免费评估
25,罗伯特高登大学The Robert Gordon University,57.2,,,3,18.5,69.0,6,427.0,,免费评估
26,阿伯丁大学University of Aberdeen,54.6,93.0,69.0,3,17.3,60.0,8,359.0,,免费评估
27,哥比亚大学University of Cumbria,54.2,,,3,19.5,98.0,5,288.0,,免费评估
28,伦敦国王学院King's College London,50.3,85.0,45.0,7,18.8,68.0,4,377.0,,免费评估
29,诺桑比亚大学Northumbria University,50.1,91.0,74.0,3,20.4,79.0,4,,,免费评估
30,格拉摩根大学University of Glamorgan,44.8,76.0,35.0,4,,,5,337.0,,免费评估
31,伯明翰城市大学Birmingham City University,42.0,80.0,61.0,3,16.7,77.0,3,346.0,,免费评估
32,贝德福德大学University of Bedfordshire,33.0,91.0,59.0,3,18.0,100.0,1,273.0,,免费评估
32,曼彻斯特城市大学Manchester Metropolitan University,33.0,79.0,57.0,3,15.9,52.0,3,361.0,,免费评估
