Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,89.0,91.3,83.5,9.5,10.0,234.0,4.0,88.0,免费评估
2,圣安德鲁斯大学University of St Andrews,97.0,98.5,97.0,86.7,10.3,7.0,202.0,7.0,,免费评估
3,帝国理工学院Imperial College London,91.7,89.0,85.5,71.1,14.8,10.0,230.0,6.0,87.0,免费评估
4,拉夫堡大学Loughborough University,88.8,94.1,93.5,86.0,17.2,8.0,152.0,8.0,93.0,免费评估
5,斯旺西大学Swansea University,87.9,95.0,85.8,85.6,18.0,7.0,131.0,10.0,97.0,免费评估
6,萨里大学University of Surrey,87.1,87.0,85.2,82.4,15.5,5.0,179.0,10.0,,免费评估
7,杜伦大学Durham University,84.7,96.0,88.7,73.8,14.2,6.0,209.0,5.0,,免费评估
8,伯明翰大学University of Birmingham,84.1,84.0,85.1,74.7,13.0,8.0,180.0,7.0,95.0,免费评估
9,利兹大学University of Leeds,83.1,96.0,92.4,83.5,10.2,4.0,162.0,5.0,85.0,免费评估
10,曼彻斯特大学The University of Manchester,82.8,91.9,82.5,66.4,12.9,9.0,179.0,5.0,94.0,免费评估
11,爱丁堡大学The University of Edinburgh,82.3,80.0,74.0,48.0,11.5,10.0,196.0,9.0,87.0,免费评估
12,巴斯大学University of Bath,82.0,81.4,84.4,76.6,15.1,8.0,187.0,6.0,95.0,免费评估
13,布里斯托大学University of Bristol,81.2,79.0,85.0,50.2,12.2,8.0,196.0,6.0,96.0,免费评估
14,格拉斯哥大学University of Glasgow,81.0,89.0,90.5,60.8,14.5,7.0,197.0,7.0,89.0,免费评估
15,华威大学The University of Warwick,80.3,88.9,85.0,75.9,15.6,9.0,194.0,3.0,93.0,免费评估
16,南安普顿大学University of Southampton,79.3,92.0,85.0,69.2,15.6,8.0,174.0,8.0,91.0,免费评估
17,伦敦大学学院University College London,79.1,80.2,78.5,57.6,12.6,,200.0,8.0,91.0,免费评估
18,诺丁汉大学University of Nottingham,78.8,91.0,87.5,73.5,15.0,9.0,158.0,7.0,83.0,免费评估
19,兰卡斯特大学Lancaster University,78.6,86.9,82.5,69.5,11.1,9.0,163.0,5.0,91.0,免费评估
20,邓迪大学University of Dundee,78.4,97.0,93.3,78.6,17.9,6.0,160.0,8.0,86.0,免费评估
21,约克大学The University of York,77.4,77.2,83.5,65.7,11.5,9.0,165.0,5.0,92.0,免费评估
22,谢菲尔德大学The University of Sheffield,75.2,96.0,88.4,77.1,16.5,8.0,152.0,4.0,88.0,免费评估
23,埃克塞特大学University of Exeter,75.1,92.0,90.0,62.4,15.4,8.0,165.0,,,免费评估
24,斯特林大学University of Stirling,74.7,74.4,77.8,70.1,9.9,6.0,150.0,9.0,,免费评估
25,赫瑞瓦特大学Heriot Watt University,72.2,87.0,83.3,75.1,14.2,7.0,166.0,5.0,85.0,免费评估
26,考文垂大学Coventry University,71.6,82.8,90.2,76.9,15.2,6.0,134.0,6.0,85.0,免费评估
27,东英吉利大学University of East Anglia,71.4,88.9,80.2,59.0,15.6,4.0,147.0,8.0,95.0,免费评估
28,阿伯丁大学University of Aberdeen,71.3,72.8,73.4,71.7,9.4,5.0,154.0,8.0,,免费评估
29,Cardiff,71.0,81.6,78.7,61.0,14.2,7.0,149.0,8.0,81.0,免费评估
30,基尔大学Keele University,70.8,94.0,90.5,81.0,14.2,7.0,132.0,,82.0,免费评估
31,利物浦大学The University of Liverpool,70.2,86.0,84.6,74.2,17.8,6.0,148.0,7.0,89.0,免费评估
32,德蒙福特大学De Montfort University,69.5,84.0,83.6,77.2,16.7,5.0,107.0,9.0,85.0,免费评估
