Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Shanghai Jiao Tong University,China,100.0,61.6,61.6,100.0,,273.9,免费评估
2,Norwegian University of Science and Technology - NTNU,Norway,98.9,66.2,56.4,92.1,,268.6,免费评估
3,University of Lisbon,Portugal,82.3,79.0,58.3,86.9,,259.9,免费评估
4,Dalian University of Technology,China,92.7,53.2,51.8,89.0,,245.3,免费评估
5,Delft University of Technology,Netherlands,66.4,76.6,71.6,75.9,,233.1,免费评估
6,University of Cantabria,Spain,46.5,100.0,59.6,64.4,,222.8,免费评估
7,National University of Singapore,Singapore,58.6,69.1,85.9,71.4,,216.2,免费评估
8,普利茅斯大学University of Plymouth,United Kingdom,61.1,77.4,67.9,59.9,,211.9,免费评估
9,The University of Western Australia,Australia,59.7,66.9,67.6,68.7,,208.7,免费评估
10,Harbin Engineering University,China,67.0,62.0,54.9,68.0,,208.0,免费评估
11,Zhejiang University,China,76.2,54.0,64.2,60.7,,203.7,免费评估
12,Seoul National University,South Korea,75.4,54.0,37.8,65.9,,202.8,免费评估
13,Colorado State University,United States,45.1,81.6,53.7,65.2,,202.7,免费评估
14,"University of California, San Diego",United States,52.9,69.1,66.1,67.3,,202.4,免费评估
14,University of Strathclyde,United Kingdom,58.6,65.6,68.8,64.4,,202.4,免费评估
16,南安普顿大学University of Southampton,United Kingdom,55.6,69.7,68.4,62.9,,201.9,免费评估
17,Technical University of Denmark,Denmark,61.4,64.0,67.5,62.9,,201.8,免费评估
18,The University of New South Wales,Australia,49.1,74.1,79.8,62.2,,201.4,免费评估
19,University of Oklahoma - Norman,United States,50.0,66.2,35.6,73.3,,196.7,免费评估
20,University of Michigan-Ann Arbor,United States,61.8,59.5,54.4,62.9,,195.1,免费评估
21,Pusan National University,South Korea,74.5,58.5,66.3,48.6,,194.8,免费评估
22,伦敦大学学院University College London,United Kingdom,49.6,72.6,65.0,58.3,,193.5,免费评估
23,Ocean University of China,China,58.9,53.6,62.5,58.3,,183.3,免费评估
24,Hohai University,China,58.6,55.5,69.8,52.3,,180.4,免费评估
25,University of Colorado at Boulder,United States,43.2,68.7,38.1,59.9,,179.4,免费评估
26,University of Washington,United States,44.6,66.2,54.3,57.5,,179.2,免费评估
27,Aalborg University,Denmark,38.5,74.9,78.1,46.6,,175.6,免费评估
28,Griffith University,Australia,36.8,74.6,91.3,44.5,,174.2,免费评估
29,University of Miami,United States,41.7,65.3,60.4,54.9,,174.0,免费评估
30,"University of Maryland, College Park",United States,35.7,76.0,49.9,50.5,,172.1,免费评估
31,University of Iowa,United States,38.0,79.3,84.9,37.6,,171.9,免费评估
32,纽卡斯尔大学Newcastle University,United Kingdom,62.4,45.0,64.6,51.4,,171.8,免费评估
33,Texas A&M University,United States,47.4,59.5,60.2,52.3,,171.3,免费评估
33,Tianjin University,China,54.8,56.3,44.2,51.4,,171.3,免费评估
35,University of Delaware,United States,44.1,70.6,68.1,42.3,,170.7,免费评估
36,The University of Tokyo,Japan,56.4,53.6,53.3,48.6,,169.2,免费评估
37,Oregon State University,United States,46.0,66.6,60.2,44.5,,169.1,免费评估
38,Osaka University,Japan,52.9,57.4,73.0,43.4,,168.3,免费评估
39,Aalto University,Finland,42.7,69.1,72.2,41.2,,167.4,免费评估
40,Federal University of Rio de Janeiro,Brazil,44.6,59.9,73.8,47.6,,166.9,免费评估
41,Cornell University,United States,33.2,71.7,88.3,43.4,,166.0,免费评估
42,Nanyang Technological University,Singapore,42.7,67.2,73.9,41.2,,165.9,免费评估
43,Istanbul Technical University,Turkey,49.1,55.9,51.2,49.5,,164.8,免费评估
44,The University of Queensland,Australia,35.7,65.6,75.4,47.6,,163.9,免费评估
45,National Cheng Kung University,China-Taiwan,45.1,56.3,53.7,51.4,,163.5,免费评估
46,National Technical University of Athens,Greece,48.3,58.5,46.2,45.6,,161.5,免费评估
47,Tsinghua University,China,33.8,74.9,39.7,43.4,,160.1,免费评估
48,University of Hawaii at Manoa,United States,41.2,65.0,56.6,41.2,,158.6,免费评估
49,Kyoto University,Japan,37.4,72.6,67.3,32.2,,155.7,免费评估
50,Massachusetts Institute of Technology (MIT),United States,43.7,53.6,78.5,42.3,,155.3,免费评估
