Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,,41.7,503,66.7,100.0,免费评估
2,兰卡斯特大学Lancaster University,83.3,43.3,445,65.4,93.2,免费评估
3,伦敦大学学院University College London,86.8,46.7,439,55.6,92.8,免费评估
4,纽卡斯尔大学Newcastle University,83.1,45.0,498,52.5,92.5,免费评估
5,格拉斯哥大学University of Glasgow,83.2,35.0,463,,92.4,免费评估
6,伦敦大学金史密斯学院Goldsmiths University of London,86.0,37.7,467,57.7,92.3,免费评估
7,雷丁大学University of Reading,84.7,45.6,357,69.0,91.1,免费评估
8,布鲁内尔大学Brunel University,87.1,11.7,397,77.1,88.8,免费评估
9,拉夫堡大学Loughborough University,79.4,43.2,428,59.2,88.6,免费评估
10,西英格兰大学University of the West of England,85.5,26.7,388,61.4,86.5,免费评估
11,利兹大学University of Leeds,78.9,36.2,414,59.1,86.0,免费评估
12,布莱顿大学University of Brighton,86.6,45.0,328,50.1,85.2,免费评估
13,伯恩茅斯大学Bournemouth University,84.4,33.3,336,60.8,84.8,免费评估
14,罗汉普顿大学Roehampton University,81.5,,311,95.2,84.0,免费评估
15,曼彻斯特城市大学Manchester Metropolitan University,77.1,21.7,449,57.0,82.9,免费评估
16,肯特大学University of Kent,73.3,46.7,347,60.5,82.6,免费评估
17,法尔茅斯大学Falmouth University,85.6,13.3,314,70.7,82.5,免费评估
17,考文垂大学Coventry University,83.2,18.0,336,67.5,82.5,免费评估
19,威斯敏斯特大学University of Westminster,70.4,38.3,474,49.0,82.3,免费评估
20,金斯顿大学Kingston University,76.0,10.0,468,60.9,81.7,免费评估
21,北安普顿大学The University of Northampton,91.1,1.7,353,58.7,81.3,免费评估
22,诺丁汉特伦特大学Nottingham Trent University,81.8,15.0,340,65.2,80.7,免费评估
23,邓迪大学University of Dundee,78.2,41.7,363,45.3,80.5,免费评估
24,伯恩茅斯艺术大学Arts University Bournemouth,86.9,3.3,317,67.0,80.0,免费评估
25,赫瑞瓦特大学Heriot Watt University,66.8,26.7,345,79.4,79.8,免费评估
25,爱丁堡大学The University of Edinburgh,75.2,23.8,400,56.3,79.8,免费评估
27,诺里奇艺术大学Norwich University of the Arts,88.1,15.0,323,52.0,79.4,免费评估
28,牛津布鲁克斯大学Oxford Brookes University,83.0,20.0,379,42.9,78.1,免费评估
29,阿伯泰邓迪大学University of Abertay Dundee,79.1,,366,67.7,77.8,免费评估
29,罗伯特高登大学The Robert Gordon University,78.7,18.3,333,59.1,77.8,免费评估
29,南安普顿大学University of Southampton,88.8,11.7,342,44.4,77.8,免费评估
32,蒂赛德大学Teesside University,90.6,,352,48.3,77.7,免费评估
33,德比大学University of Derby,85.4,11.7,318,54.2,77.6,免费评估
34,伦敦艺术大学University of the Arts London,76.2,33.1,317,53.4,77.5,免费评估
35,伯明翰城市大学Birmingham City University,71.0,40.0,385,43.6,77.1,免费评估
36,诺桑比亚大学Northumbria University,75.6,25.0,333,56.4,77.0,免费评估
37,普利茅斯大学University of Plymouth,84.2,25.0,305,44.2,76.6,免费评估
38,阿尔斯特大学University of Ulster,85.1,28.3,291,40.4,76.1,免费评估
38,哈德斯菲尔德大学University of Huddersfield,83.0,,329,61.0,76.1,免费评估
40,约克圣约翰大学York St John University,90.7,,305,50.0,75.9,免费评估
