Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,邓迪大学University of Dundee,,3.95,3.5,100.0,100.0,免费评估
2,思克莱德大学University of Strathclyde,185.0,4.09,3.15,,98.4,免费评估
3,哈德斯菲尔德大学University of Huddersfield,140.0,4.45,2.67,80.0,93.3,免费评估
4,诺丁汉特伦特大学Nottingham Trent University,168.0,3.85,3.16,65.0,92.8,免费评估
5,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,173.0,3.73,2.4,70.0,91.6,免费评估
6,基尔大学Keele University,131.0,3.92,3.09,70.0,91.2,免费评估
7,布拉德福德大学University of Bradford,124.0,4.07,3.22,80.0,91.0,免费评估
8,格林威治大学The University of Greenwich,140.0,4.36,2.28,70.0,90.5,免费评估
9,赫尔大学The University of Hull,118.0,3.96,2.91,75.0,89.9,免费评估
10,西英格兰大学University of the West of England,134.0,4.13,3.06,65.0,89.5,免费评估
11,曼彻斯特城市大学Manchester Metropolitan University,149.0,3.9,2.88,60.0,89.3,免费评估
12,考文垂大学Coventry University,127.0,4.24,3.14,65.0,89.1,免费评估
13,德蒙福特大学De Montfort University,114.0,4.64,2.58,65.0,89.0,免费评估
14,伍斯特大学University of Worcester,138.0,4.18,2.24,60.0,88.5,免费评估
15,中央兰开夏大学University of Central Lancashire,140.0,4.09,2.36,55.0,88.4,免费评估
16,罗伯特高登大学The Robert Gordon University,156.0,3.89,,70.0,88.1,免费评估
17,阿伯泰邓迪大学University of Abertay Dundee,188.0,3.71,,50.0,87.5,免费评估
18,利物浦约翰摩尔斯大学Liverpool John Moores University,148.0,4.17,,65.0,87.5,免费评估
19,伯恩茅斯大学Bournemouth University,127.0,4.01,2.65,55.0,87.4,免费评估
20,Lincoln,127.0,4.18,,70.0,86.3,免费评估
21,德比大学University of Derby,124.0,4.35,1.57,60.0,86.1,免费评估
22,泰晤士河谷大学Thames Valley University,112.0,4.23,1.94,60.0,85.5,免费评估
23,斯塔福德郡大学Staffordshire University,126.0,4.41,,60.0,85.4,免费评估
24,西苏格兰大学University of the West of Scotland,131.0,3.9,,65.0,85.0,免费评估
25,蒂赛德大学Teesside University,127.0,3.88,,60.0,83.7,免费评估
26,南威尔士大学The University of South Wales,131.0,4.06,,50.0,83.1,免费评估
27,金斯顿大学Kingston University,113.0,4.01,,60.0,82.7,免费评估
28,伦敦南岸大学London South Bank University,98.0,3.97,2.25,50.0,82.4,免费评估
29,Wrexham Glyndwr,,3.86,,55.0,82.3,免费评估
30,剑桥安鲁大学Anglia Ruskin University,106.0,3.96,,60.0,81.9,免费评估
31,伍尔弗汉普顿大学University of Wolverhampton,118.0,4.0,,50.0,81.7,免费评估
32,伦敦都市大学London Metropolitan University,,4.45,,25.0,78.6,免费评估
33,坎特伯雷大学Canterbury Christ Church University,99.0,4.03,,40.0,78.4,免费评估
34,哥比亚大学University of Cumbria,,3.85,,30.0,77.0,免费评估
