Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,Lincoln,100.0,98.0,98.7,94.5,21.6,4.0,120.0,4.0,85.0,免费评估
2,桑德兰大学University of Sunderland,98.2,100.0,98.7,97.5,23.4,,113.0,6.0,76.0,免费评估
3,伯恩茅斯大学Bournemouth University,92.5,81.2,79.6,73.7,14.4,10.0,124.0,8.0,75.0,免费评估
4,考文垂大学Coventry University,91.2,83.2,82.4,69.8,17.7,7.0,132.0,7.0,77.0,免费评估
5,萨里大学University of Surrey,88.6,87.0,79.4,71.0,25.5,8.0,167.0,9.0,52.0,免费评估
6,阿尔斯特大学University of Ulster,88.1,93.5,90.7,88.2,23.6,5.0,120.0,8.0,63.0,免费评估
7,伯明翰大学University of Birmingham,84.9,77.4,74.6,70.8,16.0,10.0,158.0,5.0,,免费评估
8,德比大学University of Derby,84.3,82.0,85.4,75.1,11.7,10.0,119.0,5.0,52.0,免费评估
8,牛津布鲁克斯大学Oxford Brookes University,84.3,93.4,83.4,76.6,15.8,,138.0,6.0,58.0,免费评估
10,威斯敏斯特大学University of Westminster,84.0,84.6,82.6,79.2,22.7,6.0,138.0,5.0,66.0,免费评估
11,哈德斯菲尔德大学University of Huddersfield,83.3,91.3,88.6,84.8,16.4,4.0,129.0,3.0,78.0,免费评估
12,温切斯特大学University of Winchester,82.9,91.8,86.5,77.6,18.4,2.0,116.0,9.0,,免费评估
13,曼彻斯特城市大学Manchester Metropolitan University,82.8,88.0,82.1,75.1,10.6,,128.0,4.0,62.0,免费评估
14,龙比亚大学Napier University,82.7,86.0,79.0,75.0,17.4,5.0,151.0,9.0,52.0,免费评估
15,赫特福德大学University of Hertfordshire,82.1,92.0,86.4,77.5,19.3,4.0,122.0,4.0,63.0,免费评估
16,德蒙福特大学De Montfort University,80.0,77.7,77.2,80.3,14.9,7.0,120.0,6.0,,免费评估
17,亚伯大学Aberystwyth University,79.0,87.7,92.0,72.2,17.0,4.0,113.0,,,免费评估
18,谢菲尔德哈莱姆大学Sheffield Hallam University,78.9,87.0,82.6,68.3,15.1,8.0,121.0,7.0,60.0,免费评估
19,朴茨茅斯大学University of Portsmouth,78.1,75.4,72.2,64.2,21.9,4.0,116.0,10.0,80.0,免费评估
20,玛格丽特女王大学Queen Margaret University,77.1,80.1,82.5,68.3,13.4,3.0,124.0,4.0,71.0,免费评估
21,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,76.9,84.8,82.8,67.7,,8.0,140.0,,46.0,免费评估
22,普利茅斯大学University of Plymouth,75.4,86.4,85.8,80.4,19.5,7.0,117.0,7.0,46.0,免费评估
23,剑桥安鲁大学Anglia Ruskin University,73.8,93.1,86.9,76.1,21.4,9.0,,6.0,,免费评估
24,卡迪夫都市大学Cardiff Metropolitan University,73.5,85.0,79.3,62.0,12.9,5.0,121.0,7.0,55.0,免费评估
25,Arts Uni Bournemouth,73.1,84.0,87.6,78.0,19.5,5.0,118.0,4.0,,免费评估
26,格林威治大学The University of Greenwich,72.3,79.8,78.0,76.9,21.0,4.0,130.0,6.0,58.0,免费评估
26,泰晤士河谷大学Thames Valley University,72.3,84.8,87.7,81.3,21.5,7.0,113.0,7.0,51.0,免费评估
28,Suffolk,71.8,69.0,61.7,64.6,16.8,9.0,,9.0,,免费评估
29,罗伯特高登大学The Robert Gordon University,71.0,87.9,87.7,68.1,19.9,2.0,140.0,8.0,52.0,免费评估
30,中央兰开夏大学University of Central Lancashire,69.7,81.0,77.0,78.9,24.5,4.0,140.0,6.0,63.0,免费评估
31,南威尔士大学The University of South Wales,67.3,72.9,81.3,74.7,17.7,3.0,,5.0,52.0,免费评估
32,切斯特大学University of Chester,65.4,86.1,79.8,69.7,18.5,4.0,111.0,4.0,50.0,免费评估
33,利物浦约翰摩尔斯大学Liverpool John Moores University,64.5,82.6,84.1,76.6,24.0,3.0,133.0,4.0,53.0,免费评估
34,奇切斯特大学University of Chichester,64.4,84.4,77.7,59.2,15.8,3.0,113.0,6.0,64.0,免费评估
34,索尔福德大学University of Salford,64.4,84.1,77.0,67.0,23.0,3.0,125.0,7.0,,免费评估
36,米德塞斯大学Middlesex University,64.2,89.0,81.2,70.4,18.8,7.0,115.0,1.0,,免费评估
37,布莱顿大学University of Brighton,63.9,84.1,84.5,75.9,19.7,3.0,121.0,3.0,50.0,免费评估
38,北安普顿大学The University of Northampton,62.6,84.0,74.2,74.5,21.1,5.0,102.0,9.0,47.0,免费评估
39,利兹贝克特大学Leeds Beckett University,62.3,83.0,82.6,73.4,19.4,3.0,119.0,3.0,60.0,免费评估
40,西苏格兰大学University of the West of Scotland,59.2,85.4,87.4,77.6,36.3,6.0,143.0,3.0,54.0,免费评估
41,"特威克南圣玛丽大学St Mary's, Twickenham",58.2,92.3,82.5,75.8,20.8,4.0,96.0,,,免费评估
42,坎特伯雷大学Canterbury Christ Church University,57.1,80.2,78.0,70.0,23.4,8.0,100.0,4.0,63.0,免费评估
43,圣大卫三一学院University of Wales Trinity Saint David,56.4,91.0,83.9,83.4,17.6,2.0,100.0,1.0,46.0,免费评估
44,伦敦南岸大学London South Bank University,56.3,75.2,78.3,69.0,19.9,5.0,108.0,6.0,38.0,免费评估
45,伦敦都市大学London Metropolitan University,51.3,78.2,79.0,64.3,22.2,4.0,99.0,3.0,52.0,免费评估
46,东伦敦大学University of East London,48.9,43.7,56.8,59.7,19.9,4.0,97.0,5.0,54.0,免费评估
47,Bucks New Uni,44.1,71.0,78.0,72.1,19.9,7.0,111.0,1.0,37.0,免费评估
48,贝德福德大学University of Bedfordshire,36.1,70.6,72.4,63.9,25.0,5.0,86.0,5.0,43.0,免费评估
