Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,圣安德鲁斯大学University of St Andrews,100.0,100.0,96.0,83.2,8.2,-,499,9,-,免费评估
2,牛津大学University of Oxford,91.9,100.0,95.0,83.5,6.9,-,584,4,-,免费评估
3,剑桥大学University of Cambridge,91.5,86.0,89.8,77.4,9.3,-,618,4,96,免费评估
4,伯明翰大学University of Birmingham,86.9,96.0,93.2,84.8,11.9,8,424,7,88,免费评估
5,帝国理工学院Imperial College London,86.5,89.0,86.6,78.2,15.6,10,564,7,97,免费评估
6,爱丁堡大学The University of Edinburgh,83.2,89.1,85.3,60.6,7.9,10,499,8,80,免费评估
7,南安普顿大学University of Southampton,78.7,87.0,83.0,61.8,11.2,9,479,8,93,免费评估
8,萨里大学University of Surrey,77.9,82.2,87.0,75.2,12.2,5,404,9,95,免费评估
9,曼彻斯特大学The University of Manchester,76.6,92.9,84.5,72.5,12.8,9,451,8,83,免费评估
10,杜伦大学Durham University,75.9,84.0,84.5,73.1,10.3,7,466,4,-,免费评估
11,斯旺西大学Swansea University,74.2,94.1,86.3,78.2,14.8,5,323,10,92,免费评估
12,赫瑞瓦特大学Heriot Watt University,73.7,93.0,82.0,75.3,7.6,8,414,7,74,免费评估
13,拉夫堡大学Loughborough University,72.9,88.1,89.8,83.1,15,5,366,6,83,免费评估
14,纽卡斯尔大学Newcastle University,72.5,92.0,87.8,72.5,16,9,406,7,86,免费评估
15,思克莱德大学University of Strathclyde,72.3,93.9,87.9,64.3,17.4,4,475,8,92,免费评估
16,兰卡斯特大学Lancaster University,72.2,79.8,80.8,65.1,10.6,10,440,4,94,免费评估
17,谢菲尔德大学The University of Sheffield,72.1,90.3,81.3,69.5,14.9,8,408,8,88,免费评估
18,伦敦大学学院University College London,71.4,86.1,81.7,59.4,10.6,-,503,7,-,免费评估
19,格拉斯哥大学University of Glasgow,70.4,97.0,91.5,66.4,14.5,7,443,3,90,免费评估
19,华威大学The University of Warwick,70.4,85.1,82.6,78.8,12.7,8,477,2,88,免费评估
21,利兹大学University of Leeds,70.3,86.1,82.1,80.6,9,5,410,4,81,免费评估
22,布里斯托大学University of Bristol,69.7,80.8,94.0,45.3,12.7,6,516,7,87,免费评估
22,邓迪大学University of Dundee,69.7,90.9,92.8,82.8,13.6,5,374,4,-,免费评估
24,巴斯大学University of Bath,68.8,87.1,86.9,70.7,15.6,8,465,4,82,免费评估
25,阿斯顿大学Aston University,67.5,92.0,84.4,85.7,14.2,5,362,4,93,免费评估
26,伦敦国王学院King's College London,67.1,83.2,80.0,70.9,12,8,420,4,86,免费评估
27,诺丁汉大学University of Nottingham,66.8,84.0,80.8,57.1,13.9,9,401,7,89,免费评估
28,伦敦大学皇家霍洛威学院Royal Holloway University of London,66.3,96.0,86.5,77.6,12.9,8,376,3,74,免费评估
29,约克大学The University of York,65.8,73.0,78.9,60.0,10.7,-,469,4,88,免费评估
30,利物浦大学The University of Liverpool,65.6,85.9,79.0,72.4,11.2,7,400,5,85,免费评估
31,中央兰开夏大学University of Central Lancashire,62.6,89.0,87.7,74.2,11,6,332,3,79,免费评估
