Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,90.0,90.0,70.0,18.3,10.0,548,8.0,81.0,免费评估
2,赫瑞瓦特大学Heriot Watt University,98.3,94.0,90.0,80.0,14.9,7.0,349,10.0,81.0,免费评估
3,英国女王大学Queen's University Belfast,95.2,100.0,98.0,83.0,12.7,6.0,352,8.0,81.0,免费评估
4,杜伦大学Durham University,94.9,90.0,92.0,70.0,12.8,6.0,536,6.0,87.0,免费评估
5,圣安德鲁斯大学University of St Andrews,94.2,94.0,94.0,62.0,9.6,10.0,468,3.0,80.0,免费评估
6,赫尔大学The University of Hull,91.4,95.0,94.0,74.0,13.2,8.0,293,8.0,75.0,免费评估
7,约克大学The University of York,90.3,93.0,94.0,86.0,12.6,8.0,466,4.0,70.0,免费评估
8,拉夫堡大学Loughborough University,89.5,99.0,95.0,91.0,15.3,5.0,366,3.0,85.0,免费评估
9,利物浦大学The University of Liverpool,87.6,85.0,84.0,51.0,11.3,,404,8.0,79.0,免费评估
10,华威大学The University of Warwick,86.2,85.0,86.0,55.0,13.9,10.0,452,5.0,72.0,免费评估
11,萨塞克斯大学University of Sussex,85.9,93.0,91.0,49.0,10.7,6.0,426,7.0,,免费评估
12,思克莱德大学University of Strathclyde,83.7,98.0,94.0,70.0,14.7,7.0,398,4.0,78.0,免费评估
13,伯明翰大学University of Birmingham,83.5,92.0,90.0,77.0,14.8,9.0,376,6.0,68.0,免费评估
14,诺丁汉大学University of Nottingham,83.2,89.0,86.0,58.0,14.9,8.0,435,5.0,80.0,免费评估
15,南安普顿大学University of Southampton,83.1,94.0,90.0,62.0,11.7,5.0,462,3.0,78.0,免费评估
16,伦敦大学学院University College London,82.9,87.0,83.0,51.0,11.5,8.0,454,8.0,71.0,免费评估
17,巴斯大学University of Bath,80.9,88.0,92.0,55.0,14.4,4.0,425,7.0,79.0,免费评估
18,谢菲尔德大学The University of Sheffield,80.5,91.0,90.0,64.0,16.4,5.0,431,5.0,82.0,免费评估
19,莱斯特大学University of Leicester,79.7,97.0,91.0,73.0,14.7,7.0,338,4.0,75.0,免费评估
20,卡迪夫大学Cardiff University,79.4,92.0,87.0,53.0,10.8,9.0,376,4.0,71.0,免费评估
21,布里斯托大学University of Bristol,78.9,89.0,93.0,56.0,14.3,7.0,474,4.0,71.0,免费评估
22,利兹大学University of Leeds,78.4,92.0,87.0,69.0,13.3,8.0,397,5.0,63.0,免费评估
23,爱丁堡大学The University of Edinburgh,77.9,91.0,88.0,64.0,19.6,8.0,448,5.0,68.0,免费评估
24,曼彻斯特大学The University of Manchester,77.2,87.0,85.0,51.0,14.8,9.0,427,5.0,68.0,免费评估
25,阿斯顿大学Aston University,76.4,90.0,82.0,66.0,13.2,5.0,347,,,免费评估
26,帝国理工学院Imperial College London,75.8,74.0,82.0,40.0,15.4,9.0,501,4.0,75.0,免费评估
27,东英吉利大学University of East Anglia,73.4,81.0,90.0,60.0,14.9,6.0,394,4.0,,免费评估
28,基尔大学Keele University,73.1,97.0,93.0,84.0,18.3,3.0,299,7.0,,免费评估
29,雷丁大学University of Reading,71.6,92.0,91.0,56.0,10.7,3.0,335,7.0,60.0,免费评估
30,班戈大学Bangor University,71.5,96.0,88.0,72.0,15.0,5.0,265,1.0,90.0,免费评估
31,萨里大学University of Surrey,69.6,83.0,81.0,56.0,16.7,4.0,367,5.0,81.0,免费评估
32,普利茅斯大学University of Plymouth,69.3,78.0,87.0,61.0,16.1,4.0,313,,,免费评估
33,阿伯丁大学University of Aberdeen,68.9,84.0,94.0,64.0,16.5,4.0,327,,,免费评估
34,哈德斯菲尔德大学University of Huddersfield,68.8,88.0,86.0,69.0,17.6,3.0,237,9.0,71.0,免费评估
35,格林威治大学The University of Greenwich,67.6,96.0,93.0,91.0,21.3,3.0,190,,,免费评估
36,伦敦大学玛丽女王学院Queen Mary University of London,63.1,87.0,76.0,57.0,19.3,4.0,345,8.0,,免费评估
37,阿伯泰邓迪大学University of Abertay Dundee,62.9,,,,16.0,2.0,318,6.0,,免费评估
38,谢菲尔德哈莱姆大学Sheffield Hallam University,61.3,82.0,87.0,58.0,20.4,3.0,289,9.0,,免费评估
39,诺桑比亚大学Northumbria University,59.8,83.0,81.0,56.0,14.5,3.0,275,8.0,58.0,免费评估
40,格拉摩根大学University of Glamorgan,59.4,82.0,82.0,61.0,17.0,3.0,265,,,免费评估
41,纽卡斯尔大学Newcastle University,58.9,87.0,76.0,48.0,19.3,4.0,376,4.0,74.0,免费评估
42,格拉斯哥大学University of Glasgow,56.9,77.0,83.0,58.0,21.1,4.0,370,3.0,67.0,免费评估
43,利物浦约翰摩尔斯大学Liverpool John Moores University,56.5,70.0,74.0,59.0,18.3,4.0,263,,,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,54.3,91.0,77.0,66.0,11.9,2.0,236,1.0,68.0,免费评估
45,金斯顿大学Kingston University,53.5,80.0,88.0,66.0,26.5,2.0,238,8.0,,免费评估
46,布莱顿大学University of Brighton,48.6,86.0,82.0,53.0,23.3,3.0,237,9.0,55.0,免费评估
47,布拉德福德大学University of Bradford,45.7,83.0,78.0,49.0,24.6,3.0,266,,,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,42.6,75.0,80.0,56.0,17.2,2.0,236,1.0,61.0,免费评估
49,德蒙福特大学De Montfort University,37.0,81.0,75.0,53.0,14.6,3.0,222,3.0,28.0,免费评估
