Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,198.0,,3.2,86,100.0,免费评估
2,牛津大学University of Oxford,193.0,,2.88,76,96.2,免费评估
3,杜伦大学Durham University,187.0,4.05,2.98,86,96.2,免费评估
4,圣安德鲁斯大学University of St Andrews,207.0,4.43,2.84,72,95.4,免费评估
5,华威大学The University of Warwick,162.0,4.09,3.09,84,95.3,免费评估
6,埃克塞特大学University of Exeter,157.0,4.31,2.84,86,95.0,免费评估
7,兰卡斯特大学Lancaster University,148.0,3.87,3.14,90,95.0,免费评估
8,南安普顿大学University of Southampton,155.0,4.2,3.23,82,95.0,免费评估
9,曼彻斯特大学The University of Manchester,165.0,4.04,3.16,80,94.7,免费评估
10,"King's College London, University of London",161.0,4.2,3.0,80,94.6,免费评估
11,英国女王大学Queen's University Belfast,155.0,4.16,3.23,78,94.5,免费评估
12,纽卡斯尔大学Newcastle University,156.0,4.21,3.04,82,94.4,免费评估
13,谢菲尔德大学The University of Sheffield,148.0,4.28,2.98,80,94.1,免费评估
14,格拉斯哥大学University of Glasgow,219.0,4.0,2.71,70,94.0,免费评估
15,斯特林大学University of Stirling,157.0,4.3,3.0,78,93.9,免费评估
16,伯明翰大学University of Birmingham,153.0,3.82,2.9,86,93.8,免费评估
17,约克大学The University of York,142.0,4.17,3.16,82,93.7,免费评估
18,诺丁汉大学University of Nottingham,139.0,4.14,2.92,82,93.5,免费评估
19,亚伯大学Aberystwyth University,,4.33,2.25,86,93.4,免费评估
20,布里斯托大学University of Bristol,161.0,4.06,2.89,78,93.3,免费评估
21,萨里大学University of Surrey,140.0,4.43,3.01,76,93.3,免费评估
22,雷丁大学University of Reading,126.0,4.33,2.96,80,93.2,免费评估
23,斯旺西大学Swansea University,,4.36,2.77,78,93.2,免费评估
24,巴斯大学University of Bath,153.0,4.08,2.81,82,93.1,免费评估
25,利兹大学University of Leeds,160.0,4.27,2.91,74,92.9,免费评估
26,爱丁堡大学The University of Edinburgh,184.0,3.83,2.96,72,92.6,免费评估
27,利物浦大学The University of Liverpool,135.0,3.97,2.95,82,92.5,免费评估
28,肯特大学University of Kent,108.0,4.0,3.24,84,92.4,免费评估
29,伦敦大学学院University College London,172.0,3.83,3.0,70,92.3,免费评估
30,卡迪夫大学Cardiff University,143.0,4.26,3.21,70,92.0,免费评估
31,思克莱德大学University of Strathclyde,216.0,4.19,,76,92.0,免费评估
32,班戈大学Bangor University,112.0,4.34,3.13,76,91.8,免费评估
33,阿伯丁大学University of Aberdeen,180.0,3.96,2.71,68,91.7,免费评估
34,赫瑞瓦特大学Heriot Watt University,177.0,4.04,2.82,68,91.6,免费评估
35,伦敦大学皇家霍洛威学院Royal Holloway University of London,129.0,4.22,3.13,68,91.4,免费评估
36,赫尔大学The University of Hull,113.0,4.53,2.8,76,91.3,免费评估
37,牛津布鲁克斯大学Oxford Brookes University,,4.23,2.81,68,90.9,免费评估
38,莱斯特大学University of Leicester,131.0,4.4,2.49,72,90.6,免费评估
39,朴茨茅斯大学University of Portsmouth,103.0,4.25,2.89,76,90.6,免费评估
40,埃塞克斯大学University of Essex,102.0,3.97,3.2,74,89.9,免费评估
41,切斯特大学University of Chester,102.0,4.51,2.08,78,89.6,免费评估
42,伦敦大学玛丽女王学院Queen Mary University of London,131.0,4.23,3.04,58,89.0,免费评估
43,萨塞克斯大学University of Sussex,,3.91,,86,88.8,免费评估
44,诺丁汉特伦特大学Nottingham Trent University,107.0,4.26,2.64,72,88.2,免费评估
45,曼彻斯特城市大学Manchester Metropolitan University,100.0,4.37,3.07,52,86.7,免费评估
46,"Aston University, Birmingham",116.0,4.0,2.8,54,86.0,免费评估
47,龙比亚大学Napier University,142.0,4.07,,58,84.9,免费评估
48,"University of Westminster, London",115.0,4.19,1.99,58,83.9,免费评估
49,考文垂大学Coventry University,,4.2,,58,83.5,免费评估
