Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,谢菲尔德大学The University of Sheffield,154.0,4.26,3.02,84.0,100.0,免费评估
2,利兹大学University of Leeds,162.0,3.97,3.26,80.0,99.9,免费评估
3,纽卡斯尔大学Newcastle University,164.0,4.04,3.22,80.0,99.8,免费评估
4,拉夫堡大学Loughborough University,150.0,4.08,3.35,79.0,99.4,免费评估
5,卡迪夫大学Cardiff University,150.0,4.05,3.49,75.0,98.7,免费评估
6,诺丁汉大学University of Nottingham,138.0,3.95,3.23,83.0,98.0,免费评估
7,斯旺西大学Swansea University,131.0,4.17,2.87,92.0,98.0,免费评估
8,兰卡斯特大学Lancaster University,147.0,4.12,3.21,,98.0,免费评估
9,思克莱德大学University of Strathclyde,190.0,3.92,2.93,53.0,97.4,免费评估
10,南安普顿大学University of Southampton,148.0,4.28,3.23,67.0,97.3,免费评估
11,华威大学The University of Warwick,157.0,4.21,3.41,55.0,96.9,免费评估
12,伦敦城市大学City University London,155.0,3.74,3.06,76.0,96.8,免费评估
13,斯特林大学University of Stirling,167.0,4.04,2.9,58.0,96.2,免费评估
14,萨塞克斯大学University of Sussex,145.0,3.68,3.17,73.0,96.0,免费评估
15,莱斯特大学University of Leicester,129.0,3.9,3.17,78.0,96.0,免费评估
16,诺桑比亚大学Northumbria University,134.0,4.21,2.93,66.0,95.2,免费评估
17,东英吉利大学University of East Anglia,143.0,3.92,3.14,64.0,95.2,免费评估
18,伦敦大学金史密斯学院Goldsmiths University of London,140.0,3.74,3.43,61.0,94.8,免费评估
19,龙比亚大学Napier University,166.0,3.88,2.94,60.0,94.8,免费评估
20,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,173.0,3.89,2.64,56.0,94.6,免费评估
21,利物浦大学The University of Liverpool,135.0,4.1,2.66,68.0,94.5,免费评估
22,萨里大学University of Surrey,138.0,3.81,2.91,69.0,94.4,免费评估
23,牛津布鲁克斯大学Oxford Brookes University,142.0,3.91,2.43,68.0,94.3,免费评估
24,基尔大学Keele University,119.0,4.02,2.83,74.0,94.2,免费评估
25,诺丁汉特伦特大学Nottingham Trent University,131.0,4.1,2.81,73.0,94.2,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,145.0,3.93,3.27,56.0,94.0,免费评估
27,索尔福德大学University of Salford,132.0,4.06,2.73,63.0,93.8,免费评估
28,玛格丽特女王大学Queen Margaret University,158.0,3.75,2.59,63.0,93.7,免费评估
29,威斯敏斯特大学University of Westminster,123.0,3.83,3.37,69.0,93.6,免费评估
30,利物浦约翰摩尔斯大学Liverpool John Moores University,137.0,4.18,2.63,67.0,93.5,免费评估
31,埃塞克斯大学University of Essex,118.0,4.09,3.01,,93.4,免费评估
32,德蒙福特大学De Montfort University,104.0,4.04,3.18,75.0,93.3,免费评估
33,林肯大学University of Lincoln,135.0,4.04,2.59,72.0,93.3,免费评估
34,西英格兰大学University of the West of England,120.0,4.11,2.93,68.0,93.1,免费评估
35,朴茨茅斯大学University of Portsmouth,104.0,4.21,2.93,75.0,92.9,免费评估
36,约克大学The University of York,153.0,4.35,,,92.8,免费评估
37,伦敦艺术大学University of the Arts London,114.0,3.88,3.12,63.0,92.5,免费评估
38,考文垂大学Coventry University,114.0,3.9,2.98,70.0,92.3,免费评估
39,"特威克南圣玛丽大学St Mary's, Twickenham",125.0,4.36,2.33,64.0,92.1,免费评估
40,肯特大学University of Kent,122.0,4.21,,81.0,92.1,免费评估
41,罗伯特高登大学The Robert Gordon University,150.0,3.81,2.65,57.0,92.0,免费评估
42,中央兰开夏大学University of Central Lancashire,119.0,4.15,2.79,65.0,91.9,免费评估
43,利物浦霍普大学Liverpool Hope University,110.0,4.27,,85.0,91.8,免费评估
44,伦敦大学玛丽女王学院Queen Mary University of London,134.0,3.86,3.04,52.0,91.7,免费评估
45,布鲁内尔大学Brunel University,116.0,3.84,2.35,69.0,91.6,免费评估
46,德比大学University of Derby,116.0,4.09,2.63,66.0,91.6,免费评估
47,斯塔福德郡大学Staffordshire University,105.0,4.15,1.86,81.0,91.6,免费评估
48,伯恩茅斯大学Bournemouth University,125.0,3.81,3.1,60.0,91.3,免费评估
49,罗汉普顿大学Roehampton University,103.0,3.91,2.78,70.0,91.2,免费评估
50,赫尔大学The University of Hull,128.0,4.02,2.47,59.0,91.1,免费评估
51,曼彻斯特城市大学Manchester Metropolitan University,122.0,3.9,2.74,62.0,90.8,免费评估
52,赫特福德大学University of Hertfordshire,108.0,4.0,2.46,72.0,90.8,免费评估
53,桑德兰大学University of Sunderland,117.0,3.83,2.84,64.0,90.8,免费评估
54,创意艺术大学University for the Creative Arts,113.0,4.17,2.72,63.0,90.7,免费评估
55,亚伯大学Aberystwyth University,111.0,4.15,2.18,66.0,90.5,免费评估
56,西苏格兰大学University of the West of Scotland,138.0,3.77,2.47,55.0,90.4,免费评估
57,伯明翰城市大学Birmingham City University,113.0,4.03,2.65,61.0,89.9,免费评估
58,巴斯斯巴大学Bath Spa University,113.0,3.79,2.69,62.0,89.9,免费评估
59,法尔茅斯大学Falmouth University,120.0,3.73,2.14,69.0,89.8,免费评估
60,伦敦南岸大学London South Bank University,102.0,3.89,2.42,67.0,89.7,免费评估
61,Ravensbourne University London,110.0,3.91,,79.0,89.7,免费评估
62,班戈大学Bangor University,124.0,4.17,3.09,39.0,89.6,免费评估
63,东伦敦大学University of East London,104.0,4.26,3.1,51.0,89.5,免费评估
64,阿尔斯特大学University of Ulster,127.0,3.84,2.57,46.0,89.5,免费评估
65,格林威治大学The University of Greenwich,134.0,3.74,2.01,61.0,89.5,免费评估
66,谢菲尔德哈莱姆大学Sheffield Hallam University,114.0,3.91,2.72,56.0,89.3,免费评估
67,艾芝西尔大学Edge Hill University,131.0,3.97,2.24,51.0,89.3,免费评估
68,蒂赛德大学Teesside University,106.0,3.9,1.95,74.0,89.2,免费评估
69,伍尔弗汉普顿大学University of Wolverhampton,93.0,3.79,3.37,58.0,89.2,免费评估
70,南安普顿索伦特大学Southampton Solent University,116.0,3.96,1.78,70.0,89.0,免费评估
71,Canterbury Christ Church,104.0,3.95,2.28,64.0,88.9,免费评估
72,哈德斯菲尔德大学University of Huddersfield,117.0,3.95,,69.0,88.9,免费评估
73,Suffolk,132.0,3.97,,,88.6,免费评估
74,Plymouth Marjon,113.0,4.39,,60.0,88.5,免费评估
75,米德塞斯大学Middlesex University,113.0,4.02,2.54,51.0,88.5,免费评估
76,金斯顿大学Kingston University,107.0,4.07,2.84,49.0,88.4,免费评估
77,温切斯特大学University of Winchester,106.0,3.93,2.59,54.0,88.4,免费评估
78,伍斯特大学University of Worcester,104.0,3.98,2.21,57.0,87.8,免费评估
79,格罗斯特大学University of Gloucestershire,117.0,4.03,,60.0,87.7,免费评估
80,利兹贝克特大学Leeds Beckett University,106.0,4.15,2.3,48.0,87.6,免费评估
81,利兹圣三一大学Leeds Trinity University,101.0,3.99,2.01,63.0,87.4,免费评估
82,南威尔士大学The University of South Wales,120.0,3.86,2.7,43.0,87.2,免费评估
83,切斯特大学University of Chester,95.0,3.86,1.81,67.0,87.1,免费评估
84,泰晤士河谷大学Thames Valley University,109.0,3.65,2.21,61.0,87.1,免费评估
85,剑桥安鲁大学Anglia Ruskin University,91.0,4.21,2.7,40.0,86.8,免费评估
86,Wrexham Glyndŵr,106.0,3.78,1.77,58.0,86.7,免费评估
87,布莱顿大学University of Brighton,109.0,3.62,2.9,44.0,86.5,免费评估
88,伦敦都市大学London Metropolitan University,88.0,3.6,2.4,65.0,86.3,免费评估
89,贝德福德大学University of Bedfordshire,86.0,4.08,2.55,50.0,86.0,免费评估
90,约克圣约翰大学York St John University,108.0,4.39,1.9,40.0,85.7,免费评估
91,哥比亚大学University of Cumbria,110.0,3.67,,58.0,85.6,免费评估
92,波尔顿大学University of Bolton,,4.05,,51.0,85.5,免费评估
93,奇切斯特大学University of Chichester,115.0,4.18,,41.0,85.1,免费评估
94,北安普顿大学The University of Northampton,91.0,3.9,,55.0,84.1,免费评估
95,新白金汉大学Buckinghamshire New University,116.0,3.55,,46.0,83.8,免费评估
96,布拉德福德大学University of Bradford,124.0,3.65,,28.0,82.0,免费评估
