Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,245,4.26,3.34,84.0,100.0,免费评估
2,帝国理工学院Imperial College London,197,4.68,3.34,88.0,99.7,免费评估
3,牛津大学University of Oxford,212,4.35,3.36,86.0,99.0,免费评估
4,圣安德鲁斯大学University of St Andrews,206,4.23,3.24,86.0,98.1,免费评估
5,杜伦大学Durham University,173,4.19,3.15,86.0,96.6,免费评估
6,埃克塞特大学University of Exeter,168,3.99,3.11,86.0,96.1,免费评估
7,伦敦大学皇家霍洛威学院Royal Holloway University of London,128,4.34,3.2,86.0,95.2,免费评估
8,布里斯托大学University of Bristol,174,4.06,3.34,76.0,95.1,免费评估
9,格拉斯哥大学University of Glasgow,180,4.23,3.04,74.0,94.5,免费评估
10,伯明翰大学University of Birmingham,150,4.29,3.06,76.0,94.0,免费评估
11,南安普顿大学University of Southampton,157,4.23,3.29,70.0,93.7,免费评估
12,利兹大学University of Leeds,163,4.18,3.26,72.0,93.6,免费评估
13,东英吉利大学University of East Anglia,143,4.16,3.19,74.0,93.2,免费评估
14,爱丁堡大学The University of Edinburgh,193,4.13,2.94,64.0,92.8,免费评估
15,阿伯丁大学University of Aberdeen,160,3.94,3.06,72.0,92.8,免费评估
16,曼彻斯特大学The University of Manchester,151,3.76,3.18,74.0,92.6,免费评估
17,伦敦大学学院University College London,176,3.89,3.25,66.0,92.6,免费评估
18,利物浦大学The University of Liverpool,141,4.44,3.04,68.0,92.0,免费评估
19,朴茨茅斯大学University of Portsmouth,113,4.06,2.78,80.0,91.7,免费评估
20,莱斯特大学University of Leicester,139,4.16,3.06,68.0,91.6,免费评估
21,赫尔大学The University of Hull,109,4.34,2.96,,91.0,免费评估
22,卡迪夫大学Cardiff University,144,4.04,3.07,68.0,90.7,免费评估
23,普利茅斯大学University of Plymouth,120,4.2,2.98,62.0,89.1,免费评估
24,基尔大学Keele University,114,4.16,2.57,68.0,88.8,免费评估
25,德比大学University of Derby,111,4.39,1.9,72.0,87.9,免费评估
26,艾芝西尔大学Edge Hill University,104,3.47,,74.0,85.6,免费评估
27,布莱顿大学University of Brighton,97,3.84,2.59,60.0,85.2,免费评估
28,南威尔士大学The University of South Wales,94,4.11,,66.0,85.1,免费评估
