Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,52.5%,240.0,84.0%,100.0,免费评估
2,英国女王大学Queen's University Belfast,86.1%,87.6%,60.0%,160.0,97.6%,98.8,免费评估
3,邓迪大学University of Dundee,86.0%,89.1%,55.4%,173.0,88.9%,97.7,免费评估
3,布里斯托大学University of Bristol,91.6%,88.8%,47.0%,163.0,90.2%,97.7,免费评估
5,伦敦大学学院University College London,84.4%,85.3%,51.3%,175.0,93.6%,97.4,免费评估
6,诺丁汉大学University of Nottingham,84.0%,84.8%,51.2%,161.0,98.7%,97.3,免费评估
7,巴斯大学University of Bath,82.9%,85.4%,56.2%,157.0,96.5%,97.0,免费评估
8,曼彻斯特大学The University of Manchester,82.7%,85.2%,57.1%,157.0,95.1%,96.7,免费评估
9,卡迪夫大学Cardiff University,83.1%,85.3%,36.8%,178.0,97.7%,96.5,免费评估
10,思克莱德大学University of Strathclyde,68.8%,77.9%,52.2%,226.0,94.6%,96.3,免费评估
11,阿尔斯特大学University of Ulster,85.4%,84.4%,42.5%,149.0,100.0%,96.2,免费评估
12,阿伯丁大学University of Aberdeen,90.7%,88.7%,34.7%,180.0,81.0%,95.5,免费评估
13,肯特大学University of Kent,,,42.3%,137.0,100.0%,94.9,免费评估
14,东英吉利大学University of East Anglia,81.5%,85.3%,38.1%,144.0,99.2%,94.4,免费评估
15,基尔大学Keele University,88.4%,90.9%,20.9%,143.0,95.4%,94.2,免费评估
16,罗伯特高登大学The Robert Gordon University,83.2%,82.8%,4.9%,188.0,99.4%,93.9,免费评估
16,格拉斯哥大学University of Glasgow,76.5%,79.2%,33.4%,194.0,92.9%,93.9,免费评估
18,利兹大学University of Leeds,79.6%,84.6%,40.9%,167.0,88.5%,93.6,免费评估
19,阿斯顿大学Aston University,81.7%,83.5%,39.1%,131.0,98.0%,93.3,免费评估
20,伦敦大学玛丽女王学院Queen Mary University of London,84.1%,88.1%,40.2%,126.0,,93.0,免费评估
21,伯明翰大学University of Birmingham,83.0%,80.7%,19.2%,155.0,99.4%,92.9,免费评估
22,雷丁大学University of Reading,83.9%,78.1%,34.2%,125.0,100.0%,92.5,免费评估
23,伦敦国王学院King's College London,76.8%,78.6%,46.8%,149.0,92.1%,92.3,免费评估
24,纽卡斯尔大学Newcastle University,83.8%,78.4%,47.8%,160.0,75.0%,91.4,免费评估
25,朴茨茅斯大学University of Portsmouth,86.3%,85.4%,24.3%,108.0,95.6%,91.2,免费评估
26,利物浦约翰摩尔斯大学Liverpool John Moores University,81.0%,84.6%,6.0%,145.0,99.6%,91.0,免费评估
27,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,89.8%,90.2%,8.1%,174.0,72.2%,90.7,免费评估
28,诺丁汉特伦特大学Nottingham Trent University,86.4%,85.0%,24.1%,115.0,,90.4,免费评估
29,中央兰开夏大学University of Central Lancashire,77.1%,80.1%,8.3%,146.0,98.7%,89.6,免费评估
30,伍尔弗汉普顿大学University of Wolverhampton,81.6%,78.3%,11.0%,139.0,94.1%,89.4,免费评估
31,金斯顿大学Kingston University,89.2%,89.8%,2.6%,120.0,83.5%,88.7,免费评估
32,利物浦大学The University of Liverpool,74.5%,81.7%,31.7%,151.0,80.3%,88.6,免费评估
33,University of Lincoln,75.9%,76.6%,22.6%,110.0,100.0%,88.3,免费评估
33,德蒙福特大学De Montfort University,79.1%,78.6%,13.0%,115.0,97.9%,88.3,免费评估
35,赫尔大学The University of Hull,85.8%,78.4%,16.7%,,81.1%,88.1,免费评估
36,布拉德福德大学University of Bradford,77.0%,77.4%,9.5%,127.0,97.2%,87.9,免费评估
37,哈德斯菲尔德大学University of Huddersfield,75.2%,70.6%,13.2%,134.0,99.2%,87.7,免费评估
38,赫特福德大学University of Hertfordshire,78.8%,80.3%,10.9%,119.0,92.2%,87.4,免费评估
39,考文垂大学Coventry University,81.2%,82.6%,4.5%,120.0,88.5%,87.0,免费评估
40,剑桥安鲁大学Anglia Ruskin University,91.9%,82.5%,3.1%,83.0,,86.6,免费评估
41,布莱顿大学University of Brighton,74.0%,74.3%,4.8%,123.0,99.2%,86.4,免费评估
42,桑德兰大学University of Sunderland,75.3%,74.9%,7.5%,123.0,95.2%,86.3,免费评估
42,玛格丽特女王大学Queen Margaret University,89.8%,81.2%,1.5%,127.0,75.0%,86.3,免费评估
44,格林威治大学The University of Greenwich,72.1%,83.2%,2.7%,130.0,92.6%,86.2,免费评估
45,威斯敏斯特大学University of Westminster,84.7%,81.1%,21.2%,113.0,73.1%,85.9,免费评估
46,萨塞克斯大学University of Sussex,68.9%,71.9%,8.0%,154.0,,83.6,免费评估
47,伦敦都市大学London Metropolitan University,78.0%,81.1%,5.2%,118.0,62.9%,81.1,免费评估
47,东伦敦大学University of East London,83.1%,88.1%,7.6%,89.0,59.8%,81.1,免费评估
