Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,麻省理工学院Massachusetts Institute of Technology,United States,100.0,91.5,91.2,96.8,96.2,免费评估
2,斯坦福大学Stanford University,United States,88.3,91.1,93.4,95.8,91.7,免费评估
2,剑桥大学University of Cambridge,United Kingdom,93.5,100.0,88.1,89.2,91.7,免费评估
4,帝国理工学院Imperial College London,United Kingdom,96.5,76.3,88.4,91.0,91.3,免费评估
5,"University of California, Berkeley",United States,89.3,78.9,92.2,92.6,89.8,免费评估
6,National University of Singapore,Singapore,81.9,87.3,91.6,100.0,89.4,免费评估
6,西北大学Northwestern University,United States,88.9,67.1,93.2,94.2,89.4,免费评估
8,"Nanyang Technological University, Singapore",Singapore,86.5,76.6,85.3,91.5,86.7,免费评估
9,牛津大学University of Oxford,United Kingdom,86.5,97.5,84.9,78.9,85.3,免费评估
10,Tsinghua University,China,82.7,90.7,77.7,93.2,85.0,免费评估
11,Tohoku University,Japan,88.1,81.8,72.5,87.4,83.6,免费评估
12,哈佛大学Harvard University,United States,75.9,99.6,89.7,84.1,83.5,免费评估
13,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,84.0,76.5,85.5,82.0,83.1,免费评估
14,卡内基梅隆大学Carnegie Mellon University,United States,85.4,66.7,85.7,78.9,82.3,免费评估
15,佐治亚理工学院Georgia Institute of Technology,United States,87.4,32.1,85.9,88.6,82.1,免费评估
16,KAIST - Korea Advanced Institute of Science & Technology,South Korea,79.0,75.8,82.6,88.0,82.0,免费评估
17,新南威尔士大学The University of New South Wales,Australia,79.5,84.1,85.0,81.2,81.9,免费评估
17,The University of Tokyo,Japan,82.3,87.6,76.1,84.8,81.9,免费评估
19,曼彻斯特大学The University of Manchester,United Kingdom,78.6,73.9,85.4,84.8,81.5,免费评估
20,Tokyo Institute of Technology,Japan,81.9,85.2,76.3,82.7,81.2,免费评估
21,"University of California, Los Angeles",United States,65.7,82.2,96.9,89.8,81.0,免费评估
21,宾州州立大学Pennsylvania State University,United States,77.7,64.0,85.0,88.6,81.0,免费评估
23,加利福尼亚理工学院California Institute of Technology,United States,83.7,51.3,85.8,83.4,80.9,免费评估
23,Ecole Polytechnique Fédérale de Lausanne,Switzerland,74.6,75.4,85.8,88.0,80.9,免费评估
25,RWTH Aachen University,Germany,90.1,63.8,77.4,74.7,80.7,免费评估
26,Kyoto University,Japan,80.5,88.4,77.3,80.5,80.5,免费评估
27,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,United States,81.5,51.4,85.7,84.8,80.4,免费评估
28,Peking University,China,65.7,93.0,86.9,91.5,80.0,免费评估
29,The Hong Kong University of Science and Technology,Hong Kong,76.4,77.2,87.9,78.1,79.9,免费评估
30,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",United States,71.8,77.5,86.0,86.1,79.5,免费评估
31,Seoul National University,South Korea,72.5,78.2,82.0,87.4,79.2,免费评估
31,Shanghai Jiao Tong University,China,75.4,88.8,75.9,84.1,79.2,免费评估
33,宾夕法尼亚大学University of Pennsylvania,United States,66.4,74.8,92.5,85.4,78.6,免费评估
34,"University of California, Santa Barbara",United States,67.1,50.6,95.0,91.5,78.5,免费评估
35,Osaka University,Japan,77.4,87.5,72.4,81.2,78.2,免费评估
35,康奈尔大学Cornell University,United States,67.1,74.3,89.7,86.7,78.2,免费评估
37,蒙纳什大学Monash University,Australia,72.7,90.6,84.4,74.7,78.1,免费评估
37,Pohang University of Science And Technology,South Korea,69.1,67.0,86.3,88.0,78.1,免费评估
39,谢菲尔德大学The University of Sheffield,United Kingdom,83.8,66.8,78.2,69.9,77.5,免费评估
40,Delft University of Technology,Netherlands,81.0,58.1,77.9,76.4,77.0,免费评估
41,昆士兰大学The University of Queensland,Australia,62.9,85.3,86.3,83.4,76.1,免费评估
42,普林斯顿大学Princeton University,United States,60.6,89.9,91.7,77.3,75.2,免费评估
43,KU Leuven,Belgium,69.4,73.7,80.2,78.9,75.0,免费评估
44,National Taiwan University,Taiwan,61.7,79.3,81.3,86.7,74.5,免费评估
45,多伦多大学University of Toronto,Canada,65.8,71.2,82.8,80.5,74.1,免费评估
46,"KIT, Karlsruhe Institut of Technology",Germany,67.2,67.0,79.2,82.0,73.9,免费评估
46,Indian Institute of Science,India,64.2,71.9,81.5,82.0,73.9,免费评估
48,KTH Royal Institute of Technology,Sweden,75.6,39.7,77.6,75.6,72.7,免费评估
48,Purdue University,United States,63.2,64.1,81.6,82.0,72.7,免费评估
50,Zhejiang University,China,58.6,73.7,78.1,86.7,72.1,免费评估
