Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,伯明翰大学University of Birmingham,84.50%,88.40%,48.80%,401.0,69.00%,100.0,免费评估
2,诺丁汉大学University of Nottingham,89.30%,90.90%,39.90%,370.0,72.30%,99.3,免费评估
3,曼彻斯特大学The University of Manchester,82.40%,87.00%,49.10%,395.0,66.60%,98.7,免费评估
4,萨塞克斯大学University of Sussex,76.90%,85.40%,45.60%,363.0,80.80%,97.9,免费评估
5,莱斯特大学University of Leicester,85.80%,89.70%,34.30%,381.0,67.40%,96.9,免费评估
6,朴茨茅斯大学University of Portsmouth,92.40%,92.50%,32.20%,280.0,63.80%,94.0,免费评估
7,赫尔大学The University of Hull,94.00%,93.80%,26.10%,314.0,59.00%,93.9,免费评估
8,伦敦大学金史密斯学院Goldsmiths University of London,90.20%,79.60%,34.90%,375.0,51.60%,93.8,免费评估
9,华威大学The University of Warwick,79.60%,73.90%,51.70%,,67.50%,93.6,免费评估
9,东英吉利大学University of East Anglia,81.00%,87.50%,33.10%,397.0,54.70%,93.6,免费评估
11,利物浦大学The University of Liverpool,86.20%,90.80%,33.40%,,55.60%,92.9,免费评估
12,基尔大学Keele University,86.50%,87.70%,29.80%,316.0,59.50%,92.2,免费评估
13,邓迪大学University of Dundee,87.20%,95.20%,30.40%,,48.5%*,91.7,免费评估
14,肯特大学University of Kent,72.70%,79.80%,47.30%,310.0,60.00%,90.8,免费评估
15,斯旺西大学Swansea University,86.50%,89.20%,18.50%,301.0,64.50%,90.7,免费评估
16,埃塞克斯大学University of Essex,90.60%,92.40%,,313.0,50.00%,86.8,免费评估
17,约克圣约翰大学York St John University,82.50%,87.80%,,279.0,55.60%,83.9,免费评估
18,坎特伯雷大学Canterbury Christ Church University,88.10%,85.90%,16.30%,258.0,35.30%,83.5,免费评估
19,温切斯特大学University of Winchester,93.10%,91.90%,,245.0,41.90%,83.3,免费评估
20,德比大学University of Derby,77.80%,91.60%,13.50%,255.0,38.50%,81.8,免费评估
