Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,利兹大学University of Leeds,444.0,4.36,3.18,87.0,100.0,免费评估
2,思克莱德大学University of Strathclyde,515.0,4.19,3.17,75.0,99.9,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,528.0,3.65,3.46,80.0,99.1,免费评估
4,华威大学The University of Warwick,468.0,4.03,3.15,86.0,99.0,免费评估
5,埃克塞特大学University of Exeter,473.0,4.21,2.85,87.0,98.9,免费评估
6,兰卡斯特大学Lancaster University,406.0,4.43,3.16,87.0,98.6,免费评估
7,拉夫堡大学Loughborough University,398.0,4.29,2.97,95.0,98.5,免费评估
8,英国女王大学Queen's University Belfast,408.0,4.36,2.88,90.0,98.3,免费评估
9,巴斯大学University of Bath,465.0,4.03,3.2,81.0,97.6,免费评估
10,格拉斯哥大学University of Glasgow,457.0,4.21,2.81,83.0,96.9,免费评估
11,布里斯托大学University of Bristol,449.0,4.02,3.02,83.0,96.6,免费评估
12,杜伦大学Durham University,424.0,4.05,3.05,91.0,96.5,免费评估
13,诺丁汉大学University of Nottingham,411.0,4.29,2.92,83.0,96.1,免费评估
14,纽卡斯尔大学Newcastle University,427.0,4.15,2.72,87.0,95.7,免费评估
15,雷丁大学University of Reading,389.0,4.32,3.11,84.0,95.4,免费评估
16,阿伯丁大学University of Aberdeen,439.0,3.88,3.02,83.0,94.3,免费评估
17,斯特林大学University of Stirling,388.0,4.19,2.97,85.0,94.2,免费评估
18,伦敦城市大学City University London,428.0,4.09,3.23,76.0,94.1,免费评估
19,伯明翰大学University of Birmingham,398.0,4.02,2.84,85.0,93.9,免费评估
20,阿尔斯特大学University of Ulster,332.0,4.46,2.97,80.0,93.4,免费评估
21,伦敦大学玛丽女王学院Queen Mary University of London,399.0,4.23,2.98,74.0,93.3,免费评估
22,赫瑞瓦特大学Heriot Watt University,385.0,4.11,2.75,86.0,93.0,免费评估
23,肯特大学University of Kent,375.0,4.12,2.84,84.0,92.8,免费评估
24,谢菲尔德大学The University of Sheffield,367.0,4.11,3.12,84.0,92.8,免费评估
25,萨里大学University of Surrey,432.0,4.44,2.69,65.0,92.1,免费评估
26,Cardiff,387.0,4.03,3.28,75.0,91.8,免费评估
27,东英吉利大学University of East Anglia,391.0,4.22,3.09,71.0,91.7,免费评估
28,萨塞克斯大学University of Sussex,350.0,3.94,2.87,90.0,91.6,免费评估
29,爱丁堡大学The University of Edinburgh,460.0,3.82,3.04,68.0,91.6,免费评估
30,斯旺西大学Swansea University,322.0,4.3,2.93,86.0,91.6,免费评估
31,罗伯特高登大学The Robert Gordon University,432.0,4.04,2.53,83.0,91.1,免费评估
32,南安普顿大学University of Southampton,371.0,4.09,2.9,79.0,91.1,免费评估
33,莱斯特大学University of Leicester,359.0,4.34,2.66,,91.0,免费评估
34,约克大学The University of York,,4.23,2.87,,90.7,免费评估
35,曼彻斯特大学The University of Manchester,424.0,3.99,3.07,65.0,90.7,免费评估
36,阿斯顿大学Aston University,357.0,4.26,3.07,76.0,90.6,免费评估
37,邓迪大学University of Dundee,397.0,3.88,2.3,84.0,89.9,免费评估
38,利物浦大学The University of Liverpool,384.0,4.25,2.92,67.0,89.7,免费评估
39,班戈大学Bangor University,332.0,4.39,2.81,72.0,89.4,免费评估
40,伦敦大学皇家霍洛威学院Royal Holloway University of London,327.0,4.08,2.96,,87.3,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,339.0,4.13,2.65,76.0,86.2,免费评估
42,埃塞克斯大学University of Essex,322.0,4.06,2.86,67.0,85.8,免费评估
43,德蒙福特大学De Montfort University,271.0,4.21,2.74,82.0,85.8,免费评估
44,朴茨茅斯大学University of Portsmouth,323.0,4.17,2.74,71.0,85.4,免费评估
45,Lincoln,295.0,4.32,2.65,76.0,85.3,免费评估
46,基尔大学Keele University,316.0,4.3,2.4,68.0,84.8,免费评估
47,亚伯大学Aberystwyth University,293.0,4.17,2.52,72.0,84.6,免费评估
48,哈德斯菲尔德大学University of Huddersfield,331.0,4.14,2.44,74.0,84.5,免费评估
49,哥比亚大学University of Cumbria,,4.27,2.35,,84.0,免费评估
50,布鲁内尔大学Brunel University,301.0,4.03,2.2,71.0,83.8,免费评估
51,布拉德福德大学University of Bradford,344.0,4.11,2.83,59.0,83.7,免费评估
52,诺桑比亚大学Northumbria University,348.0,4.06,2.54,67.0,83.7,免费评估
53,西英格兰大学University of the West of England,290.0,4.22,2.59,73.0,83.6,免费评估
54,考文垂大学Coventry University,312.0,4.33,2.5,67.0,83.0,免费评估
55,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,394.0,4.01,2.29,60.0,82.9,免费评估
56,Plymouth,319.0,4.31,2.48,56.0,82.8,免费评估
57,赫尔大学The University of Hull,295.0,4.07,2.54,67.0,82.2,免费评估
58,利物浦约翰摩尔斯大学Liverpool John Moores University,325.0,4.44,,74.0,81.3,免费评估
59,曼彻斯特城市大学Manchester Metropolitan University,328.0,4.07,2.6,59.0,81.1,免费评估
60,龙比亚大学Napier University,330.0,4.14,2.47,57.0,80.4,免费评估
61,米德塞斯大学Middlesex University,270.0,4.01,2.72,65.0,80.3,免费评估
62,牛津布鲁克斯大学Oxford Brookes University,304.0,4.2,2.65,56.0,80.2,免费评估
63,"伦敦大学伯克贝克学院Birkbeck, University Of London",229.0,4.28,2.5,,80.2,免费评估
64,西苏格兰大学University of the West of Scotland,318.0,4.23,2.28,58.0,80.2,免费评估
65,艾芝西尔大学Edge Hill University,299.0,4.36,2.03,57.0,79.6,免费评估
66,赫特福德大学University of Hertfordshire,292.0,4.2,2.05,67.0,79.5,免费评估
67,索尔福德大学University of Salford,273.0,4.32,2.66,55.0,79.4,免费评估
68,威斯敏斯特大学University of Westminster,343.0,4.13,2.27,53.0,79.4,免费评估
69,伯恩茅斯大学Bournemouth University,285.0,3.87,2.65,62.0,79.0,免费评估
70,格林威治大学The University of Greenwich,335.0,4.03,2.21,56.0,79.0,免费评估
71,南威尔士大学The University of South Wales,304.0,4.11,1.44,76.0,79.0,免费评估
72,切斯特大学University of Chester,273.0,4.43,1.57,70.0,78.9,免费评估
73,布莱顿大学University of Brighton,279.0,3.8,2.84,64.0,78.9,免费评估
74,金斯顿大学Kingston University,296.0,4.16,2.78,45.0,77.9,免费评估
75,波尔顿大学University of Bolton,303.0,4.41,,65.0,77.8,免费评估
76,谢菲尔德哈莱姆大学Sheffield Hallam University,287.0,3.92,2.32,65.0,77.7,免费评估
77,中央兰开夏大学University of Central Lancashire,318.0,4.04,2.4,47.0,76.9,免费评估
78,伍斯特大学University of Worcester,278.0,3.86,1.65,71.0,76.8,免费评估
79,伦敦南岸大学London South Bank University,224.0,4.44,1.83,63.0,76.7,免费评估
80,蒂赛德大学Teesside University,260.0,4.09,2.23,61.0,76.5,免费评估
81,利兹贝克特大学Leeds Beckett University,263.0,4.36,1.92,58.0,76.5,免费评估
82,罗汉普顿大学Roehampton University,271.0,3.84,2.23,,75.8,免费评估
83,白金汉大学The University of Buckingham,277.0,4.52,,,75.7,免费评估
84,阿伯泰邓迪大学University of Abertay Dundee,390.0,4.08,,39.0,74.0,免费评估
85,约克圣约翰大学York St John University,,4.06,1.34,,73.9,免费评估
86,格罗斯特大学University of Gloucestershire,290.0,4.08,,60.0,73.8,免费评估
87,Wrexham Glyndwr,,4.35,,53.0,73.7,免费评估
88,伯明翰城市大学Birmingham City University,257.0,4.06,2.42,46.0,73.2,免费评估
89,桑德兰大学University of Sunderland,281.0,4.24,1.32,50.0,72.5,免费评估
