Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,56.3%,211.0,80.9%,100.0,免费评估
2,牛津大学University of Oxford,,,56.1%,208.0,81.9%,97.1,免费评估
3,杜伦大学Durham University,84.5%,73.6%,41.4%,208.0,86.2%,96.1,免费评估
4,圣安德鲁斯大学University of St Andrews,87.3%,83.4%,46.7%,198.0,71.7%,95.6,免费评估
5,谢菲尔德大学The University of Sheffield,83.1%,82.0%,53.7%,159.0,78.5%,93.9,免费评估
6,兰卡斯特大学Lancaster University,87.9%,80.4%,37.0%,161.0,83.4%,93.5,免费评估
7,约克大学The University of York,84.0%,77.6%,43.3%,173.0,79.6%,93.2,免费评估
8,伯明翰大学University of Birmingham,83.9%,79.2%,48.8%,163.0,76.6%,93.0,免费评估
9,埃克塞特大学University of Exeter,79.3%,75.1%,45.6%,183.0,80.1%,92.8,免费评估
10,伦敦大学学院University College London,78.2%,69.3%,51.9%,186.0,77.9%,92.6,免费评估
11,拉夫堡大学Loughborough University,91.1%,91.0%,22.5%,150.0,82.2%,92.3,免费评估
12,华威大学The University of Warwick,79.3%,74.6%,51.7%,175.0,74.8%,92.2,免费评估
13,利兹大学University of Leeds,82.9%,79.9%,43.6%,169.0,74.0%,92.0,免费评估
14,伦敦政治经济学院The London School of Economics and Political Science,74.8%,68.4%,46.8%,189.0,79.5%,91.4,免费评估
15,格拉斯哥大学University of Glasgow,80.8%,74.3%,47.7%,185.0,67.2%,91.3,免费评估
16,萨塞克斯大学University of Sussex,84.8%,78.5%,41.3%,140.0,79.9%,91.0,免费评估
17,诺丁汉大学University of Nottingham,81.2%,76.9%,36.9%,161.0,81.3%,90.9,免费评估
18,曼彻斯特大学The University of Manchester,,,39.8%,162.0,71.2%,90.6,免费评估
19,南安普顿大学University of Southampton,80.3%,75.4%,50.6%,151.0,71.9%,90.2,免费评估
20,肯特大学University of Kent,83.5%,77.4%,41.3%,136.0,79.0%,90.1,免费评估
20,东英吉利大学University of East Anglia,84.2%,77.9%,47.4%,147.0,68.0%,90.1,免费评估
22,University of Lincoln,90.8%,85.8%,25.9%,124.0,79.7%,90.0,免费评估
23,邓迪大学University of Dundee,85.5%,82.1%,30.4%,172.0,64.9%,89.5,免费评估
24,思克莱德大学University of Strathclyde,81.3%,73.5%,42.0%,198.0,56.0%,89.4,免费评估
24,布里斯托大学University of Bristol,,,40.6%,186.0,70.9%,89.4,免费评估
26,伦敦大学玛丽女王学院Queen Mary University of London,82.7%,78.6%,43.7%,147.0,67.3%,89.1,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.1%,76.9%,40.6%,139.0,72.3%,89.1,免费评估
28,阿伯丁大学University of Aberdeen,81.6%,80.4%,36.1%,169.0,64.7%,88.9,免费评估
29,纽卡斯尔大学Newcastle University,81.6%,76.6%,29.0%,161.0,75.5%,88.7,免费评估
30,朴茨茅斯大学University of Portsmouth,89.5%,87.6%,32.2%,107.0,73.4%,88.5,免费评估
31,赫特福德大学University of Hertfordshire,83.6%,80.6%,46.7%,108.0,72.9%,88.4,免费评估
31,伦敦国王学院King's College London,76.9%,66.9%,45.3%,163.0,71.7%,88.4,免费评估
33,利物浦大学The University of Liverpool,,,38.9%,140.0,67.2%,88.3,免费评估
33,基尔大学Keele University,85.1%,81.7%,32.8%,122.0,76.1%,88.3,免费评估
35,利物浦大学The University of Liverpool,88.5%,83.4%,15.7%,105.0,87.3%,87.6,免费评估
36,斯旺西大学Swansea University,83.4%,81.8%,25.0%,132.0,76.8%,87.5,免费评估
36,布鲁内尔大学Brunel University,89.7%,77.8%,32.4%,121.0,68.4%,87.5,免费评估
38,卡迪夫大学Cardiff University,84.4%,77.0%,31.4%,145.0,68.0%,87.4,免费评估
39,利物浦约翰摩尔斯大学Liverpool John Moores University,91.5%,88.0%,15.9%,130.0,68.3%,87.2,免费评估
40,斯特林大学University of Stirling,84.0%,79.9%,28.5%,166.0,56.9%,86.8,免费评估
41,英国女王大学Queen's University Belfast,80.7%,77.4%,46.3%,147.0,55.5%,86.7,免费评估
41,诺桑比亚大学Northumbria University,88.1%,83.0%,30.7%,127.0,61.8%,86.7,免费评估
