Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,74.70%,87.20%,67.00%,629,94.60%,100.0,免费评估
2,牛津大学University of Oxford,74.80%,82.30%,68.70%,604,90.60%,98.1,免费评估
3,帝国理工学院Imperial College London,76.60%,81.50%,60.10%,543,94.70%,96.7,免费评估
4,诺丁汉大学University of Nottingham,89.40%,91.70%,40.80%,494*,89.10%,95.2,免费评估
5,杜伦大学Durham University,78.70%,82.80%,39.40%,568,93.10%,94.7,免费评估
6,布里斯托大学University of Bristol,90.30%,98.60%,,569,91.90%,93.1,免费评估
7,格拉斯哥大学University of Glasgow,79.80%,90.30%,47.20%,507,82.10%,92.5,免费评估
8,华威大学The University of Warwick,72.60%,81.50%,47.20%,450,87.10%,89.9,免费评估
9,赫瑞瓦特大学Heriot Watt University,73.90%,84.80%,47.80%,458,,89.7,免费评估
10,埃克塞特大学University of Exeter,62.70%,76.20%,36.40%,449,95.70%,87.9,免费评估
11,谢菲尔德大学The University of Sheffield,76.50%,88.60%,51.40%,422,72.50%,87.7,免费评估
12,利物浦大学The University of Liverpool,75.50%,86.60%,32.10%,445*,78.60%,86.7,免费评估
13,考文垂大学Coventry University,95.50%,94.90%,10.30%,245,88.20%,86.3,免费评估
14,林肯大学University of Lincoln,85.10%,85.70%,12.40%,324,90.30%,85.9,免费评估
15,伯恩茅斯大学Bournemouth University,92.20%,86.20%,8.50%,301,87.50%,85.6,免费评估
16,西英格兰大学University of the West of England,90.70%,95.10%,10.60%,317,81.90%,85.5,免费评估
17,伦敦城市大学City University London,75.80%,81.30%,20.20%,346,88.20%,84.5,免费评估
18,阿伯丁大学University of Aberdeen,66.10%,70.70%,28.40%,518,,84.4,免费评估
19,阿尔斯特大学University of Ulster,85.60%,94.10%,,304,86.30%,83.7,免费评估
20,莱斯特大学University of Leicester,70.40%,81.40%,34.40%,365,77.20%,83.1,免费评估
21,卡迪夫大学Cardiff University,58.60%,67.80%,30.20%,421,89.70%,83.0,免费评估
22,斯旺西大学Swansea University,72.80%,77.40%,45.50%,340,70.00%,82.3,免费评估
23,阿斯顿大学Aston University,73.60%,91.30%,20.60%,306,,81.2,免费评估
24,伦敦大学玛丽女王学院Queen Mary University of London,67.30%,76.50%,46.70%,,70.3%*,80.0,免费评估
24,西苏格兰大学University of the West of Scotland,90.30%,96.00%,9.00%,,56.50%,80.0,免费评估
24,伦敦南岸大学London South Bank University,75.60%,74.90%,19.60%,240,83.70%,80.0,免费评估
27,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,76.10%,85.30%,4.70%,369,74.40%,79.9,免费评估
28,德比大学University of Derby,81.30%,82.10%,6.70%,276,,79.1,免费评估
29,龙比亚大学Napier University,73.40%,80.90%,,339,77.00%,78.2,免费评估
30,中央兰开夏大学University of Central Lancashire,76.90%,80.90%,7.10%,334,68.50%,77.6,免费评估
31,格林威治大学The University of Greenwich,76.30%,85.30%,5.50%,,66.70%,77.1,免费评估
32,布拉德福德大学University of Bradford,79.70%,85.30%,7.70%,316,62.80%,76.9,免费评估
33,谢菲尔德哈莱姆大学Sheffield Hallam University,68.70%,72.80%,,296,80.80%,76.2,免费评估
34,德蒙福特大学De Montfort University,75.60%,78.30%,12.50%,,64.3%*,75.9,免费评估
35,北安普顿大学The University of Northampton,70.20%,80.90%,,253,74.40%,74.7,免费评估
36,利物浦约翰摩尔斯大学Liverpool John Moores University,64.60%,58.10%,14.20%,337,64.60%,72.6,免费评估
