Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,牛津大学University of Oxford,100.0,88,88,58,9.2,10,566,7.0,,免费评估
2,帝国理工学院Imperial College London,96.0,83,84,60,9.1,10,491,8.0,81.0,免费评估
3,西英格兰大学University of the West of England,91.5,95,89,77,4.7,10,289,8.0,,免费评估
4,雷丁大学University of Reading,90.7,86,89,66,6.5,10,397,,,免费评估
5,莱斯特大学University of Leicester,90.3,97,98,88,11.8,5,409,4.0,65.0,免费评估
6,圣安德鲁斯大学University of St Andrews,89.2,98,100,72,17.7,4,452,9.0,,免费评估
7,东英吉利大学University of East Anglia,85.4,94,95,63,10.0,7,411,6.0,66.0,免费评估
8,曼彻斯特大学The University of Manchester,84.2,93,93,69,10.1,7,370,7.0,65.0,免费评估
9,杜伦大学Durham University,82.4,86,91,67,12.7,4,425,6.0,78.0,免费评估
10,伦敦大学皇家霍洛威学院Royal Holloway University of London,82.0,96,97,65,11.4,5,325,8.0,,免费评估
11,伦敦大学学院University College London,81.4,84,84,47,8.5,8,481,9.0,,免费评估
12,阿伯丁大学University of Aberdeen,77.7,85,94,65,6.4,4,313,4.0,76.0,免费评估
13,爱丁堡大学The University of Edinburgh,77.6,92,89,51,12.8,7,418,6.0,69.0,免费评估
14,南安普顿大学University of Southampton,76.7,91,93,64,13.7,5,411,5.0,57.0,免费评估
15,利兹大学University of Leeds,75.9,87,87,57,10.8,5,375,7.0,64.0,免费评估
16,基尔大学Keele University,75.5,96,94,84,18.2,3,273,6.0,,免费评估
17,布里斯托大学University of Bristol,75.1,82,91,66,13.5,4,442,4.0,59.0,免费评估
18,伯明翰大学University of Birmingham,73.3,96,97,70,17.3,5,366,2.0,60.0,免费评估
19,普利茅斯大学University of Plymouth,72.8,89,90,63,16.1,4,274,8.0,60.0,免费评估
20,利物浦大学The University of Liverpool,72.4,79,78,63,9.0,7,400,3.0,52.0,免费评估
21,纽卡斯尔大学Newcastle University,70.7,86,87,66,10.4,5,355,,,免费评估
22,格拉斯哥大学University of Glasgow,68.4,95,97,66,41.9,6,375,5.0,61.0,免费评估
23,曼彻斯特城市大学Manchester Metropolitan University,65.7,87,84,72,11.9,3,248,,,免费评估
24,卡迪夫大学Cardiff University,65.0,96,94,51,16.0,4,382,2.0,62.0,免费评估
25,亚伯大学Aberystwyth University,61.0,94,95,72,30.1,3,280,2.0,,免费评估
26,朴茨茅斯大学University of Portsmouth,59.6,93,97,67,18.1,4,252,3.0,34.0,免费评估
26,阿尔斯特大学University of Ulster,59.6,87,82,62,11.2,3,250,7.0,33.0,免费评估
28,布莱顿大学University of Brighton,59.2,89,88,69,28.9,2,267,9.0,38.0,免费评估
29,班戈大学Bangor University,58.5,85,86,54,19.1,5,275,5.0,48.0,免费评估
30,利物浦约翰摩尔斯大学Liverpool John Moores University,57.2,70,74,59,18.3,3,262,,,免费评估
31,金斯顿大学Kingston University,52.3,83,84,59,18.9,3,241,2.0,51.0,免费评估
32,德比大学University of Derby,41.0,78,81,50,23.9,3,214,1.0,,免费评估
33,伯恩茅斯大学Bournemouth University,36.5,65,67,43,34.0,3,206,,,免费评估
