Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,220,4.31,3.31,90.0,100.0,免费评估
2,伦敦大学学院University College London,211,3.86,3.32,90.0,98.3,免费评估
3,格拉斯哥大学University of Glasgow,231,3.98,2.96,85.0,97.9,免费评估
4,牛津大学University of Oxford,217,4.08,3.23,83.0,97.8,免费评估
5,杜伦大学Durham University,206,4.01,3.34,86.0,97.0,免费评估
6,伦敦政治经济学院The London School of Economics and Political Science,196,3.8,3.4,86.0,96.9,免费评估
7,爱丁堡大学The University of Edinburgh,210,3.91,3.18,84.0,96.8,免费评估
8,伦敦国王学院King's College London,203,3.79,3.44,87.0,96.7,免费评估
9,阿伯丁大学University of Aberdeen,188,4.22,2.76,89.0,96.6,免费评估
10,邓迪大学University of Dundee,185,4.32,2.79,89.0,96.5,免费评估
11,思克莱德大学University of Strathclyde,193,3.74,2.83,89.0,96.0,免费评估
12,诺丁汉大学University of Nottingham,179,3.88,3.17,86.0,95.7,免费评估
13,兰卡斯特大学Lancaster University,145,3.83,3.06,94.0,95.1,免费评估
14,布里斯托大学University of Bristol,185,3.91,3.25,79.0,95.1,免费评估
15,埃克塞特大学University of Exeter,172,3.99,3.07,87.0,95.1,免费评估
16,利兹大学University of Leeds,164,4.26,3.27,79.0,94.7,免费评估
17,曼彻斯特大学The University of Manchester,174,3.8,2.96,85.0,94.4,免费评估
18,肯特大学University of Kent,143,4.17,3.14,84.0,94.4,免费评估
19,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,195,4.09,2.29,86.0,94.4,免费评估
20,谢菲尔德大学The University of Sheffield,157,3.85,3.23,86.0,94.2,免费评估
21,英国女王大学Queen's University Belfast,152,3.72,3.17,88.0,94.2,免费评估
22,约克大学The University of York,164,4.05,3.32,81.0,94.2,免费评估
23,华威大学The University of Warwick,171,3.73,3.23,80.0,93.8,免费评估
24,斯特林大学University of Stirling,174,4.26,2.68,76.0,93.7,免费评估
25,南安普顿大学University of Southampton,158,4.0,2.74,85.0,93.7,免费评估
26,伯明翰大学University of Birmingham,162,3.8,2.97,83.0,93.7,免费评估
27,纽卡斯尔大学Newcastle University,170,3.87,2.81,80.0,93.5,免费评估
28,东英吉利大学University of East Anglia,160,4.02,2.97,80.0,93.4,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,163,3.87,3.09,81.0,93.3,免费评估
30,萨塞克斯大学University of Sussex,153,3.86,2.68,84.0,93.2,免费评估
31,雷丁大学University of Reading,136,3.87,2.85,83.0,92.8,免费评估
32,卡迪夫大学Cardiff University,158,3.79,3.2,79.0,92.7,免费评估
33,利物浦大学The University of Liverpool,147,3.9,2.91,82.0,92.6,免费评估
34,伦敦南岸大学London South Bank University,104,4.19,2.67,88.0,92.3,免费评估
35,斯旺西大学Swansea University,128,4.15,2.7,82.0,92.3,免费评估
36,基尔大学Keele University,119,3.79,2.88,86.0,92.0,免费评估
37,莱斯特大学University of Leicester,140,3.97,2.92,77.0,92.0,免费评估
38,朴茨茅斯大学University of Portsmouth,118,3.94,2.89,83.0,92.0,免费评估
39,阿伯泰邓迪大学University of Abertay Dundee,152,4.02,1.63,88.0,91.9,免费评估
40,罗伯特高登大学The Robert Gordon University,166,3.99,2.18,78.0,91.4,免费评估
41,伦敦大学亚非学院SOAS University of London,156,3.85,2.91,72.0,91.3,免费评估
42,亚伯大学Aberystwyth University,119,4.17,2.61,80.0,91.3,免费评估
43,赫尔大学The University of Hull,129,3.86,2.5,82.0,91.2,免费评估
44,林肯大学University of Lincoln,118,4.15,2.32,84.0,90.9,免费评估
45,阿斯顿大学Aston University,135,4.11,3.07,72.0,90.9,免费评估
46,诺丁汉特伦特大学Nottingham Trent University,126,4.1,2.37,82.0,90.5,免费评估
47,普利茅斯大学University of Plymouth,128,4.06,2.77,74.0,90.4,免费评估
48,曼彻斯特城市大学Manchester Metropolitan University,123,4.01,2.83,76.0,90.4,免费评估
49,白金汉大学The University of Buckingham,118,4.12,,93.0,90.4,免费评估
50,布鲁内尔大学Brunel University,123,3.83,2.53,76.0,90.4,免费评估
51,班戈大学Bangor University,119,4.2,2.34,76.0,90.1,免费评估
