Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,201,,3.31,90.0,100.0,免费评估
2,牛津大学University of Oxford,202,,3.23,83.0,98.2,免费评估
3,伦敦大学学院University College London,207,4.04,3.32,90.0,97.7,免费评估
4,"King's College London, University of London",215,3.96,3.44,87.0,97.0,免费评估
5,格拉斯哥大学University of Glasgow,217,4.08,2.96,85.0,96.7,免费评估
6,阿伯丁大学University of Aberdeen,200,4.18,2.76,89.0,96.3,免费评估
7,爱丁堡大学The University of Edinburgh,220,3.76,3.18,84.0,96.0,免费评估
8,思克莱德大学University of Strathclyde,203,3.88,2.83,89.0,96.0,免费评估
9,"London School of Economics and Political Science, University of London",175,3.81,3.4,86.0,95.1,免费评估
10,杜伦大学Durham University,192,3.82,3.34,86.0,95.1,免费评估
11,邓迪大学University of Dundee,176,4.13,2.79,89.0,94.8,免费评估
12,诺丁汉大学University of Nottingham,164,3.82,3.17,86.0,94.0,免费评估
13,埃克塞特大学University of Exeter,167,3.95,3.07,87.0,93.9,免费评估
14,利兹大学University of Leeds,164,4.22,3.27,79.0,93.8,免费评估
15,兰卡斯特大学Lancaster University,142,3.71,3.06,94.0,93.8,免费评估
16,约克大学The University of York,168,4.1,3.32,81.0,93.7,免费评估
17,英国女王大学Queen's University Belfast,157,3.74,3.17,88.0,93.6,免费评估
18,谢菲尔德大学The University of Sheffield,152,4.0,3.23,86.0,93.6,免费评估
19,布里斯托大学University of Bristol,174,3.83,3.25,79.0,93.6,免费评估
20,斯特林大学University of Stirling,190,4.13,2.68,76.0,93.4,免费评估
21,曼彻斯特大学The University of Manchester,173,3.69,2.96,85.0,93.3,免费评估
22,肯特大学University of Kent,142,4.0,3.14,84.0,93.1,免费评估
23,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,195,3.85,2.29,86.0,92.9,免费评估
24,伯明翰大学University of Birmingham,158,3.89,2.97,83.0,92.9,免费评估
25,华威大学The University of Warwick,158,3.88,3.23,80.0,92.9,免费评估
26,南安普顿大学University of Southampton,150,4.11,2.74,85.0,92.8,免费评估
27,伦敦大学玛丽女王学院Queen Mary University of London,163,3.85,3.09,81.0,92.5,免费评估
28,阿伯泰邓迪大学University of Abertay Dundee,158,4.38,1.63,88.0,92.4,免费评估
29,University of East Anglia UEA,150,4.04,2.97,80.0,92.2,免费评估
30,卡迪夫大学Cardiff University,155,3.95,3.2,79.0,92.2,免费评估
31,纽卡斯尔大学Newcastle University,152,3.97,2.81,80.0,92.1,免费评估
32,雷丁大学University of Reading,132,4.0,2.85,83.0,92.1,免费评估
33,萨塞克斯大学University of Sussex,140,3.92,2.68,84.0,91.9,免费评估
34,基尔大学Keele University,114,4.01,2.88,86.0,91.6,免费评估
35,利物浦大学The University of Liverpool,139,3.91,2.91,82.0,91.5,免费评估
36,斯旺西大学Swansea University,129,4.11,2.7,82.0,91.4,免费评估
37,莱斯特大学University of Leicester,136,4.0,2.92,77.0,91.1,免费评估
38,朴茨茅斯大学University of Portsmouth,126,3.76,2.89,83.0,91.0,免费评估
39,伦敦南岸大学London South Bank University,95,4.08,2.67,88.0,90.8,免费评估
40,罗伯特高登大学The Robert Gordon University,166,3.9,2.18,78.0,90.5,免费评估
41,赫尔大学The University of Hull,122,4.0,2.5,82.0,90.4,免费评估
42,亚伯大学Aberystwyth University,119,4.11,2.61,80.0,90.4,免费评估
43,伦敦大学亚非学院SOAS University of London,149,3.89,2.91,72.0,90.3,免费评估
44,University of Lincoln,117,4.13,2.32,84.0,90.0,免费评估
45,班戈大学Bangor University,130,4.24,2.34,76.0,90.0,免费评估
46,"Aston University, Birmingham",132,4.08,3.07,72.0,89.9,免费评估
47,普利茅斯大学University of Plymouth,128,4.01,2.77,74.0,89.5,免费评估
