Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,哈佛大学Harvard University,UnitedStates,93.3,70.1,49.3,95.9,,275.8,免费评估
2,斯坦福大学Stanford University,UnitedStates,76.2,75.5,53.9,100.0,,257.4,免费评估
3,范德堡大学Vanderbilt University,UnitedStates,78.0,75.7,33.0,91.7,,249.8,免费评估
4,密歇根州立大学Michigan State University,UnitedStates,84.8,71.3,39.4,77.5,,244.3,免费评估
5,威斯康星大学-麦迪逊分校University of Wisconsin-Madison,UnitedStates,83.6,67.6,34.9,80.0,,242.6,免费评估
6,"密歇根大学安娜堡分校University of Michigan,Ann Arbor",UnitedStates,83.7,72.4,39.8,72.1,,237.8,免费评估
7,"明尼苏达大学双城校区University of Minnesota,Twin Cities",UnitedStates,82.2,64.1,45.2,74.8,,234.7,免费评估
8,德克萨斯大学奥斯汀分校The University of Texas at Austin,UnitedStates,77.2,69.7,45.0,77.5,,232.6,免费评估
9,宾州州立大学Pennsylvania State University,UnitedStates,82.2,63.6,39.8,72.1,,231.2,免费评估
10,亚利桑那州立大学Arizona State University,UnitedStates,81.0,64.9,43.1,56.6,,214.8,免费评估
11,北卡罗来纳州大学教堂山分校University of North Carolina at Chapel Hill,UnitedStates,74.0,67.8,34.5,66.3,,214.7,免费评估
12,伦敦大学学院University College London,UnitedKingdom,100.0,61.8,53.6,28.3,,214.5,免费评估
12,"西雅图华盛顿大学University of Washington,Seattle Campus",UnitedStates,71.7,73.5,39.2,66.3,,214.5,免费评估
14,纽约大学New York University,UnitedStates,67.4,67.8,46.6,72.1,,211.7,免费评估
15,宾夕法尼亚大学University of Pennsylvania,UnitedStates,67.8,73.5,38.4,69.3,,211.6,免费评估
16,蒙纳什大学Monash University,Australia,87.5,59.7,56.8,44.7,,211.5,免费评估
17,哥伦比亚大学Columbia University,UnitedStates,79.9,62.1,37.3,56.6,,211.1,免费评估
18,"弗吉尼亚大学University of Virginia,Main Campus",UnitedStates,65.5,71.5,31.7,69.3,,206.5,免费评估
19,"加州大学洛杉矶分校University of California,Los Angeles",UnitedStates,73.7,69.0,39.5,52.9,,201.9,免费评估
20,南加州大学University of Southern California,UnitedStates,59.1,66.6,41.1,74.8,,200.8,免费评估
21,匹兹堡大学University of Pittsburgh-Pittsburgh Campus,UnitedStates,65.9,74.8,42.9,60.0,,200.6,免费评估
22,佛罗里达州立大学Florida State University,UnitedStates,65.3,71.5,35.2,60.0,,197.2,免费评估
23,伊利诺伊大学香槟分校University of Illinois at Urbana-Champaign,UnitedStates,68.7,63.9,47.1,56.6,,196.3,免费评估
24,科罗拉多大学波尔得分校University of Colorado Boulder,UnitedStates,57.5,80.9,31.7,63.2,,193.1,免费评估
25,马里兰大学University of Maryland-College Park,UnitedStates,70.2,68.3,39.7,49.0,,192.3,免费评估
26,Vanderbilt University Peabody College,UnitedStates,45.4,82.6,26.8,80.0,,192.1,免费评估
27,"加利福尼亚大学欧文分校University of California, Irvine",UnitedStates,42.8,83.8,35.7,80.0,,189.6,免费评估
28,普渡大学Purdue University,UnitedStates,75.6,62.8,39.1,40.0,,188.8,免费评估
29,悉尼大学The University of Sydney,Australia,80.2,65.9,60.4,28.3,,187.6,免费评估
30,俄亥俄州立大学Ohio State University,UnitedStates,78.0,59.7,41.7,34.6,,185.7,免费评估
31,约翰霍普金斯大学Johns Hopkins University,UnitedStates,65.3,68.0,44.9,49.0,,185.5,免费评估
32,The University of Georgia,UnitedStates,72.7,60.5,42.4,40.0,,183.5,免费评估
33,"加州大学伯克利分校University of California,Berkeley",UnitedStates,62.3,72.2,44.0,49.0,,182.9,免费评估
34,Columbia University Teachers College,UnitedStates,66.2,58.3,33.9,49.0,,180.8,免费评估
34,多伦多大学University of Toronto,Canada,95.1,63.9,61.9,0.0,,180.8,免费评估
36,伊利诺伊大学芝加哥分校University of Illinois at Chicago (UIC),UnitedStates,72.1,60.7,57.2,34.6,,178.8,免费评估
37,Nanyang Technological University,Singapore,79.0,64.9,69.3,20.0,,177.9,免费评估
38,The Education University of Hong Kong,China-HongKong,75.9,59.4,58.8,28.3,,177.7,免费评估
39,西北大学Northwestern University,UnitedStates,59.9,76.3,33.6,44.7,,176.2,免费评估
40,牛津大学University of Oxford,UnitedKingdom,67.1,66.8,63.4,34.6,,175.0,免费评估
41,印第安纳大学伯明顿主校区Indiana University Bloomington,UnitedStates,68.0,63.3,46.4,34.6,,173.0,免费评估
42,英属哥伦比亚大学University of British Columbia,Canada,76.3,61.3,69.1,20.0,,172.0,免费评估
43,National Institute of Education (NIE) Singapore,Singapore,73.9,65.9,67.8,20.0,,170.6,免费评估
44,康涅狄格大学University of Connecticut,UnitedStates,56.2,64.1,36.4,49.0,,169.0,免费评估
45,香港大学The University of Hong Kong,China-HongKong,72.6,68.3,58.4,20.0,,168.9,免费评估
46,德克萨斯A&M大学Texas A & M University,UnitedStates,59.5,58.3,52.7,44.7,,168.4,免费评估
47,Maastricht University,Netherlands,66.9,74.2,87.0,20.0,,166.2,免费评估
48,University of Groningen,Netherlands,59.8,68.3,63.5,34.6,,164.8,免费评估
49,KU Leuven,Belgium,63.2,67.8,73.8,28.3,,164.4,免费评估
50,肯塔基大学University of Kentucky,UnitedStates,55.2,49.9,27.0,52.9,,163.3,免费评估
