Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,圣安德鲁斯大学University of St Andrews,85.10%,90.80%,43.80%,556,97.20%,100.0,免费评估
2,牛津大学University of Oxford,77.1%*,87.3%*,32.00%,581,91.40%,95.7,免费评估
3,巴斯大学University of Bath,80.50%,88.90%,41.80%,487,90.00%,95.5,免费评估
4,伦敦大学学院University College London,78.20%,84.80%,43.90%,499,89.80%,95.0,免费评估
5,兰卡斯特大学Lancaster University,84.20%,90.60%,42.60%,417,89.40%,94.9,免费评估
6,拉夫堡大学Loughborough University,82.30%,91.00%,32.60%,420,92.00%,93.6,免费评估
6,华威大学The University of Warwick,73.80%,86.10%,40.40%,521,86.10%,93.6,免费评估
8,University of Strathclyde,81.00%,90.70%,44.30%,492,71.10%,93.5,免费评估
9,King's College London,75.30%,81.80%,38.20%,506,88.40%,93.0,免费评估
10,利兹大学University of Leeds,79.60%,87.00%,39.30%,440,83.30%,92.5,免费评估
11,杜伦大学Durham University,81.60%,86.40%,23.10%,441,90.10%,91.7,免费评估
12,伦敦政治经济学院The London School of Economics and Political Science,63.20%,74.00%,52.30%,523,89.50%,91.6,免费评估
13,布里斯托大学University of Bristol,77.20%,93.70%,32.10%,429,81.00%,91.3,免费评估
13,埃克塞特大学University of Exeter,79.40%,87.60%,24.40%,487,80.80%,91.3,免费评估
15,诺丁汉大学University of Nottingham,79.40%,88.40%,32.60%,389,80.90%,90.1,免费评估
16,萨塞克斯大学University of Sussex,81.00%,87.40%,23.70%,373,89.00%,89.9,免费评估
17,肯特大学University of Kent,81.10%,88.80%,24.80%,377,84.80%,89.8,免费评估
18,约克大学The University of York,83.90%,88.20%,24.00%,385,78.00%,89.4,免费评估
19,英国女王大学Queen's University Belfast,80.50%,89.30%,32.70%,369,75.30%,89.1,免费评估
20,谢菲尔德大学The University of Sheffield,79.40%,88.70%,26.80%,388,79.00%,89.0,免费评估
20,阿斯顿大学Aston University,82.70%,89.50%,19.70%,385,79.90%,89.0,免费评估
22,阿伯丁大学University of Aberdeen,79.70%,89.10%,24.90%,454,67.50%,88.8,免费评估
23,雷丁大学University of Reading,75.70%,84.20%,29.30%,402,82.50%,88.7,免费评估
23,曼彻斯特大学The University of Manchester,74.30%,85.10%,33.30%,419,77.30%,88.7,免费评估
23,伯明翰大学University of Birmingham,73.10%,82.60%,29.10%,410,87.00%,88.7,免费评估
26,莱斯特大学University of Leicester,83.80%,86.70%,24.30%,391,68.50%,88.0,免费评估
26,伦敦城市大学City University London,76.10%,83.70%,27.80%,417,76.40%,88.0,免费评估
28,哈珀亚当斯大学Harper Adams University,91.30%,92.80%,,312,86.40%,87.9,免费评估
29,萨里大学University of Surrey,79.10%,88.60%,15.80%,414,76.50%,87.7,免费评估
30,卡迪夫大学Cardiff University,73.30%,83.90%,32.00%,403,72.10%,86.9,免费评估
31,赫瑞瓦特大学Heriot Watt University,80.80%,85.90%,18.80%,393,71.10%,86.8,免费评估
32,基尔大学Keele University,86.30%,90.00%,10.20%,343,74.30%,86.7,免费评估
33,利物浦大学The University of Liverpool,78.80%,86.10%,20.10%,393,70.30%,86.4,免费评估
34,纽卡斯尔大学Newcastle University,70.50%,79.20%,20.70%,411,84.90%,86.2,免费评估
35,阿尔斯特大学University of Ulster,82.80%,90.20%,40.40%,300,55.30%,86.1,免费评估
36,邓迪大学University of Dundee,79.70%,84.80%,12.10%,412,70.50%,85.8,免费评估
36,东英吉利大学University of East Anglia,75.20%,80.30%,28.10%,413,66.80%,85.8,免费评估
38,考文垂大学Coventry University,86.40%,89.30%,1.60%,314,76.90%,85.1,免费评估
39,南安普顿大学University of Southampton,70.00%,78.90%,24.00%,387,79.10%,85.0,免费评估
40,罗伯特高登大学The Robert Gordon University,79.50%,85.70%,2.60%,423,70.30%,84.9,免费评估
41,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.40%,82.20%,27.00%,418,58.20%,84.8,免费评估
41,斯特林大学University of Stirling,73.70%,82.90%,25.20%,385,67.30%,84.8,免费评估
43,斯旺西大学Swansea University,75.90%,82.30%,22.00%,328,76.10%,84.7,免费评估
