Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Harvard University,United States,100.0,100.0,,,100.0,免费评估
2,剑桥大学University of Cambridge,United Kingdom,98.6,97.3,,,98.2,免费评估
3,牛津大学University of Oxford,United Kingdom,98.1,97.8,,,98.0,免费评估
4,"University of California, Berkeley (UCB)",United States,95.3,87.9,,,93.1,免费评估
5,Stanford University,United States,93.4,89.6,,,92.3,免费评估
6,The University of Tokyo,Japan,91.3,90.2,,,91.0,免费评估
7,Peking University,China,91.4,89.8,,,90.9,免费评估
8,Yale University,United States,91.1,86.7,,,89.8,免费评估
9,"University of California, Los Angeles (UCLA)",United States,91.7,81.8,,,88.7,免费评估
10,Columbia University,United States,90.3,78.7,,,86.8,免费评估
11,Seoul National University,South Korea,87.5,84.9,,,86.7,免费评估
12,Massachusetts Institute of Technology (MIT),United States,83.4,94.0,,,86.6,免费评估
13,The University of Hong Kong,Hong Kong,85.9,85.6,,,85.8,免费评估
14,Kyoto University,Japan,86.6,83.4,,,85.6,免费评估
15,Princeton University,United States,88.0,79.1,,,85.3,免费评估
16,伦敦大学学院University College London,United Kingdom,87.4,79.1,,,84.9,免费评估
17,National University of Singapore (NUS),Singapore,83.8,86.7,,,84.7,免费评估
18,Université Paris-Sorbonne (Paris IV),France,88.7,73.7,,,84.2,免费评估
18,University of Chicago,United States,86.7,78.3,,,84.2,免费评估
20,New York University (NYU),United States,84.6,81.7,,,83.7,免费评估
21,爱丁堡大学The University of Edinburgh,United Kingdom,84.7,81.0,,,83.6,免费评估
22,Humboldt-Universit?t zu Berlin,Germany,87.2,74.6,,,83.4,免费评估
22,University of Toronto,Canada,85.3,78.8,,,83.4,免费评估
24,Korea University,South Korea,84.9,78.5,,,83.0,免费评估
25,曼彻斯特大学The University of Manchester,United Kingdom,82.3,84.2,,,82.9,免费评估
25,Universidad Nacional Autónoma de México (UNAM),Mexico,86.6,74.4,,,82.9,免费评估
27,Fudan University,China,82.5,82.0,,,82.4,免费评估
28,The Australian National University,Australia,82.7,81.2,,,82.3,免费评估
29,Sungkyunkwan University (SKKU),South Korea,82.0,82.8,,,82.2,免费评估
29,The University of Sydney,Australia,81.6,83.5,,,82.2,免费评估
31,Freie Universitaet Berlin,Germany,85.9,72.8,,,82.0,免费评估
31,National Taiwan University (NTU),Taiwan,83.7,78.1,,,82.0,免费评估
33,Tsinghua University,China,80.5,84.8,,,81.8,免费评估
34,HUFS - Hankuk (Korea) University of Foreign Studies,South Korea,82.4,80.2,,,81.7,免费评估
35,University of Amsterdam,Netherlands,82.5,78.2,,,81.2,免费评估
36,The Chinese University of Hong Kong (CUHK),Hong Kong,83.1,75.1,,,80.7,免费评估
36,The University of Melbourne,Australia,80.6,80.8,,,80.7,免费评估
38,Universidad de Buenos Aires (UBA),Argentina,81.9,77.6,,,80.6,免费评估
39,Cornell University,United States,82.6,75.7,,,80.5,免费评估
39,University of British Columbia,Canada,82.2,76.5,,,80.5,免费评估
41,Waseda University,Japan,81.5,77.9,,,80.4,免费评估
42,The University of Auckland,New Zealand,81.7,74.9,,,79.7,免费评估
42,Yonsei University,South Korea,79.9,79.2,,,79.7,免费评估
44,Lomonosov Moscow State University,Russia,78.5,81.3,,,79.3,免费评估
45,McGill University,Canada,80.1,76.1,,,78.9,免费评估
45,Ruprecht-Karls-Universitaet Heidelberg,Germany,82.3,71.1,,,78.9,免费评估
45,University of Pennsylvania,United States,79.2,78.3,,,78.9,免费评估
48,Université Sorbonne Nouvelle Paris 3,France,83.4,68.0,,,78.8,免费评估
49,伦敦国王学院King's College London,United Kingdom,79.7,76.5,,,78.7,免费评估
50,华威大学The University of Warwick,United Kingdom,78.5,78.9,,,78.6,免费评估
