Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,84,1.3,600.0,82.0,100.0,免费评估
2,剑桥大学University of Cambridge,89,0.9,565.0,78.0,98.3,免费评估
3,谢菲尔德大学The University of Sheffield,86,1.7,469.0,73.0,97.7,免费评估
4,伦敦政治经济学院The London School of Economics and Political Science,76,1.2,535.0,82.0,92.5,免费评估
5,华威大学The University of Warwick,81,1.0,500.0,77.0,92.2,免费评估
6,巴斯大学University of Bath,82,0.7,468.0,89.0,91.6,免费评估
7,埃塞克斯大学University of Essex,86,1.7,378.0,55.0,90.7,免费评估
7,圣安德鲁斯大学University of St Andrews,83,0.7,522.0,75.0,90.7,免费评估
9,杜伦大学Durham University,80,0.8,505.0,80.0,90.6,免费评估
10,埃克塞特大学University of Exeter,81,1.0,458.0,71.0,89.0,免费评估
11,伦敦大学学院University College London,71,1.1,514.0,86.0,88.6,免费评估
12,诺丁汉大学University of Nottingham,79,0.8,447.0,78.0,87.8,免费评估
13,布里斯托大学University of Bristol,81,0.6,467.0,78.0,87.7,免费评估
14,亚伯大学Aberystwyth University,83,1.5,332.0,56.0,86.3,免费评估
15,约克大学The University of York,77,0.8,470.0,75.0,86.1,免费评估
16,伦敦国王学院King's College London,78,0.8,474.0,68.0,85.5,免费评估
17,纽卡斯尔大学Newcastle University,81,0.7,410.0,69.0,84.9,免费评估
18,格拉斯哥大学University of Glasgow,81,0.8,457.0,60.0,84.3,免费评估
19,萨塞克斯大学University of Sussex,77,0.9,397.0,70.0,83.3,免费评估
20,拉夫堡大学Loughborough University,81,0.6,380.0,70.0,83.1,免费评估
21,爱丁堡大学The University of Edinburgh,73,0.8,474.0,71.0,82.6,免费评估
21,赫尔大学The University of Hull,84,0.6,372.0,61.0,82.6,免费评估
23,伯明翰大学University of Birmingham,78,0.6,417.0,67.0,81.9,免费评估
23,萨里大学University of Surrey,80,0.4,378.0,73.0,81.9,免费评估
25,卡迪夫大学Cardiff University,77,0.8,442.0,61.0,81.8,免费评估
25,莱斯特大学University of Leicester,89,0.3,389.0,53.0,81.8,免费评估
27,东英吉利大学University of East Anglia,84,0.5,387.0,57.0,81.4,免费评估
27,利兹大学University of Leeds,78,0.3,423.0,75.0,81.4,免费评估
29,思克莱德大学University of Strathclyde,83,0.3,429.0,57.0,81.1,免费评估
30,布莱顿大学University of Brighton,75,1.4,283.0,,80.9,免费评估
31,伦敦大学亚非学院SOAS University of London,71,0.9,474.0,63.0,80.4,免费评估
32,雷丁大学University of Reading,82,0.6,370.0,55.0,79.9,免费评估
33,布鲁内尔大学Brunel University,83,0.4,320.0,65.0,79.8,免费评估
34,哈德斯菲尔德大学University of Huddersfield,80,0.0,314.0,85.0,79.6,免费评估
35,伦敦大学玛丽女王学院Queen Mary University of London,78,0.6,412.0,58.0,79.4,免费评估
35,邓迪大学University of Dundee,85,0.5,368.0,48.0,79.4,免费评估
37,伦敦城市大学City University London,83,,342.0,70.0,79.2,免费评估
37,曼彻斯特大学The University of Manchester,69,0.9,435.0,66.0,79.2,免费评估
39,伦敦大学皇家霍洛威学院Royal Holloway University of London,74,0.4,410.0,72.0,79.1,免费评估
40,基尔大学Keele University,81,0.5,312.0,65.0,79.0,免费评估
41,英国女王大学Queen's University Belfast,76,0.7,386.0,59.0,78.8,免费评估
42,阿斯顿大学Aston University,78,0.3,367.0,68.0,78.6,免费评估
43,兰卡斯特大学Lancaster University,77,0.3,408.0,65.0,78.3,免费评估
44,肯特大学University of Kent,82,0.4,355.0,56.0,78.1,免费评估
44,朴茨茅斯大学University of Portsmouth,83,0.8,290.0,50.0,78.1,免费评估
46,南安普顿大学University of Southampton,73,0.4,432.0,64.0,77.3,免费评估
47,阿伯丁大学University of Aberdeen,79,0.4,395.0,54.0,77.2,免费评估
48,普利茅斯大学University of Plymouth,78,0.6,294.0,64.0,77.0,免费评估
49,布拉德福德大学University of Bradford,79,0.8,276.0,53.0,76.5,免费评估
50,利物浦大学The University of Liverpool,78,0.2,407.0,55.0,75.4,免费评估
51,斯特林大学University of Stirling,80,0.3,363.0,50.0,75.0,免费评估
52,阿尔斯特大学University of Ulster,79,0.6,260.0,55.0,74.6,免费评估
53,斯旺西大学Swansea University,74,0.3,349.0,63.0,74.1,免费评估
54,伦敦大学金史密斯学院Goldsmiths University of London,74,0.5,328.0,57.0,73.8,免费评估
55,诺桑比亚大学Northumbria University,73,0.5,306.0,61.0,72.7,免费评估
56,索尔福德大学University of Salford,79,0.4,312.0,48.0,72.4,免费评估
56,西英格兰大学University of the West of England,79,0.2,314.0,53.0,72.4,免费评估
58,牛津布鲁克斯大学Oxford Brookes University,76,0.2,322.0,56.0,72.3,免费评估
59,林肯大学University of Lincoln,77,0.3,253.0,58.0,72.1,免费评估
60,考文垂大学Coventry University,76,0.2,283.0,55.0,70.9,免费评估
61,诺丁汉特伦特大学Nottingham Trent University,76,,295.0,60.0,70.6,免费评估
62,卡迪夫都市大学Cardiff Metropolitan University,77,,278.0,59.0,70.5,免费评估
63,德蒙福特大学De Montfort University,80,0.3,274.0,43.0,70.4,免费评估
64,中央兰开夏大学University of Central Lancashire,77,0.1,314.0,47.0,68.9,免费评估
65,曼彻斯特城市大学Manchester Metropolitan University,76,0.2,269.0,47.0,68.4,免费评估
66,金斯顿大学Kingston University,73,0.3,262.0,47.0,67.1,免费评估
67,威斯敏斯特大学University of Westminster,65,0.3,292.0,58.0,65.7,免费评估
68,伦敦都市大学London Metropolitan University,73,0.3,217.0,46.0,65.3,免费评估
69,格林威治大学The University of Greenwich,78,0.0,205.0,43.0,65.0,免费评估
70,利兹都会大学Leeds Metropolitan University,74,,239.0,47.0,64.5,免费评估
71,伯明翰城市大学Birmingham City University,70,0.3,,38.0,61.7,免费评估
