Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,96.6,95.9,100.0,100.0,98.5,免费评估
2,Stanford University,United States,100.0,98.2,96.1,97.2,97.5,免费评估
3,Harvard University,United States,94.2,96.8,97.7,99.3,97.1,免费评估
4,剑桥大学University of Cambridge,United Kingdom,93.9,93.1,97.6,97.2,95.9,免费评估
5,牛津大学University of Oxford,United Kingdom,92.2,95.8,95.7,96.6,95.2,免费评估
6,"University of California, Berkeley (UCB)",United States,92.5,96.9,95.8,91.8,94.6,免费评估
7,California Institute of Technology (Caltech),United States,93.2,90.8,94.7,91.8,93.0,免费评估
8,Princeton University,United States,90.2,94.3,93.6,86.4,91.6,免费评估
9,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,88.6,92.7,91.2,90.2,90.8,免费评估
10,The University of Tokyo,Japan,88.6,86.1,92.9,89.0,89.9,免费评估
11,帝国理工学院Imperial College London,United Kingdom,90.0,91.6,88.7,89.9,89.8,免费评估
12,"University of California, Los Angeles (UCLA)",United States,85.5,91.4,84.7,88.5,87.0,免费评估
13,Tsinghua University,China (Mainland),90.9,85.6,85.4,86.5,86.8,免费评估
14,EPFL,Switzerland,87.5,95.2,83.5,84.0,86.7,免费评估
15,National University of Singapore (NUS),Singapore,82.5,93.0,84.4,88.6,86.6,免费评估
16,University of Illinois at Urbana-Champaign,United States,88.2,92.3,85.2,81.0,86.4,免费评估
16,Yale University,United States,87.2,98.9,82.4,81.3,86.4,免费评估
18,Columbia University,United States,89.8,97.1,79.8,84.0,86.1,免费评估
18,University of Chicago,United States,93.0,92.6,86.0,72.8,86.1,免费评估
20,"Nanyang Technological University, Singapore (NTU)",Singapore,83.9,90.0,84.6,86.2,85.9,免费评估
21,Peking University,China (Mainland),85.5,87.6,85.0,85.0,85.6,免费评估
22,Ludwig-Maximilians-Universität München,Germany,85.6,93.3,87.6,71.3,85.1,免费评估
22,Technical University of Munich,Germany,81.4,88.6,86.8,82.0,85.1,免费评估
24,Cornell University,United States,85.1,92.6,82.8,81.7,85.0,免费评估
25,"University of California, Santa Barbara (UCSB)",United States,89.2,99.2,86.0,63.8,84.8,免费评估
26,Kyoto University,Japan,83.0,82.1,85.7,85.4,84.4,免费评估
