Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,南安普顿大学University of Southampton,174,79,3.47,100.0,100.0,免费评估
2,罗伯特高登大学The Robert Gordon University,215,97,,100.0,98.4,免费评估
3,诺丁汉大学University of Nottingham,175,93,3.22,98.0,97.3,免费评估
4,卡迪夫大学Cardiff University,167,93,3.42,98.0,96.9,免费评估
5,"Kingston/St George's, University of London",171,87,2.82,100.0,95.4,免费评估
6,伯明翰大学University of Birmingham,172,70,3.44,96.0,95.4,免费评估
7,东英吉利大学University of East Anglia,185,73,3.26,96.0,95.2,免费评估
8,布拉德福德大学University of Bradford,165,96,3.22,98.0,95.0,免费评估
9,牛津布鲁克斯大学Oxford Brookes University,161,93,2.96,100.0,94.9,免费评估
10,考文垂大学Coventry University,156,91,3.14,100.0,94.8,免费评估
11,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,199,87,3.11,94.0,94.8,免费评估
12,中央兰开夏大学University of Central Lancashire,157,96,2.63,100.0,94.4,免费评估
13,利物浦大学The University of Liverpool,150,98,3.04,98.0,94.3,免费评估
14,曼彻斯特城市大学Manchester Metropolitan University,166,87,2.88,98.0,93.8,免费评估
15,索尔福德大学University of Salford,158,94,2.63,100.0,93.8,免费评估
16,阿尔斯特大学University of Ulster,151,78,3.04,98.0,92.9,免费评估
17,布鲁内尔大学Brunel University,142,85,2.63,100.0,92.8,免费评估
18,伦敦南岸大学London South Bank University,163,74,2.67,,92.5,免费评估
19,伯恩茅斯大学Bournemouth University,144,99,2.56,100.0,92.2,免费评估
20,基尔大学Keele University,137,89,3.3,98.0,91.8,免费评估
21,普利茅斯大学University of Plymouth,166,87,2.58,96.0,91.1,免费评估
22,西英格兰大学University of the West of England,144,85,3.06,98.0,91.0,免费评估
23,谢菲尔德哈莱姆大学Sheffield Hallam University,148,91,2.81,98.0,91.0,免费评估
24,伍斯特大学University of Worcester,146,97,2.0,100.0,90.8,免费评估
25,哈德斯菲尔德大学University of Huddersfield,138,81,2.85,98.0,90.1,免费评估
26,蒂赛德大学Teesside University,125,87,2.77,100.0,89.3,免费评估
27,利兹贝克特大学Leeds Beckett University,138,86,1.76,100.0,89.1,免费评估
28,布莱顿大学University of Brighton,133,92,3.17,96.0,88.4,免费评估
29,诺桑比亚大学Northumbria University,155,89,3.12,92.0,88.0,免费评估
30,赫特福德大学University of Hertfordshire,134,92,2.99,96.0,88.0,免费评估
31,玛格丽特女王大学Queen Margaret University,163,60,2.41,96.0,87.8,免费评估
32,伦敦国王学院King's College London,158,75,3.33,90.0,87.1,免费评估
33,伍尔弗汉普顿大学University of Wolverhampton,155,76,,,85.6,免费评估
34,埃塞克斯大学University of Essex,146,87,,,85.2,免费评估
35,约克圣约翰大学York St John University,147,87,2.13,94.0,85.0,免费评估
36,东伦敦大学University of East London,133,79,3.05,92.0,83.9,免费评估
37,哥比亚大学University of Cumbria,133,35,,100.0,83.9,免费评估
