Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,爱丁堡大学The University of Edinburgh,100.0,97.0,98.5,69.1,8.0,10,500,-,-,免费评估
2,利物浦大学The University of Liverpool,87.7,100.0,97.8,88.0,11.5,8,366,-,100,免费评估
3,朴茨茅斯大学University of Portsmouth,86.8,97.0,99.3,75.2,13.6,10,380,-,-,免费评估
4,格拉斯哥大学University of Glasgow,85.1,88.1,88.8,83.7,16.8,9,422,4,-,免费评估
5,东英吉利大学University of East Anglia,84.6,89.0,85.0,61.6,12.5,10,370,8,99,免费评估
6,哈德斯菲尔德大学University of Huddersfield,80.2,97.0,96.2,93.8,16.9,4,372,8,96,免费评估
7,诺丁汉大学University of Nottingham,76.9,91.9,93.5,66.4,14.7,7,364,8,99,免费评估
8,南安普顿大学University of Southampton,76.8,84.0,82.8,70.4,15.4,9,354,8,100,免费评估
9,约克大学The University of York,76.7,88.0,94.0,63.9,15.3,8,351,6,97,免费评估
9,考文垂大学Coventry University,76.7,96.0,94.5,88.2,15.1,4,331,8,98,免费评估
11,伯明翰大学University of Birmingham,75.3,96.0,97.3,70.7,14.3,6,376,2,99,免费评估
12,牛津布鲁克斯大学Oxford Brookes University,74.7,90.0,93.5,85.3,16.2,8,346,7,93,免费评估
13,萨里大学University of Surrey,74.6,88.9,89.5,74.1,23.2,8,395,8,98,免费评估
14,基尔大学Keele University,73.7,91.1,92.5,69.0,15.5,5,332,9,-,免费评估
15,玛格丽特女王大学Queen Margaret University,73.6,100.0,98.5,70.3,16.0,3,365,4,100,免费评估
16,蒂赛德大学Teesside University,73.3,91.0,93.0,86.9,16.4,4,329,8,95,免费评估
17,格林多大学Glyndwr University,73.1,94.1,94.0,87.3,14.0,4,-,2,94,免费评估
18,金斯顿大学Kingston University,72.3,82.0,90.0,61.5,15.1,10,288,9,96,免费评估
19,利兹大学University of Leeds,71.8,70.0,78.8,64.0,16.0,10,388,2,98,免费评估
20,南威尔士大学The University of South Wales,71.1,95.0,93.5,83.6,16.2,4,378,4,95,免费评估
20,卡迪夫大学Cardiff University,71.1,87.9,89.2,71.3,14.9,-,381,4,98,免费评估
22,斯塔福德郡大学Staffordshire University,70.7,81.8,91.7,77.1,13.7,5,329,4,99,免费评估
23,北安普顿大学The University of Northampton,70.3,92.0,92.3,80.1,12.6,6,323,2,97,免费评估
24,谢菲尔德大学The University of Sheffield,70.2,87.1,89.1,66.5,12.9,7,305,-,-,免费评估
25,诺桑比亚大学Northumbria University,69.9,93.0,93.0,79.4,16.3,4,362,5,97,免费评估
26,曼彻斯特城市大学Manchester Metropolitan University,68.4,100.0,95.0,81.6,16.2,3,335,2,98,免费评估
27,艾芝西尔大学Edge Hill University,67.5,90.0,91.8,84.6,14.9,5,329,5,90,免费评估
28,西英格兰大学University of the West of England,67.4,79.0,85.3,69.1,14.8,3,353,7,97,免费评估
28,斯旺西大学Swansea University,67.4,87.9,86.2,73.1,15.7,7,335,2,98,免费评估
30,切斯特大学University of Chester,67.0,84.2,87.1,78.5,17.4,5,314,7,97,免费评估
31,伦敦国王学院King's College London,66.8,83.0,85.3,60.2,19.0,7,383,6,99,免费评估
32,德蒙福特大学De Montfort University,66.2,95.0,96.0,82.2,17.5,3,309,-,-,免费评估
32,伯恩茅斯大学Bournemouth University,66.2,81.0,85.3,75.0,18.6,6,324,9,96,免费评估
34,伯明翰城市大学Birmingham City University,65.8,85.0,90.0,67.1,19.4,4,342,8,97,免费评估
35,萨福克学院University Campus Suffolk,65.7,76.2,81.3,71.2,18.3,-,374,6,98,免费评估
36,Leeds Met,65.1,89.0,94.8,67.4,13.0,4,299,3,96,免费评估
37,班戈大学Bangor University,64.5,78.8,86.0,76.0,14.7,6,311,2,99,免费评估
38,赫特福德大学University of Hertfordshire,64.2,77.2,83.3,58.7,16.0,4,319,8,97,免费评估
39,林肯大学University of Lincoln,63.5,96.0,92.5,77.0,21.2,5,321,5,-,免费评估
40,布莱顿大学University of Brighton,62.5,79.0,85.7,63.4,16.3,3,318,7,98,免费评估
41,普利茅斯大学University of Plymouth,62.2,83.2,88.4,71.8,16.5,5,313,6,94,免费评估
42,哥比亚大学University of Cumbria,62.1,82.0,88.5,77.7,16.7,1,311,8,97,免费评估
43,赫尔大学The University of Hull,61.7,84.0,84.6,67.8,13.7,4,351,7,89,免费评估
44,谢菲尔德哈莱姆大学Sheffield Hallam University,61.1,86.0,84.8,73.6,17.5,6,324,9,88,免费评估
45,曼彻斯特大学The University of Manchester,61.0,77.0,83.8,56.4,14.3,7,375,4,92,免费评估
46,伍斯特大学University of Worcester,60.7,92.0,94.0,77.8,17.9,2,276,7,93,免费评估
47,索尔福德大学University of Salford,59.9,81.2,83.8,66.9,14.8,4,353,3,95,免费评估
48,斯特林大学University of Stirling,59.8,89.0,90.5,71.9,16.4,4,271,-,93,免费评估
49,坎特伯雷大学Canterbury Christ Church University,59.6,78.8,82.8,62.2,17.3,2,292,9,98,免费评估
50,泰晤士河谷大学Thames Valley University,59.1,84.2,87.8,76.4,19.7,5,291,3,99,免费评估
51,利物浦约翰摩尔斯大学Liverpool John Moores University,58.6,85.0,85.5,74.4,19.1,5,338,4,92,免费评估
52,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,57.8,94.9,91.5,79.2,19.5,4,319,-,86,免费评估
53,英国女王大学Queen's University Belfast,56.5,91.1,93.5,69.7,19.6,4,295,4,92,免费评估
