Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,思克莱德大学University of Strathclyde,86.9%,86.9%,52.2%,183,92.9%,100.0,免费评估
2,伦敦大学学院University College London,87.4%,87.0%,48.4%,176,93.5%,99.1,免费评估
3,金斯顿大学Kingston University,95.9%,94.0%,2.6%,,100.0%,97.5,免费评估
4,南安普顿大学University of Southampton,77.1%,77.2%,65.7%,159,97.8%,97.4,免费评估
5,兰卡斯特大学Lancaster University,87.3%,87.5%,55.2%,160,87.5%,97.1,免费评估
6,邓迪大学University of Dundee,78.9%,82.2%,31.3%,194,95.5%,96.8,免费评估
7,曼彻斯特大学The University of Manchester,78.8%,77.9%,57.1%,162,95.0%,96.4,免费评估
7,剑桥大学University of Cambridge,,,,240,84.0%,96.4,免费评估
9,卡迪夫大学Cardiff University,85.5%,84.3%,36.8%,160,97.5%,96.2,免费评估
10,利兹大学University of Leeds,82.6%,86.6%,31.7%,154,100.0%,95.1,免费评估
11,纽卡斯尔大学Newcastle University,83.3%,83.4%,47.8%,164,84.9%,94.7,免费评估
12,斯旺西大学Swansea University,81.2%,78.6%,44.7%,136,100.0%,93.9,免费评估
13,桑德兰大学University of Sunderland,92.0%,75.0%,7.5%,,100.0%,93.7,免费评估
14,罗伯特高登大学The Robert Gordon University,95.8%,96.0%,4.9%,161,87.5%,93.5,免费评估
15,阿斯顿大学Aston University,80.7%,81.6%,39.1%,140,98.7%,93.4,免费评估
16,埃克塞特大学University of Exeter,79.4%,77.7%,41.1%,167,87.8%,93.3,免费评估
17,伦敦国王学院King's College London,83.1%,80.6%,34.6%,157,,93.1,免费评估
18,伦敦城市大学City University London,88.8%,88.6%,20.5%,144,94.2%,93.0,免费评估
19,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,88.0%,86.5%,8.1%,177,88.4%,92.9,免费评估
19,东英吉利大学University of East Anglia,80.9%,81.7%,24.9%,158,96.2%,92.9,免费评估
21,雷丁大学University of Reading,83.5%,74.6%,42.3%,157,85.7%,92.5,免费评估
21,牛津布鲁克斯大学Oxford Brookes University,91.9%,90.8%,3.0%,146,97.4%,92.5,免费评估
23,伯明翰大学University of Birmingham,83.4%,82.6%,31.5%,151,87.9%,91.9,免费评估
24,普利茅斯大学University of Plymouth,88.2%,83.8%,9.5%,149,96.1%,91.8,免费评估
24,谢菲尔德大学The University of Sheffield,79.2%,81.8%,38.3%,152,87.5%,91.8,免费评估
