Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,80.1%,86.1%,67.0%,239,93.5%,100.0,免费评估
1,帝国理工学院Imperial College London,88.0%,90.8%,59.6%,230,91.1%,100.0,免费评估
3,布里斯托大学University of Bristol,75.4%,78.6%,52.3%,211,89.3%,93.2,免费评估
4,利兹大学University of Leeds,82.2%,85.8%,40.9%,195,86.1%,92.1,免费评估
5,巴斯大学University of Bath,80.4%,82.8%,37.4%,199,89.0%,91.9,免费评估
6,南安普顿大学University of Southampton,72.9%,77.7%,52.3%,183,89.6%,90.8,免费评估
6,拉夫堡大学Loughborough University,82.5%,84.4%,41.8%,168,87.8%,90.8,免费评估
8,赫瑞瓦特大学Heriot Watt University,77.6%,79.3%,47.8%,181,86.3%,90.4,免费评估
9,斯旺西大学Swansea University,81.6%,84.5%,45.5%,145,90.1%,90.1,免费评估
10,诺丁汉大学University of Nottingham,81.3%,82.9%,40.8%,168,86.5%,89.9,免费评估
11,兰卡斯特大学Lancaster University,78.3%,82.9%,41.6%,166,87.9%,89.6,免费评估
12,格拉斯哥大学University of Glasgow,70.2%,73.1%,47.2%,204,85.5%,89.4,免费评估
13,谢菲尔德大学The University of Sheffield,76.1%,83.8%,36.0%,168,89.9%,89.1,免费评估
14,伯明翰大学University of Birmingham,78.3%,75.1%,37.7%,167,90.5%,88.9,免费评估
15,思克莱德大学University of Strathclyde,70.3%,72.9%,37.2%,220,83.5%,88.6,免费评估
16,萨里大学University of Surrey,81.8%,78.7%,30.8%,167,86.6%,88.1,免费评估
17,伦敦大学学院University College London,62.2%,70.0%,44.6%,199,88.0%,87.3,免费评估
17,爱丁堡大学The University of Edinburgh,64.9%,72.5%,50.3%,188,84.4%,87.3,免费评估
19,卡迪夫大学Cardiff University,73.3%,81.4%,30.2%,162,87.9%,86.5,免费评估
20,考文垂大学Coventry University,85.0%,87.3%,10.3%,138,91.5%,86.3,免费评估
21,阿尔斯特大学University of Ulster,86.0%,84.2%,22.8%,129,86.0%,85.9,免费评估
21,北安普顿大学The University of Northampton,96.9%,91.4%,4.1%,109*,,85.9,免费评估
23,埃克塞特大学University of Exeter,66.9%,73.0%,36.4%,170,88.3%,85.7,免费评估
24,纽卡斯尔大学Newcastle University,72.3%,76.4%,30.2%,153,87.7%,85.1,免费评估
25,曼彻斯特大学The University of Manchester,75.0%,76.8%,35.1%,176,75.5%,84.9,免费评估
26,哈德斯菲尔德大学University of Huddersfield,82.1%,82.3%,10.2%,126,92.2%,84.4,免费评估
27,利物浦大学The University of Liverpool,72.6%,75.6%,32.1%,142,86.5%,84.3,免费评估
27,蒂赛德大学Teesside University,87.8%,86.3%,5.8%,126,87.1%,84.3,免费评估
29,邓迪大学University of Dundee,72.4%,72.9%,34.1%,170,77.1%,83.8,免费评估
30,英国女王大学Queen's University Belfast,65.2%,69.6%,36.7%,147,85.8%,82.9,免费评估
31,阿伯丁大学University of Aberdeen,77.0%,78.8%,28.4%,161,71.3%,82.7,免费评估
32,德蒙福特大学De Montfort University,84.4%,87.0%,12.5%,112,82.9%,82.6,免费评估
33,伦敦南岸大学London South Bank University,81.2%,75.2%,19.6%,124,83.7%,82.5,免费评估
34,朴茨茅斯大学University of Portsmouth,82.9%,82.3%,9.1%,113,86.4%,82.2,免费评估
35,桑德兰大学University of Sunderland,85.8%,82.5%,8.8%,114,80.8%,81.5,免费评估
36,普利茅斯大学University of Plymouth,78.2%,74.1%,15.7%,124,83.6%,81.2,免费评估
