Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,218.0,4.06,3.31,84.0,100.0,免费评估
2,剑桥大学University of Cambridge,214.0,4.23,3.06,84.0,99.6,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,178.0,3.85,3.21,90.0,97.6,免费评估
4,圣安德鲁斯大学University of St Andrews,201.0,4.31,3.21,68.0,96.8,免费评估
5,伦敦大学学院University College London,189.0,3.77,3.2,80.0,96.5,免费评估
6,纽卡斯尔大学Newcastle University,155.0,4.28,3.46,82.0,96.5,免费评估
7,埃克塞特大学University of Exeter,172.0,4.04,2.99,84.0,96.3,免费评估
8,杜伦大学Durham University,192.0,3.98,2.82,80.0,95.8,免费评估
9,伯明翰大学University of Birmingham,158.0,4.15,3.3,80.0,95.7,免费评估
10,华威大学The University of Warwick,164.0,4.07,3.22,74.0,94.7,免费评估
11,布里斯托大学University of Bristol,176.0,3.99,3.12,72.0,94.5,免费评估
12,萨塞克斯大学University of Sussex,147.0,4.13,2.98,82.0,94.3,免费评估
13,曼彻斯特大学The University of Manchester,166.0,4.17,2.86,74.0,94.0,免费评估
14,谢菲尔德大学The University of Sheffield,158.0,4.01,3.18,72.0,93.8,免费评估
15,兰卡斯特大学Lancaster University,149.0,3.78,3.15,78.0,93.7,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,137.0,4.02,2.81,84.0,93.6,免费评估
17,约克大学The University of York,149.0,4.11,2.74,78.0,93.5,免费评估
18,南安普顿大学University of Southampton,145.0,4.25,2.86,76.0,93.5,免费评估
19,爱丁堡大学The University of Edinburgh,168.0,3.83,3.2,68.0,93.3,免费评估
20,利兹大学University of Leeds,156.0,4.08,3.12,66.0,92.4,免费评估
21,诺丁汉大学University of Nottingham,145.0,4.05,2.8,72.0,92.1,免费评估
22,伦敦国王学院King's College London,173.0,3.81,3.23,58.0,92.0,免费评估
23,利物浦大学The University of Liverpool,131.0,3.86,2.79,78.0,91.6,免费评估
24,卡迪夫大学Cardiff University,144.0,4.1,2.85,64.0,91.1,免费评估
25,利物浦霍普大学Liverpool Hope University,109.0,4.57,2.37,78.0,91.0,免费评估
26,阿伯丁大学University of Aberdeen,,4.36,2.75,62.0,91.0,免费评估
27,格拉斯哥大学University of Glasgow,167.0,3.94,2.57,62.0,90.7,免费评估
28,斯特林大学University of Stirling,149.0,4.06,2.71,64.0,90.4,免费评估
29,赫特福德大学University of Hertfordshire,111.0,3.96,2.78,76.0,90.4,免费评估
30,肯特大学University of Kent,121.0,3.9,2.72,72.0,90.2,免费评估
31,基尔大学Keele University,117.0,4.45,2.73,64.0,89.7,免费评估
32,英国女王大学Queen's University Belfast,150.0,3.94,2.98,54.0,89.7,免费评估
33,埃塞克斯大学University of Essex,101.0,4.04,3.19,66.0,89.3,免费评估
34,罗汉普顿大学Roehampton University,96.0,4.0,2.47,78.0,89.2,免费评估
35,巴斯斯巴大学Bath Spa University,114.0,4.33,2.15,80.0,89.0,免费评估
36,东英吉利大学University of East Anglia,131.0,4.0,2.88,56.0,88.4,免费评估
37,邓迪大学University of Dundee,162.0,4.02,2.68,42.0,87.9,免费评估
38,中央兰开夏大学University of Central Lancashire,108.0,4.6,2.63,60.0,87.6,免费评估
39,诺丁汉特伦特大学Nottingham Trent University,118.0,4.36,2.81,54.0,86.9,免费评估
40,雷丁大学University of Reading,118.0,3.74,2.72,56.0,86.7,免费评估
41,班戈大学Bangor University,128.0,4.91,,60.0,86.5,免费评估
42,曼彻斯特城市大学Manchester Metropolitan University,119.0,4.06,2.26,56.0,86.2,免费评估
43,布莱顿大学University of Brighton,101.0,3.99,2.95,58.0,85.9,免费评估
44,牛津布鲁克斯大学Oxford Brookes University,108.0,4.19,2.3,58.0,85.7,免费评估
45,赫尔大学The University of Hull,113.0,4.15,2.22,48.0,84.9,免费评估
46,"特威克南圣玛丽大学St Mary's, Twickenham",91.0,4.35,1.61,,84.4,免费评估
47,剑桥安鲁大学Anglia Ruskin University,84.0,4.27,,72.0,84.0,免费评估
48,西英格兰大学University of the West of England,108.0,4.34,2.45,36.0,83.7,免费评估
49,格罗斯特大学University of Gloucestershire,107.0,3.76,,,80.8,免费评估
50,伍尔弗汉普顿大学University of Wolverhampton,80.0,4.24,,,80.5,免费评估
51,利兹圣三一大学Leeds Trinity University,104.0,3.85,,48.0,80.0,免费评估
