Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,44.6%,202,90.4%,100.0,免费评估
2,杜伦大学Durham University,85.3%,77.3%,56.6%,182,85.5%,97.4,免费评估
3,埃克塞特大学University of Exeter,88.5%,86.7%,38.9%,172,87.7%,95.9,免费评估
4,布里斯托大学University of Bristol,,,36.0%,171,89.3%,94.6,免费评估
5,牛津大学University of Oxford,,,46.7%,202,77.2%,93.6,免费评估
6,圣安德鲁斯大学University of St Andrews,93.4%,92.1%,28.9%,189,68.6%,93.4,免费评估
7,伯明翰大学University of Birmingham,89.4%,84.8%,36.2%,148,86.1%,93.2,免费评估
7,阿伯丁大学University of Aberdeen,92.3%,89.8%,39.9%,158,73.7%,93.2,免费评估
9,兰卡斯特大学Lancaster University,79.8%,80.3%,53.0%,153,78.1%,91.9,免费评估
10,爱丁堡大学The University of Edinburgh,84.7%,81.5%,43.2%,163,75.0%,91.8,免费评估
11,诺丁汉大学University of Nottingham,82.9%,79.2%,43.9%,148,78.6%,90.8,免费评估
12,谢菲尔德大学The University of Sheffield,,,25.3%,144,89.2%,90.4,免费评估
13,利兹大学University of Leeds,82.5%,82.2%,44.4%,152,73.2%,90.2,免费评估
14,格拉斯哥大学University of Glasgow,92.9%,84.7%,21.4%,,72.0%,89.1,免费评估
15,利物浦大学The University of Liverpool,93.7%,91.7%,17.7%,105,82.2%,87.7,免费评估
16,伦敦大学亚非学院SOAS University of London,83.6%,72.7%,34.1%,139,74.4%,87.0,免费评估
17,曼彻斯特大学The University of Manchester,,,37.2%,143,63.4%,86.0,免费评估
18,伦敦国王学院King's College London,72.5%,65.7%,37.1%,154,66.7%,83.6,免费评估
19,切斯特大学University of Chester,95.5%,93.3%,11.1%,113,61.7%,83.5,免费评估
20,卡迪夫大学Cardiff University,75.2%,70.5%,33.5%,141,63.9%,82.6,免费评估
21,巴斯斯巴大学Bath Spa University,92.4%,89.7%,8.3%,120,61.8%,82.5,免费评估
22,英国女王大学Queen's University Belfast,81.6%,80.3%,,147,74.3%,82.3,免费评估
23,温切斯特大学University of Winchester,89.6%,86.4%,18.0%,107,62.0%,82.0,免费评估
24,"特威克南圣玛丽大学St Mary's, Twickenham",83.1%,74.3%,9.4%,114,77.5%,81.7,免费评估
25,罗汉普顿大学Roehampton University,81.0%,77.5%,24.3%,100,71.4%,81.5,免费评估
26,肯特大学University of Kent,68.2%,69.3%,44.1%,120,64.6%,80.9,免费评估
27,奇切斯特大学University of Chichester,91.5%,84.1%,,108,67.3%,80.5,免费评估
28,纽曼大学Newman University,88.4%,84.4%,3.5%,102,65.9%,79.6,免费评估
29,坎特伯雷大学Canterbury Christ Church University,87.9%,74.6%,16.3%,101,58.7%,79.0,免费评估
30,格罗斯泰斯特主教大学Bishop Grosseteste University,77.1%,63.4%,,102*,86.1%,78.4,免费评估
31,约克圣约翰大学York St John University,83.5%,75.9%,4.8%,109,64.6%,78.0,免费评估
32,南威尔士大学The University of South Wales,93.4%,89.2%,,106,50.0%,77.6,免费评估
33,格罗斯特大学University of Gloucestershire,82.3%,70.1%,6.9%,124,52.9%,76.2,免费评估
33,伍尔弗汉普顿大学University of Wolverhampton,83.6%,77.8%,,92,65.4%,76.2,免费评估
35,University of Wales Trinity St David,76.0%,63.3%,30.0%,123,40.0%,75.0,免费评估
36,利兹圣三一大学Leeds Trinity University,76.2%,63.7%,9.9%,96,57.6%,73.3,免费评估
