Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Massachusetts Institute of Technology (MIT),United States,100.0,100.0,92.6,100.0,98.9,免费评估
2,Stanford University,United States,95.3,97.9,96.4,96.2,96.2,免费评估
3,剑桥大学University of Cambridge,United Kingdom,97.3,92.1,90.6,94.1,94.2,免费评估
4,Harvard University,United States,99.5,90.0,100.0,87.8,93.5,免费评估
5,Delft University of Technology,Netherlands,91.8,90.6,85.5,97.4,92.9,免费评估
6,"University of California, Berkeley (UCB)",United States,88.8,90.3,92.7,94.2,91.8,免费评估
7,帝国理工学院Imperial College London,United Kingdom,91.7,89.2,87.3,92.2,90.9,免费评估
7,牛津大学University of Oxford,United Kingdom,96.2,84.5,91.5,89.2,90.9,免费评估
9,Politecnico di Milano,Italy,96.1,86.2,82.0,90.8,90.4,免费评估
10,University of Michigan-Ann Arbor,United States,80.7,95.0,86.9,96.9,90.3,免费评估
11,"Nanyang Technological University, Singapore (NTU)",Singapore,90.3,97.7,92.6,85.7,89.9,免费评估
12,ETH Zurich - Swiss Federal Institute of Technology,Switzerland,87.9,89.8,90.1,90.9,89.7,免费评估
13,Georgia Institute of Technology,United States,87.5,94.1,87.3,89.7,89.3,免费评估
14,Tsinghua University,China (Mainland),88.4,98.9,85.0,87.8,89.2,免费评估
15,National University of Singapore (NUS),Singapore,88.1,91.9,90.6,86.9,88.6,免费评估
16,EPFL,Switzerland,88.9,87.4,90.1,85.8,87.6,免费评估
17,California Institute of Technology (Caltech),United States,85.8,84.2,81.7,92.2,87.5,免费评估
18,RWTH Aachen University,Germany,84.5,83.5,80.7,92.3,86.9,免费评估
18,The University of Tokyo,Japan,88.2,84.5,79.2,89.7,86.9,免费评估
20,Purdue University,United States,86.1,86.8,83.2,86.6,86.0,免费评估
21,Shanghai Jiao Tong University,China (Mainland),85.5,95.6,83.8,82.6,85.6,免费评估
22,KAIST - Korea Advanced Institute of Science & Technology,South Korea,81.1,89.2,87.6,86.0,85.3,免费评估
23,Seoul National University,South Korea,83.9,89.2,86.8,83.2,84.9,免费评估
24,Peking University,China (Mainland),86.4,92.1,93.3,76.8,84.5,免费评估
25,Technical University of Munich,Germany,82.0,81.6,81.5,87.8,84.2,免费评估
26,"University of California, Los Angeles (UCLA)",United States,86.3,84.9,93.7,78.4,84.0,免费评估
27,The Hong Kong University of Science and Technology,Hong Kong SAR,82.2,85.9,92.2,81.3,83.9,免费评估
27,曼彻斯特大学The University of Manchester,United Kingdom,84.2,88.0,88.2,80.5,83.9,免费评估
29,KTH Royal Institute of Technology,Sweden,74.6,83.5,83.7,89.8,83.4,免费评估
30,Politecnico di Torino,Italy,86.4,80.8,81.2,81.8,82.9,免费评估
31,KU Leuven,Belgium,75.9,84.5,87.4,84.6,82.4,免费评估
32,University of Toronto,Canada,75.9,86.5,87.3,82.8,82.0,免费评估
33,McGill University,Canada,78.4,81.6,83.9,83.1,81.6,免费评估
34,Ecole Polytechnique,France,90.5,72.7,78.5,78.8,81.4,免费评估
35,Tokyo Institute of Technology (Tokyo Tech),Japan,83.9,72.7,77.9,83.9,81.3,免费评估
36,Cornell University,United States,75.9,81.2,91.5,81.4,81.2,免费评估
37,Eindhoven University of Technology,Netherlands,79.0,82.3,87.3,80.0,81.1,免费评估
38,Northwestern University,United States,71.0,88.0,92.3,81.7,81.0,免费评估
38,University of Illinois at Urbana-Champaign,United States,77.1,88.0,86.2,79.3,81.0,免费评估
40,Princeton University,United States,75.0,77.8,86.6,83.0,80.4,免费评估
40,University of Texas at Austin,United States,76.5,89.8,89.4,76.3,80.4,免费评估
42,Universität Stuttgart,Germany,73.5,80.8,79.8,85.4,80.3,免费评估
43,克兰菲尔德大学Cranfield University,United Kingdom,76.3,79.1,82.2,82.5,80.1,免费评估
43,"KIT, Karlsruhe Institute of Technology",Germany,74.4,80.8,84.3,82.6,80.1,免费评估
45,Pennsylvania State University,United States,77.1,88.3,85.9,76.9,80.0,免费评估
46,Xi’an Jiaotong University,China (Mainland),75.2,88.0,82.6,79.4,79.9,免费评估
47,Sungkyunkwan University(SKKU),South Korea,76.4,84.2,93.2,75.5,79.7,免费评估
47,The University of Hong Kong,Hong Kong SAR,81.4,79.5,89.5,74.7,79.7,免费评估
49,Universidad Politécnica de Madrid,Spain,89.2,80.0,82.3,71.0,79.5,免费评估
50,The University of Melbourne,Australia,84.6,74.3,86.9,74.6,79.4,免费评估
