Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,93.0,92.0,69.0,15.5,10.0,564,8,82.0,免费评估
2,牛津大学University of Oxford,96.2,90.0,94.0,74.0,11.3,,577,9,75.0,免费评估
3,伦敦政治经济学院The London School of Economics and Political Science,95.9,91.0,92.0,79.0,10.7,9.0,562,8,74.0,免费评估
4,剑桥大学University of Cambridge,95.0,,,,16.5,,617,8,85.0,免费评估
5,约克大学The University of York,88.5,95.0,96.0,78.0,17.3,8.0,485,7,82.0,免费评估
6,伦敦大学玛丽女王学院Queen Mary University of London,86.8,89.0,91.0,73.0,17.8,10.0,489,7,76.0,免费评估
7,伦敦国王学院King's College London,84.8,88.0,90.0,68.0,18.0,8.0,524,9,84.0,免费评估
8,英国女王大学Queen's University Belfast,82.5,95.0,95.0,87.0,19.4,7.0,443,7,71.0,免费评估
9,诺丁汉大学University of Nottingham,82.4,98.0,98.0,77.0,18.7,7.0,503,5,76.0,免费评估
10,纽卡斯尔大学Newcastle University,81.3,96.0,96.0,83.0,21.4,6.0,475,7,75.0,免费评估
11,华威大学The University of Warwick,79.8,95.0,94.0,63.0,17.7,9.0,506,7,74.0,免费评估
12,兰卡斯特大学Lancaster University,79.1,97.0,91.0,77.0,16.3,8.0,463,4,78.0,免费评估
13,格拉斯哥大学University of Glasgow,78.9,90.0,90.0,59.0,20.4,8.0,528,7,91.0,免费评估
14,杜伦大学Durham University,78.7,87.0,90.0,74.0,19.8,9.0,528,8,70.0,免费评估
15,哥比亚大学University of Cumbria,78.5,93.0,92.0,87.0,21.4,8.0,241,9,,免费评估
16,东英吉利大学University of East Anglia,77.5,94.0,96.0,73.0,16.9,8.0,439,6,75.0,免费评估
17,伯明翰大学University of Birmingham,77.1,87.0,88.0,74.0,22.1,10.0,477,5,82.0,免费评估
18,萨里大学University of Surrey,76.8,89.0,91.0,74.0,17.5,9.0,418,8,65.0,免费评估
19,爱丁堡大学The University of Edinburgh,75.3,80.0,89.0,44.0,18.9,10.0,518,7,82.0,免费评估
20,南安普顿大学University of Southampton,74.9,92.0,95.0,73.0,19.9,6.0,463,8,70.0,免费评估
