Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,195.0,4.36,3.12,90.0,100.0,免费评估
2,杜伦大学Durham University,183.0,4.12,3.34,85.0,98.4,免费评估
3,牛津大学University of Oxford,197.0,4.0,3.02,80.0,97.4,免费评估
4,布里斯托大学University of Bristol,163.0,4.21,2.85,90.0,97.2,免费评估
5,埃克塞特大学University of Exeter,163.0,4.33,3.01,85.0,96.9,免费评估
6,兰卡斯特大学Lancaster University,160.0,4.12,3.15,80.0,95.9,免费评估
7,伯明翰大学University of Birmingham,151.0,4.14,3.26,85.0,95.5,免费评估
8,谢菲尔德大学The University of Sheffield,147.0,4.13,2.93,90.0,95.3,免费评估
9,诺丁汉大学University of Nottingham,151.0,4.15,3.01,80.0,95.0,免费评估
10,爱丁堡大学The University of Edinburgh,165.0,4.13,3.09,75.0,95.0,免费评估
11,利兹大学University of Leeds,146.0,4.06,3.15,75.0,93.8,免费评估
12,格拉斯哥大学University of Glasgow,167.0,4.43,2.56,70.0,93.7,免费评估
13,圣安德鲁斯大学University of St Andrews,,4.5,2.93,70.0,93.0,免费评估
14,伦敦大学亚非学院SOAS University of London,137.0,4.08,3.04,75.0,92.6,免费评估
15,阿伯丁大学University of Aberdeen,,4.45,2.88,65.0,92.3,免费评估
16,曼彻斯特大学The University of Manchester,147.0,4.13,2.97,65.0,91.9,免费评估
17,伦敦国王学院King's College London,156.0,3.78,3.08,65.0,91.4,免费评估
18,利物浦霍普大学Liverpool Hope University,106.0,4.47,2.37,80.0,91.1,免费评估
19,罗汉普顿大学Roehampton University,123.0,4.37,2.47,70.0,90.9,免费评估
20,卡迪夫大学Cardiff University,141.0,3.82,3.06,65.0,90.5,免费评估
21,肯特大学University of Kent,127.0,3.78,3.11,65.0,90.0,免费评估
22,英国女王大学Queen's University Belfast,136.0,4.14,,75.0,88.3,免费评估
23,"特威克南圣玛丽大学St Mary's, Twickenham",104.0,4.12,2.2,75.0,88.1,免费评估
24,切斯特大学University of Chester,111.0,4.53,2.35,60.0,87.9,免费评估
25,温切斯特大学University of Winchester,107.0,4.19,2.33,60.0,87.5,免费评估
26,格罗斯泰斯特主教大学Bishop Grosseteste University,99.0,3.74,,85.0,86.6,免费评估
27,Canterbury Christ Church,95.0,4.12,2.52,60.0,86.4,免费评估
28,约克圣约翰大学York St John University,104.0,4.1,2.07,65.0,86.0,免费评估
29,纽曼大学Newman University,107.0,4.34,1.79,65.0,86.0,免费评估
30,巴斯斯巴大学Bath Spa University,108.0,4.4,2.15,60.0,85.9,免费评估
31,奇切斯特大学University of Chichester,,4.21,,65.0,85.5,免费评估
32,利兹圣三一大学Leeds Trinity University,100.0,3.86,1.99,60.0,85.0,免费评估
33,格罗斯特大学University of Gloucestershire,101.0,3.92,2.21,55.0,84.1,免费评估
34,圣大卫三一学院University of Wales Trinity Saint David,111.0,3.76,2.64,40.0,84.1,免费评估
35,伍尔弗汉普顿大学University of Wolverhampton,94.0,3.99,,,82.7,免费评估
