Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,240.0,4.21,3.34,84.0,100.0,免费评估
2,帝国理工学院Imperial College London,192.0,4.54,3.34,88.0,99.2,免费评估
3,牛津大学University of Oxford,207.0,4.35,3.36,82.0,98.2,免费评估
4,杜伦大学Durham University,176.0,4.03,3.15,92.0,97.0,免费评估
5,圣安德鲁斯大学University of St Andrews,211.0,4.29,3.24,76.0,96.7,免费评估
6,利兹大学University of Leeds,157.0,4.26,3.26,80.0,94.6,免费评估
7,南安普顿大学University of Southampton,156.0,4.37,3.29,74.0,94.5,免费评估
8,布里斯托大学University of Bristol,158.0,4.13,3.34,74.0,94.0,免费评估
9,格拉斯哥大学University of Glasgow,191.0,3.89,3.04,74.0,94.0,免费评估
10,埃克塞特大学University of Exeter,144.0,4.26,3.11,78.0,93.8,免费评估
11,伯明翰大学University of Birmingham,149.0,4.07,3.06,80.0,93.7,免费评估
12,阿伯丁大学University of Aberdeen,156.0,4.01,3.06,78.0,93.4,免费评估
13,诺丁汉大学University of Nottingham,152.0,4.31,2.92,,93.4,免费评估
14,东英吉利大学University of East Anglia,141.0,4.13,3.19,78.0,93.3,免费评估
15,曼彻斯特大学The University of Manchester,160.0,3.99,3.18,74.0,93.1,免费评估
16,伦敦大学皇家霍洛威学院Royal Holloway University of London,132.0,3.93,3.2,82.0,93.0,免费评估
17,伦敦大学学院University College London,163.0,3.94,3.25,68.0,92.3,免费评估
18,爱丁堡大学The University of Edinburgh,193.0,3.66,2.94,68.0,92.3,免费评估
19,利物浦大学The University of Liverpool,135.0,4.44,3.04,72.0,92.1,免费评估
20,朴茨茅斯大学University of Portsmouth,109.0,4.04,2.78,86.0,91.5,免费评估
21,莱斯特大学University of Leicester,132.0,4.08,3.06,72.0,91.3,免费评估
22,卡迪夫大学Cardiff University,138.0,4.04,3.07,76.0,91.3,免费评估
23,赫尔大学The University of Hull,111.0,4.2,2.96,66.0,89.0,免费评估
24,普利茅斯大学University of Plymouth,120.0,4.1,2.98,64.0,88.7,免费评估
25,基尔大学Keele University,105.0,3.97,2.57,78.0,88.6,免费评估
26,德比大学University of Derby,107.0,4.37,1.9,82.0,88.3,免费评估
27,布莱顿大学University of Brighton,100.0,4.14,2.59,54.0,84.0,免费评估
28,艾芝西尔大学Edge Hill University,,3.59,,68.0,83.3,免费评估
29,南威尔士大学The University of South Wales,,4.18,,42.0,79.5,免费评估
