Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,220.0,4.23,2.81,89.0,100.0,免费评估
2,思克莱德大学University of Strathclyde,212.0,3.93,3.17,90.0,99.7,免费评估
3,利兹大学University of Leeds,176.0,4.51,3.18,87.0,98.7,免费评估
4,阿伯丁大学University of Aberdeen,193.0,4.04,3.02,88.0,97.4,免费评估
5,巴斯大学University of Bath,158.0,4.2,3.2,88.0,96.3,免费评估
6,英国女王大学Queen's University Belfast,156.0,4.1,2.88,94.0,96.3,免费评估
7,杜伦大学Durham University,167.0,4.06,3.05,91.0,95.9,免费评估
8,"London School of Economics and Political Science, University of London",143.0,3.99,3.46,94.0,95.8,免费评估
9,拉夫堡大学Loughborough University,146.0,4.09,2.97,96.0,95.8,免费评估
10,华威大学The University of Warwick,139.0,4.26,3.15,89.0,95.3,免费评估
11,埃克塞特大学University of Exeter,153.0,4.1,2.85,91.0,94.9,免费评估
12,伯明翰大学University of Birmingham,153.0,4.07,2.84,90.0,94.9,免费评估
13,兰卡斯特大学Lancaster University,139.0,4.14,3.16,89.0,94.7,免费评估
14,诺丁汉大学University of Nottingham,151.0,4.01,2.92,89.0,94.6,免费评估
15,赫瑞瓦特大学Heriot Watt University,169.0,4.12,2.75,82.0,94.4,免费评估
16,纽卡斯尔大学Newcastle University,150.0,4.02,2.72,93.0,94.4,免费评估
17,斯特林大学University of Stirling,176.0,3.99,2.97,78.0,94.3,免费评估
18,曼彻斯特大学The University of Manchester,177.0,4.07,3.07,73.0,94.3,免费评估
19,伦敦大学玛丽女王学院Queen Mary University of London,160.0,3.82,2.98,82.0,93.5,免费评估
20,雷丁大学University of Reading,130.0,4.12,3.11,88.0,93.3,免费评估
21,爱丁堡大学The University of Edinburgh,176.0,3.81,3.04,75.0,93.2,免费评估
22,斯旺西大学Swansea University,123.0,4.27,2.93,90.0,93.1,免费评估
23,萨塞克斯大学University of Sussex,128.0,4.11,2.87,91.0,93.1,免费评估
