Ranking,University Name,Location,Teaching,International Outlook,Research,Citations,Industry Income,Overall score,Free
30,University of British Columbia,Canada,69.8,83.1,75.8,62.4,48.6,69.3,免费评估
31,Peking University,China,87.0,36.5,92.1,43.3,72.8,69.0,免费评估
32,University of North Carolina at Chapel Hill,United States,76.4,38.4,76.8,64.9,45.7,68.9,免费评估
33,Tsinghua University,China,79.3,53.6,79.6,51.5,88.5,67.9,免费评估
34,Emory University,United States,71.9,47.9,68.5,69.9,45.8,67.8,免费评估
34,Heidelberg University,Germany,68.2,67.2,71.8,65.7,52.1,67.8,免费评估
36,Northwestern University,United States,63.4,47.8,75.4,66.7,84.7,67.2,免费评估
37,Sungkyunkwan University (SKKU),South Korea,73.3,24.1,89.6,51.8,97.0,67.1,免费评估
38,Boston University,United States,69.1,66.6,68.2,65.3,45.4,66.8,免费评估
39,University of Sydney,Australia,56.8,81.8,74.3,64.2,63.9,66.3,免费评估
40,ETH Zurich,Switzerland,61.0,95.4,76.5,54.2,50.9,65.2,免费评估
41,KU Leuven,Belgium,51.9,74.5,75.4,63.2,94.2,65.1,免费评估
42,Monash University,Australia,59.2,73.8,73.7,60.2,59.0,64.6,免费评估
43,New York University,United States,72.0,52.3,61.9,63.3,43.4,64.0,免费评估
44,Charité - Universitätsmedizin Berlin,Germany,60.9,67.0,67.7,60.9,62.8,63.3,免费评估
45,Erasmus University Rotterdam,Netherlands,51.6,67.9,70.8,65.9,53.5,63.2,免费评估
46,Chinese University of Hong Kong,Hong Kong,58.4,96.0,66.8,56.8,57.5,63.0,免费评估
47,Seoul National University,South Korea,65.3,24.7,78.6,55.5,70.1,62.6,免费评估
48,LMU Munich,Germany,57.5,70.3,68.1,57.8,100.0,62.5,免费评估
49,Technical University of Munich,Germany,53.9,64.6,62.9,60.9,100.0,60.8,免费评估
50,Brown University,United States,64.3,43.7,58.5,64.4,43.9,60.7,免费评估
51,University of Pittsburgh-Pittsburgh campus,United States,60.4,36.2,63.3,65.1,43.7,60.6,免费评估
52,National Taiwan University,Taiwan,62.9,32.4,68.9,57.8,49.3,60.1,免费评估
53,Fudan University,China,61.8,43.4,74.7,48.7,58.6,59.3,免费评估
53,University of Paris,France,67.8,62.1,51.3,59.7,41.9,59.3,免费评估
55,University of Montreal,Canada,56.6,72.6,53.3,62.1,66.5,59.1,免费评估
56,格拉斯哥大学University of Glasgow,United Kingdom,43.3,83.2,51.9,72.2,48.9,58.9,免费评估
57,利物浦大学The University of Liverpool,United Kingdom,50.2,74.1,51.9,67.7,44.6,58.4,免费评估
58,University of Amsterdam,Netherlands,48.4,64.3,64.7,60.1,54.7,58.3,免费评估
59,UNSW Sydney,Australia,50.8,88.8,52.8,61.4,61.3,58.2,免费评估
60,Sorbonne University,France,65.1,51.8,54.7,57.8,43.5,58.1,免费评估
60,Vanderbilt University,United States,54.8,34.9,60.4,64.6,47.1,58.1,免费评估
62,曼彻斯特大学The University of Manchester,United Kingdom,48.6,75.9,58.0,61.4,46.9,57.6,免费评估
63,伦敦大学玛丽女王学院Queen Mary University of London,United Kingdom,36.9,93.2,43.2,76.8,49.9,57.1,免费评估
64,University of Southern California,United States,50.3,66.8,58.9,59.2,46.3,56.9,免费评估
65,University of Cape Town,South Africa,42.0,83.1,43.5,70.4,84.2,56.5,免费评估
66,The University of Queensland,Australia,37.9,90.0,57.1,61.2,67.7,56.0,免费评估
67,Maastricht University,Netherlands,51.2,88.3,52.2,53.7,69.9,55.6,免费评估
68,Yonsei University (Seoul campus),South Korea,56.7,25.8,64.7,50.0,100.0,55.3,免费评估
69,University of Wisconsin-Madison,United States,60.6,31.7,56.6,55.3,45.5,55.1,免费评估
70,University of Alberta,Canada,53.9,76.9,48.8,54.9,57.1,54.6,免费评估
71,Australian National University,Australia,31.6,89.9,46.5,71.3,53.8,54.5,免费评估
72,University of Groningen,Netherlands,41.2,64.1,50.9,62.7,87.6,54.3,免费评估
72,Leiden University,Netherlands,43.2,59.9,59.7,55.9,79.4,54.3,免费评估
74,Tokyo Medical and Dental University (TMDU),Japan,63.8,26.8,59.9,48.3,50.7,54.2,免费评估
75,布里斯托大学University of Bristol,United Kingdom,35.7,75.3,42.6,73.6,43.3,54.1,免费评估
76,University of Ottawa,Canada,36.1,69.2,54.0,63.9,61.0,53.9,免费评估
77,University of Illinois at Urbana-Champaign,United States,45.4,32.9,57.5,60.2,65.9,53.5,免费评估
77,University of Minnesota,United States,56.3,32.3,53.0,55.1,68.3,53.5,免费评估
79,Utrecht University,Netherlands,44.7,63.2,54.2,57.5,54.2,53.4,免费评估
80,University of Copenhagen,Denmark,48.5,85.1,42.5,59.1,47.3,53.3,免费评估
81,Ohio State University (Main campus),United States,49.1,48.6,47.4,62.3,49.3,53.2,免费评估
82,University of São Paulo,Brazil,62.3,32.4,57.5,47.4,43.5,53.1,免费评估
83,University of Zurich,Switzerland,42.6,92.0,47.9,56.4,56.5,53.0,免费评估
84,Howard University,United States,43.5,27.4,18.3,93.7,41.6,52.9,免费评估
85,Tufts University,United States,44.4,49.4,45.9,66.1,42.7,52.7,免费评估
85,University of the Witwatersrand,South Africa,34.3,80.3,41.4,66.7,100.0,52.7,免费评估
87,Case Western Reserve University,United States,46.6,42.2,46.6,64.6,44.3,52.5,免费评估
88,University of Tübingen,Germany,46.8,67.2,47.4,54.9,61.9,51.7,免费评估
89,University of Florida,United States,53.2,31.6,56.3,49.5,50.6,51.1,免费评估
90,Lund University,Sweden,36.7,73.4,43.4,61.4,72.3,50.8,免费评估
91,Dartmouth College,United States,42.8,37.0,39.0,69.2,46.9,50.7,免费评估
92,University of Texas at Austin,United States,44.7,31.0,47.6,61.1,58.7,50.6,免费评估
93,Korea University,South Korea,45.0,42.8,49.2,55.8,68.6,50.3,免费评估
94,University of Helsinki,Finland,32.6,54.8,50.3,62.7,44.7,50.0,免费评估
94,谢菲尔德大学The University of Sheffield,United Kingdom,38.5,77.3,38.0,63.0,43.6,50.0,免费评估
96,University of Alabama at Birmingham,United States,38.4,38.7,40.4,67.7,64.0,49.9,免费评估
96,"University of California, Davis",United States,46.6,45.3,45.1,56.9,53.0,49.9,免费评估
98,Medical University of Vienna,Austria,39.7,82.0,41.5,57.5,47.0,49.8,免费评估
98,University of Virginia (Main campus),United States,45.5,42.5,36.3,65.6,45.1,49.8,免费评估
100,University of Basel,Switzerland,31.0,93.3,37.0,62.5,86.5,49.7,免费评估
