Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,杜伦大学Durham University,88.9%,85.4%,64.9%,215,92.5%,100.0,免费评估
2,牛津大学University of Oxford,,,66.3%,203,80.8%,95.2,免费评估
3,曼彻斯特大学The University of Manchester,,,56.3%,214,78.3%,95.1,免费评估
4,伯明翰大学University of Birmingham,84.7%,81.5%,50.7%,194,85.9%,93.8,免费评估
5,爱丁堡大学The University of Edinburgh,82.3%,81.5%,48.0%,233,72.5%,93.4,免费评估
6,诺丁汉大学University of Nottingham,90.8%,84.3%,55.4%,174,76.0%,92.9,免费评估
7,布里斯托大学University of Bristol,,,48.0%,191,71.6%,92.3,免费评估
8,卡迪夫大学Cardiff University,87.0%,88.8%,47.0%,188,73.7%,92.1,免费评估
9,利兹大学University of Leeds,82.6%,83.9%,44.2%,194,78.9%,91.5,免费评估
10,南安普顿大学University of Southampton,83.3%,81.5%,70.7%,152,77.2%,91.3,免费评估
11,萨里大学University of Surrey,91.9%,87.6%,27.2%,180,81.2%,91.2,免费评估
12,格拉斯哥大学University of Glasgow,76.0%,80.2%,46.0%,210,74.6%,90.2,免费评估
13,约克大学The University of York,88.9%,86.5%,37.1%,171,76.4%,90.1,免费评估
14,剑桥大学University of Cambridge,,,48.0%,206,91.2%,89.5,免费评估
15,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.4%,74.9%,55.0%,197,69.1%,89.1,免费评估
16,谢菲尔德大学The University of Sheffield,,,60.0%,147,72.4%,88.6,免费评估
17,伦敦大学亚非学院SOAS University of London,,,60.0%,118,77.3%*,88.3,免费评估
18,皇家音乐学院Royal College of Music,84.6%,82.0%,23.9%,133,94.3%,87.1,免费评估
19,英国女王大学Queen's University Belfast,89.3%,87.9%,38.3%,153,64.9%,87.0,免费评估
20,伦敦国王学院King's College London,,,43.5%,191,71.1%,86.7,免费评估
21,阿伯丁大学University of Aberdeen,83.1%,79.0%,32.0%,172,72.5%,86.5,免费评估
22,利物浦霍普大学Liverpool Hope University,92.5%,86.4%,15.5%,118,85.6%,85.7,免费评估
23,哈德斯菲尔德大学University of Huddersfield,88.3%,84.3%,28.0%,134,75.1%,85.4,免费评估
24,伦敦城市大学City University London,94.3%,92.1%,34.0%,121,63.6%,85.3,免费评估
25,英国皇家北方音乐学院Royal Northern College of Music,84.8%,82.9%,12.3%,134,86.7%,84.4,免费评估
26,班戈大学Bangor University,87.9%,86.8%,24.7%,148,64.3%,84.2,免费评估
26,纽卡斯尔大学Newcastle University,76.9%,69.5%,40.8%,155,74.4%,84.2,免费评估
28,肯特大学University of Kent,76.8%,74.0%,44.3%,126,78.8%,83.7,免费评估
29,基尔大学Keele University,79.7%,76.7%,41.7%,125,74.3%,83.5,免费评估
30,皇家音乐学院Royal College of Music,80.2%,76.2%,10.9%,136,90.7%,83.3,免费评估
31,伯明翰城市大学Birmingham City University,92.3%,82.4%,11.6%,121,76.2%,83.1,免费评估
31,切斯特大学University of Chester,93.3%,85.7%,4.3%,134,72.5%,83.1,免费评估
33,德蒙福特大学De Montfort University,84.2%,84.5%,14.5%,120,83.3%,83.0,免费评估
34,龙比亚大学Napier University,81.4%,82.9%,,182,71.2%,82.9,免费评估
35,伦敦大学金史密斯学院Goldsmiths University of London,,,51.1%,143,71.1%,82.1,免费评估
36,萨塞克斯大学University of Sussex,77.0%,65.0%,30.2%,137,79.7%,81.9,免费评估
37,阿尔斯特大学University of Ulster,89.8%,85.9%,40.0%,133,43.0%,81.6,免费评估
38,牛津布鲁克斯大学Oxford Brookes University,81.3%,80.8%,30.2%,127,65.7%,81.4,免费评估
39,布鲁内尔大学Brunel University,80.0%,77.0%,32.6%,133,64.3%,81.1,免费评估
40,苏格兰皇家音乐学院Royal Conservatoire of Scotland,,,11.3%,151,90.0%,80.9,免费评估
41,巴斯斯巴大学Bath Spa University,84.9%,83.3%,10.7%,129,69.1%,80.7,免费评估
42,泰晤士河谷大学Thames Valley University,87.7%,86.6%,2.3%,135,65.1%,80.3,免费评估
43,法尔茅斯大学Falmouth University,85.2%,77.1%,6.2%,126,73.8%,80.1,免费评估
44,艾芝西尔大学Edge Hill University,83.3%,82.7%,3.8%,133,,79.3,免费评估
45,埃塞克斯大学University of Essex,92.4%,89.9%,,99*,59.4%,77.6,免费评估
46,索尔福德大学University of Salford,87.2%,84.2%,7.2%,123,50.4%,77.0,免费评估
47,利物浦大学The University of Liverpool,,,31.4%,152,38.6%,76.9,免费评估
48,Manchester Metropolitan University,80.3%,79.4%,7.5%,130,56.5%,76.5,免费评估
48,考文垂大学Coventry University,73.5%,66.1%,18.1%,130,65.9%,76.5,免费评估
50,利兹贝克特大学Leeds Beckett University,82.5%,83.4%,1.7%,118,60.0%,76.4,免费评估
50,赫尔大学The University of Hull,75.6%,78.0%,11.2%,133,59.0%,76.4,免费评估
52,格林威治大学The University of Greenwich,71.9%,72.7%,,152,66.7%,76.3,免费评估
53,普利茅斯大学University of Plymouth,78.1%,72.8%,20.2%,124,55.2%,76.2,免费评估
54,约克圣约翰大学York St John University,79.2%,79.4%,10.5%,125,55.7%,76.1,免费评估
55,赫特福德大学University of Hertfordshire,76.5%,76.1%,5.3%,124,63.4%,75.7,免费评估
56,桑德兰大学University of Sunderland,79.3%,74.4%,4.2%,114,63.9%,75.4,免费评估
57,中央兰开夏大学University of Central Lancashire,81.0%,74.4%,3.9%,110,62.5%,75.2,免费评估
58,米德塞斯大学Middlesex University,76.0%,69.6%,16.1%,116,59.6%,75.0,免费评估
59,威斯敏斯特大学University of Westminster,71.1%,71.9%,22.5%,122,55.9%,74.7,免费评估
60,奇切斯特大学University of Chichester,79.3%,74.2%,9.7%,135,47.3%,74.6,免费评估
61,伯恩茅斯大学Bournemouth University,72.4%,67.3%,15.0%,116,63.5%,74.5,免费评估
62,西苏格兰大学University of the West of Scotland,67.0%,63.5%,11.3%,150,61.1%,74.4,免费评估
63,南威尔士大学The University of South Wales,72.7%,67.9%,6.4%,128,63.1%,74.3,免费评估
63,布莱顿大学University of Brighton,83.8%,80.4%,13.1%,110,43.8%,74.3,免费评估
65,伦敦南岸大学London South Bank University,69.5%,60.6%,12.8%,99,76.9%,73.9,免费评估
65,格罗斯特大学University of Gloucestershire,80.2%,77.7%,,116,55.2%,73.9,免费评估
67,北安普顿大学The University of Northampton,89.6%,89.8%,,93,42.1%,73.4,免费评估
68,波尔顿大学University of Bolton,81.6%,73.8%,,113*,51.1%,72.8,免费评估
69,德比大学University of Derby,87.7%,79.7%,6.7%,98,40.3%,72.7,免费评估
69,坎特伯雷大学Canterbury Christ Church University,72.8%,67.4%,15.2%,113,54.5%,72.7,免费评估
71,温切斯特大学University of Winchester,76.6%,73.8%,11.2%,108,48.4%,72.3,免费评估
72,南安普顿索伦特大学Southampton Solent University,83.2%,79.8%,,113,42.1%,72.2,免费评估
73,Plymouth Marjon University,83.0%,77.3%,,116,41.7%,72.1,免费评估
74,伦敦艺术大学University of the Arts London,76.3%,71.3%,,103,50.0%,70.4,免费评估
75,金斯顿大学Kingston University,72.2%,71.2%,,108,51.6%,70.0,免费评估
76,新白金汉大学Buckinghamshire New University,72.4%,62.9%,,109*,54.7%,69.8,免费评估
77,东伦敦大学University of East London,68.0%,63.1%,11.2%,102,54.1%,69.6,免费评估
78,哥比亚大学University of Cumbria,70.2%,67.2%,,124,46.6%,69.4,免费评估
79,剑桥安鲁大学Anglia Ruskin University,66.0%,63.4%,16.9%,94,46.3%,67.8,免费评估
