Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,格拉斯哥大学University of Glasgow,177.0,4.38,3.0,98.0,100.0,免费评估
2,西苏格兰大学University of the West of Scotland,185.0,4.56,2.35,99.0,99.6,免费评估
3,斯特林大学University of Stirling,180.0,4.01,2.99,96.0,98.5,免费评估
4,爱丁堡大学The University of Edinburgh,184.0,3.82,3.21,99.0,98.4,免费评估
5,剑桥大学University of Cambridge,201.0,4.03,3.3,81.0,98.4,免费评估
6,思克莱德大学University of Strathclyde,193.0,4.0,2.78,89.0,97.8,免费评估
7,邓迪大学University of Dundee,177.0,4.21,2.79,95.0,97.8,免费评估
8,阿伯丁大学University of Aberdeen,184.0,3.95,2.71,95.0,96.9,免费评估
9,杜伦大学Durham University,159.0,4.17,3.3,89.0,96.9,免费评估
10,南安普顿大学University of Southampton,153.0,4.2,3.08,86.0,96.0,免费评估
11,曼彻斯特大学The University of Manchester,,4.24,3.11,77.0,94.5,免费评估
12,苏格兰皇家音乐学院Royal Conservatoire of Scotland,175.0,4.13,,97.0,94.2,免费评估
13,伯明翰大学University of Birmingham,151.0,3.86,3.26,82.0,93.9,免费评估
14,雷丁大学University of Reading,138.0,4.03,3.04,86.0,93.4,免费评估
15,约克大学The University of York,137.0,4.01,3.2,80.0,93.1,免费评估
16,华威大学The University of Warwick,152.0,4.41,3.04,62.0,93.0,免费评估
17,东英吉利大学University of East Anglia,144.0,4.16,2.83,77.0,93.0,免费评估
18,利物浦霍普大学Liverpool Hope University,125.0,4.35,2.55,86.0,91.8,免费评估
19,西英格兰大学University of the West of England,129.0,4.35,2.7,80.0,91.3,免费评估
20,哈德斯菲尔德大学University of Huddersfield,129.0,4.26,2.61,82.0,91.2,免费评估
21,班戈大学Bangor University,130.0,3.95,3.13,74.0,91.2,免费评估
22,罗汉普顿大学Roehampton University,121.0,4.01,2.88,84.0,91.1,免费评估
23,基尔大学Keele University,130.0,4.08,2.86,74.0,91.0,免费评估
24,布莱顿大学University of Brighton,122.0,4.19,2.47,89.0,90.9,免费评估
25,诺桑比亚大学Northumbria University,148.0,4.08,,91.0,90.8,免费评估
