Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,Sapienza University of Rome,Italy,,,100.0,68.9,96.9,免费评估
2,牛津大学University of Oxford,United Kingdom,,,95.7,93.6,95.5,免费评估
3,剑桥大学University of Cambridge,United Kingdom,,,95.2,91.7,94.9,免费评估
4,Leiden University,Netherlands,,,95.4,85.5,94.4,免费评估
5,Ruprecht-Karls-Universität Heidelberg,Germany,,,94.9,52.4,90.7,免费评估
6,Harvard University,United States,,,89.8,94.5,90.3,免费评估
6,Sorbonne University,France,,,92.0,74.9,90.3,免费评估
8,Ludwig-Maximilians-Universität München,Germany,,,92.6,58.7,89.2,免费评估
9,Scuola Normale Superiore,Italy,,,92.1,55.5,88.4,免费评估
10,Yale University,United States,,,87.4,87.9,87.5,免费评估
11,Princeton University,United States,,,88.1,76.9,87.0,免费评估
12,Université Paris 1 Panthéon-Sorbonne,France,,,88.7,66.6,86.5,免费评估
13,"University of California, Berkeley (UCB)",United States,,,88.7,65.9,86.4,免费评估
14,Aristotle University of Thessaloniki,Greece,,,89.8,54.3,86.3,免费评估
15,杜伦大学Durham University,United Kingdom,,,85.5,89.0,85.9,免费评估
16,Humboldt-Universität zu Berlin,Germany,,,88.2,64.4,85.8,免费评估
17,Stanford University,United States,,,85.1,87.4,85.3,免费评估
18,University of Pisa,Italy,,,85.8,74.2,84.6,免费评估
19,Freie Universitaet Berlin,Germany,,,85.3,77.1,84.5,免费评估
20,Alma Mater Studiorum - University of Bologna,Italy,,,83.5,90.9,84.2,免费评估
21,圣安德鲁斯大学University of St Andrews,United Kingdom,,,83.3,83.5,83.3,免费评估
22,伦敦大学学院University College London,United Kingdom,,,82.8,85.7,83.1,免费评估
23,Peking University,China (Mainland),,,82.5,84.8,82.7,免费评估
24,University of Chicago,United States,,,84.0,70.3,82.6,免费评估
25,Waseda University,Japan,,,85.4,55.9,82.5,免费评估
26,伦敦国王学院King's College London,United Kingdom,,,81.4,82.7,81.5,免费评估
27,University of Geneva,Switzerland,,,82.3,65.6,80.6,免费评估
28,KU Leuven,Belgium,,,83.2,52.6,80.1,免费评估
29,"Trinity College Dublin, The University of Dublin",Ireland,,,79.4,81.8,79.6,免费评估
30,University of Göttingen,Germany,,,82.0,57.4,79.5,免费评估
31,University of Toronto,Canada,,,80.6,68.3,79.4,免费评估
32,University of Vienna,Austria,,,81.5,57.5,79.1,免费评估
33,Fudan University,China (Mainland),,,77.1,93.4,78.7,免费评估
34,Brown University,United States,,,76.4,91.4,77.9,免费评估
35,Eberhard Karls Universität Tübingen,Germany,,,81.3,46.0,77.8,免费评估
36,Cornell University,United States,,,80.5,51.3,77.6,免费评估
37,National Taiwan University (NTU),Taiwan,,,79.0,61.7,77.3,免费评估
38,University of Naples - Federico II,Italy,,,77.9,66.3,76.7,免费评估
39,布里斯托大学University of Bristol,United Kingdom,,,75.5,86.3,76.6,免费评估
40,City University of New York,United States,,,77.5,67.2,76.5,免费评估
40,"University of Rome ""Tor Vergata""",Italy,,,78.2,60.7,76.5,免费评估
42,Ca' Foscari University of Venice,Italy,,,76.0,77.7,76.2,免费评估
43,"University of California, Los Angeles (UCLA)",United States,,,77.1,66.7,76.1,免费评估
44,爱丁堡大学The University of Edinburgh,United Kingdom,,,76.3,73.6,76.0,免费评估
45,University of Milan,Italy,,,77.7,59.0,75.8,免费评估
46,University of Zurich,Switzerland,,,77.6,55.4,75.4,免费评估
47,Université PSL,France,,,76.7,60.8,75.1,免费评估
48,University of Michigan-Ann Arbor,United States,,,75.2,73.3,75.0,免费评估
49,Albert-Ludwigs-Universitaet Freiburg,Germany,,,77.5,51.3,74.9,免费评估
50,Columbia University,United States,,,75.3,70.4,74.8,免费评估
