Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,伦敦国王学院King's College London,81.0,3.8,434.0,95.0,100.0,免费评估
2,萨里大学University of Surrey,75.0,3.1,422.0,88.0,92.0,免费评估
3,利兹大学University of Leeds,81.0,3.0,393.0,80.0,91.0,免费评估
4,诺丁汉大学University of Nottingham,81.0,2.8,367.0,85.0,89.7,免费评估
5,纽卡斯尔大学Newcastle University,85.0,1.8,431.0,67.0,87.8,免费评估
6,雷丁大学University of Reading,84.0,2.1,368.0,76.0,86.5,免费评估
7,考文垂大学Coventry University,86.0,,325.0,97.0,83.3,免费评估
8,阿尔斯特大学University of Ulster,86.0,1.2,317.0,67.0,79.5,免费评估
9,利兹都会大学Leeds Metropolitan University,84.0,,347.0,75.0,77.9,免费评估
10,哈珀亚当斯大学Harper Adams University,85.0,0.9,290.0,,77.1,免费评估
11,赫瑞瓦特大学Heriot Watt University,,1.6,326.0,67.0,77.0,免费评估
12,普利茅斯大学University of Plymouth,76.0,0.5,304.0,89.0,76.8,免费评估
13,格林威治大学The University of Greenwich,80.0,1.3,,64.0,75.9,免费评估
13,罗伯特高登大学The Robert Gordon University,70.0,,362.0,89.0,75.9,免费评估
15,诺桑比亚大学Northumbria University,75.0,1.1,290.0,74.0,74.1,免费评估
16,牛津布鲁克斯大学Oxford Brookes University,84.0,,327.0,61.0,73.5,免费评估
17,英国女王大学Queen's University Belfast,71.0,1.4,331.0,63.0,72.8,免费评估
18,切斯特大学University of Chester,64.0,0.5,310.0,87.0,71.6,免费评估
19,谢菲尔德哈莱姆大学Sheffield Hallam University,81.0,,291.0,68.0,71.5,免费评估
20,巴斯斯巴大学Bath Spa University,79.0,,304.0,65.0,70.8,免费评估
21,玛格利特女王学校Queen Margaret's School,,,332.0,63.0,70.6,免费评估
22,林肯大学University of Lincoln,76.0,0.7,266.0,,68.6,免费评估
23,伯恩茅斯大学Bournemouth University,76.0,,269.0,68.0,68.2,免费评估
24,曼彻斯特城市大学Manchester Metropolitan University,70.0,1.0,264.0,66.0,67.7,免费评估
25,利物浦约翰摩尔斯大学Liverpool John Moores University,68.0,1.2,273.0,63.0,67.0,免费评估
26,威尔士大学卡迪夫学院UWIC,71.0,0.9,258.0,59.0,65.8,免费评估
27,金斯顿大学Kingston University,82.0,,226.0,50.0,63.7,免费评估
28,伯明翰大学学院University College Birmingham,81.0,,266.0,40.0,63.4,免费评估
29,伦敦都市大学London Metropolitan University,58.0,0.3,238.0,59.0,56.5,免费评估
