Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,239.0,3.93,2.92,70.0,100.0,免费评估
2,纽卡斯尔大学Newcastle University,206.0,4.33,3.03,71.0,99.0,免费评估
3,兰卡斯特大学Lancaster University,163.0,4.01,3.1,81.0,97.8,免费评估
4,拉夫堡大学Loughborough University,166.0,4.02,3.08,76.0,96.5,免费评估
5,利兹大学University of Leeds,168.0,3.79,3.06,75.0,96.0,免费评估
6,伦敦大学学院University College London,196.0,4.37,2.92,56.0,95.9,免费评估
7,曼彻斯特城市大学Manchester Metropolitan University,173.0,4.04,2.74,72.0,95.2,免费评估
8,布鲁内尔大学Brunel University,138.0,4.03,2.9,76.0,94.9,免费评估
9,诺丁汉特伦特大学Nottingham Trent University,153.0,4.11,2.59,79.0,94.8,免费评估
10,爱丁堡大学The University of Edinburgh,181.0,3.85,3.07,64.0,94.8,免费评估
11,肯特大学University of Kent,137.0,3.67,3.2,78.0,94.8,免费评估
12,伯恩茅斯艺术大学Arts University Bournemouth,159.0,3.99,2.3,80.0,94.7,免费评估
13,伦敦大学金史密斯学院Goldsmiths University of London,185.0,4.06,2.83,57.0,94.6,免费评估
14,亚伯大学Aberystwyth University,134.0,4.33,2.67,75.0,94.6,免费评估
15,威斯敏斯特大学University of Westminster,153.0,4.07,3.36,68.0,94.3,免费评估
16,金斯顿大学Kingston University,177.0,4.25,2.93,61.0,94.2,免费评估
17,南安普顿大学University of Southampton,167.0,3.96,2.97,61.0,94.0,免费评估
18,赫瑞瓦特大学Heriot Watt University,166.0,3.75,2.7,66.0,93.8,免费评估
19,考文垂大学Coventry University,134.0,4.02,2.98,74.0,93.7,免费评估
20,伦敦艺术大学University of the Arts London,144.0,3.92,3.12,65.0,93.7,免费评估
21,圣大卫三一学院University of Wales Trinity Saint David,121.0,4.22,2.94,70.0,93.6,免费评估
22,罗伯特高登大学The Robert Gordon University,157.0,4.27,2.25,65.0,93.6,免费评估
23,阿尔斯特大学University of Ulster,132.0,4.02,3.24,66.0,93.6,免费评估
24,林肯大学University of Lincoln,142.0,4.12,2.72,73.0,93.6,免费评估
25,伯恩茅斯大学Bournemouth University,118.0,4.26,3.0,76.0,93.5,免费评估
26,德蒙福特大学De Montfort University,122.0,4.37,2.8,75.0,93.4,免费评估
27,邓迪大学University of Dundee,160.0,4.18,3.02,56.0,93.4,免费评估
28,斯塔福德郡大学Staffordshire University,116.0,4.24,1.88,85.0,93.4,免费评估
29,诺桑比亚大学Northumbria University,158.0,4.22,2.78,63.0,93.3,免费评估
30,法尔茅斯大学Falmouth University,147.0,4.02,1.94,76.0,93.3,免费评估
31,雷丁大学University of Reading,143.0,3.79,3.12,66.0,93.1,免费评估
32,利物浦约翰摩尔斯大学Liverpool John Moores University,167.0,4.0,2.75,63.0,93.1,免费评估
33,格拉斯哥大学University of Glasgow,213.0,3.69,,,93.0,免费评估
34,西英格兰大学University of the West of England,148.0,4.4,2.88,60.0,92.8,免费评估
35,创意艺术大学University for the Creative Arts,145.0,4.24,2.72,66.0,92.5,免费评估
36,朴茨茅斯大学University of Portsmouth,123.0,4.24,,88.0,92.5,免费评估
37,哈德斯菲尔德大学University of Huddersfield,134.0,4.06,2.54,72.0,92.4,免费评估
38,伦敦南岸大学London South Bank University,110.0,3.88,2.42,78.0,92.3,免费评估
39,中央兰开夏大学University of Central Lancashire,144.0,4.28,2.27,66.0,92.2,免费评估
40,巴斯斯巴大学Bath Spa University,144.0,3.97,2.49,66.0,92.1,免费评估
41,班戈大学Bangor University,137.0,4.66,,75.0,92.1,免费评估
42,谢菲尔德哈莱姆大学Sheffield Hallam University,128.0,4.27,3.22,62.0,91.9,免费评估
43,蒂赛德大学Teesside University,123.0,4.14,1.95,74.0,91.5,免费评估
44,新白金汉大学Buckinghamshire New University,126.0,4.22,2.55,66.0,91.4,免费评估
45,德比大学University of Derby,124.0,4.09,2.29,70.0,91.3,免费评估
46,诺里奇艺术大学Norwich University of the Arts,141.0,4.06,2.69,61.0,91.2,免费评估
47,赫特福德大学University of Hertfordshire,111.0,3.86,2.55,74.0,91.1,免费评估
48,利物浦霍普大学Liverpool Hope University,136.0,3.93,,79.0,91.1,免费评估
49,索尔福德大学University of Salford,138.0,4.35,2.55,57.0,91.0,免费评估
50,牛津布鲁克斯大学Oxford Brookes University,153.0,4.39,2.37,50.0,90.9,免费评估
51,普利茅斯大学University of Plymouth,150.0,3.89,2.84,54.0,90.7,免费评估
52,米德塞斯大学Middlesex University,131.0,4.07,2.98,58.0,90.7,免费评估
53,布莱顿大学University of Brighton,146.0,4.04,2.95,53.0,90.6,免费评估
54,南威尔士大学The University of South Wales,129.0,4.23,2.94,59.0,90.6,免费评估
55,伯明翰城市大学Birmingham City University,126.0,4.18,2.88,59.0,90.6,免费评估
56,格林威治大学The University of Greenwich,132.0,4.19,2.01,63.0,90.5,免费评估
57,伍斯特大学University of Worcester,122.0,4.11,2.34,60.0,90.1,免费评估
58,Leeds Arts University,163.0,4.16,,60.0,89.9,免费评估
59,剑桥安鲁大学Anglia Ruskin University,131.0,4.23,2.42,53.0,89.8,免费评估
60,龙比亚大学Napier University,168.0,3.84,,61.0,89.7,免费评估
61,卡迪夫都市大学Cardiff Metropolitan University,125.0,4.18,2.94,54.0,89.6,免费评估
62,伦敦都市大学London Metropolitan University,114.0,4.02,2.53,61.0,89.3,免费评估
63,东伦敦大学University of East London,110.0,3.92,2.82,60.0,89.2,免费评估
64,桑德兰大学University of Sunderland,120.0,3.97,2.31,56.0,89.1,免费评估
65,哥比亚大学University of Cumbria,137.0,4.06,2.41,51.0,89.0,免费评估
66,北安普顿大学The University of Northampton,116.0,4.08,2.04,54.0,89.0,免费评估
67,切斯特大学University of Chester,109.0,3.64,2.54,64.0,88.7,免费评估
68,伍尔弗汉普顿大学University of Wolverhampton,99.0,4.15,2.18,60.0,88.6,免费评估
69,阿伯泰邓迪大学University of Abertay Dundee,142.0,3.92,,62.0,88.5,免费评估
70,Ravensbourne University London,115.0,3.97,,70.0,88.4,免费评估
71,南安普顿索伦特大学Southampton Solent University,113.0,4.34,1.79,57.0,88.2,免费评估
72,泰晤士河谷大学Thames Valley University,120.0,4.12,2.21,53.0,88.0,免费评估
