Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,241.0,4.1,3.48,92.0,100.0,免费评估
2,牛津大学University of Oxford,236.0,3.96,3.58,88.0,98.8,免费评估
3,帝国理工学院Imperial College London,222.0,4.21,3.46,90.0,98.8,免费评估
4,南安普顿大学University of Southampton,191.0,4.34,3.3,92.0,97.1,免费评估
5,格拉斯哥大学University of Glasgow,197.0,3.83,3.25,92.0,95.9,免费评估
6,思克莱德大学University of Strathclyde,206.0,4.11,3.1,84.0,95.6,免费评估
7,布里斯托大学University of Bristol,178.0,4.1,3.3,90.0,95.3,免费评估
8,伦敦大学学院University College London,192.0,3.89,3.37,86.0,95.2,免费评估
9,利兹大学University of Leeds,177.0,4.27,3.41,88.0,95.2,免费评估
10,巴斯大学University of Bath,175.0,4.24,3.04,90.0,94.5,免费评估
11,曼彻斯特大学The University of Manchester,172.0,4.14,3.14,90.0,94.4,免费评估
12,拉夫堡大学Loughborough University,170.0,4.23,2.65,92.0,94.0,免费评估
13,爱丁堡大学The University of Edinburgh,167.0,3.99,3.3,88.0,93.9,免费评估
14,诺丁汉大学University of Nottingham,158.0,4.21,3.16,90.0,93.9,免费评估
15,谢菲尔德大学The University of Sheffield,153.0,4.09,3.22,92.0,93.8,免费评估
16,兰卡斯特大学Lancaster University,162.0,4.15,3.08,88.0,93.7,免费评估
17,英国女王大学Queen's University Belfast,147.0,4.0,3.19,94.0,93.6,免费评估
18,萨里大学University of Surrey,166.0,4.33,3.08,84.0,93.6,免费评估
19,埃克塞特大学University of Exeter,167.0,4.06,3.18,86.0,93.3,免费评估
20,伯明翰大学University of Birmingham,160.0,4.09,2.97,90.0,93.2,免费评估
21,纽卡斯尔大学Newcastle University,159.0,4.2,3.09,86.0,93.1,免费评估
22,卡迪夫大学Cardiff University,152.0,4.17,3.31,86.0,92.5,免费评估
23,赫瑞瓦特大学Heriot Watt University,154.0,3.79,3.3,82.0,91.6,免费评估
