Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,92.9,95.7,80.4,16.5,10,549,6,86,免费评估
2,牛津大学University of Oxford,96.4,96.0,97.2,79.0,12.7,-,556,7,78,免费评估
3,圣安德鲁斯大学University of St Andrews,95.4,88.0,91.8,80.4,11.5,9,506,8,79,免费评估
4,杜伦大学Durham University,93.6,95.0,97.5,81.0,12.2,5,554,7,79,免费评估
5,南安普顿大学University of Southampton,90.7,97.0,96.2,80.0,9.5,7,402,8,75,免费评估
6,伦敦大学学院University College London,89.2,84.6,88.5,83.9,12.7,9,518,8,70,免费评估
7,埃克塞特大学University of Exeter,86.5,95.0,97.0,84.3,18.1,7,487,7,69,免费评估
8,肯特大学University of Kent,83.0,94.6,93.8,77.2,9.0,7,359,9,68,免费评估
8,萨塞克斯大学University of Sussex,83.0,94.0,96.2,77.5,18.1,9,401,8,76,免费评估
10,布鲁内尔大学Brunel University,82.3,93.8,94.5,86.5,8.1,10,353,7,50,免费评估
11,伯明翰大学University of Birmingham,81.6,88.2,94.0,78.5,17.9,9,416,8,79,免费评估
12,华威大学The University of Warwick,81.1,86.8,94.1,67.5,11.4,9,468,7,64,免费评估
13,雷丁大学University of Reading,80.1,93.0,92.7,78.0,8.5,10,381,6,63,免费评估
14,兰卡斯特大学Lancaster University,79.7,88.0,90.4,70.9,15.1,7,449,7,79,免费评估
15,曼彻斯特大学The University of Manchester,77.1,88.0,95.0,76.6,13.0,8,419,6,62,免费评估
16,东英吉利大学University of East Anglia,76.7,94.7,95.6,69.7,14.0,4,438,8,60,免费评估
17,谢菲尔德大学The University of Sheffield,76.2,94.9,94.2,77.9,17.0,4,424,7,68,免费评估
18,伦敦大学皇家霍洛威学院Royal Holloway University of London,75.9,94.2,94.6,77.5,16.7,4,421,7,67,免费评估
19,罗汉普顿大学Roehampton University,75.6,92.4,93.8,80.2,13.6,7,295,9,59,免费评估
20,考文垂大学Coventry University,75.1,92.3,96.6,87.7,11.1,5,283,5,58,免费评估
21,诺丁汉大学University of Nottingham,74.8,86.6,90.9,73.2,18.5,7,444,7,74,免费评估
22,萨里大学University of Surrey,74.4,83.6,88.6,62.2,12.5,10,438,7,66,免费评估
