Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,57.3%,216.0,85.3%,100.0,免费评估
2,杜伦大学Durham University,86.3%,83.6%,55.0%,199.0,81.8%,99.2,免费评估
3,牛津大学University of Oxford,,,41.1%,211.0,83.6%,98.7,免费评估
4,圣安德鲁斯大学University of St Andrews,87.4%,87.7%,44.2%,206.0,73.1%,97.2,免费评估
5,格拉斯哥大学University of Glasgow,89.2%,84.1%,42.4%,178.0,78.2%,95.9,免费评估
6,布里斯托大学University of Bristol,75.7%,74.2%,61.3%,188.0,81.3%,95.4,免费评估
7,埃克塞特大学University of Exeter,84.1%,85.1%,43.7%,173.0,79.7%,94.9,免费评估
8,兰卡斯特大学Lancaster University,83.1%,83.3%,46.5%,159.0,84.3%,94.7,免费评估
9,利兹大学University of Leeds,83.0%,86.2%,42.3%,161.0,82.4%,94.3,免费评估
10,纽卡斯尔大学Newcastle University,86.2%,84.7%,43.1%,154.0,78.5%,93.7,免费评估
11,伦敦大学皇家霍洛威学院Royal Holloway University of London,88.8%,85.6%,45.8%,142.0,75.1%,93.2,免费评估
12,拉夫堡大学Loughborough University,87.8%,88.6%,24.3%,142.0,88.7%,93.0,免费评估
13,伦敦政治经济学院The London School of Economics and Political Science,68.1%,63.2%,46.9%,197.0,89.0%,92.4,免费评估
14,阿伯丁大学University of Aberdeen,81.9%,84.0%,38.2%,189.0,67.9%,92.3,免费评估
15,曼彻斯特大学The University of Manchester,81.6%,83.7%,36.6%,167.0,77.3%,92.2,免费评估
16,南安普顿大学University of Southampton,85.2%,83.7%,45.8%,149.0,71.0%,91.8,免费评估
17,萨塞克斯大学University of Sussex,82.8%,87.1%,35.8%,143.0,79.6%,91.5,免费评估
18,亚伯大学Aberystwyth University,87.1%,86.4%,38.6%,116.0,80.6%,91.1,免费评估
19,伯明翰大学University of Birmingham,80.7%,76.7%,42.0%,157.0,75.9%,90.9,免费评估
19,东英吉利大学University of East Anglia,81.8%,83.6%,47.4%,151.0,68.7%,90.9,免费评估
21,诺丁汉大学University of Nottingham,78.6%,81.8%,39.6%,153.0,76.7%,90.5,免费评估
22,莱斯特大学University of Leicester,87.4%,89.0%,29.7%,140.0,71.1%,90.1,免费评估
23,班戈大学Bangor University,90.0%,89.3%,31.5%,125.0,68.9%,89.4,免费评估
24,考文垂大学Coventry University,94.1%,94.5%,2.0%,122.0,81.4%,89.2,免费评估
25,卡迪夫大学Cardiff University,81.3%,83.0%,36.8%,153.0,67.1%,89.0,免费评估
26,利物浦霍普大学Liverpool Hope University,92.3%,87.6%,1.6%,117.0,88.2%,88.9,免费评估
27,雷丁大学University of Reading,83.8%,82.8%,35.0%,137.0,70.2%,88.8,免费评估
28,爱丁堡大学The University of Edinburgh,75.6%,73.1%,38.2%,181.0,67.4%,88.7,免费评估
29,约克大学The University of York,82.9%,77.8%,23.9%,153.0,74.5%,88.4,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,83.4%,81.6%,45.1%,136.0,62.9%,88.4,免费评估
31,英国女王大学Queen's University Belfast,85.9%,85.4%,36.9%,140.0,61.0%,88.3,免费评估
32,伦敦大学学院University College London,60.3%,63.2%,52.3%,179.0,80.1%,88.2,免费评估
32,邓迪大学University of Dundee,83.9%,82.3%,28.3%,155.0,65.4%,88.2,免费评估
34,利物浦大学The University of Liverpool,,,26.3%,145.0,69.1%,88.0,免费评估
34,伦敦国王学院King's College London,,,40.0%,157.0,67.9%,88.0,免费评估
36,谢菲尔德大学The University of Sheffield,75.4%,80.0%,31.1%,162.0,71.5%,87.9,免费评估
37,赫尔大学The University of Hull,88.1%,88.5%,31.7%,118.0,63.3%,87.3,免费评估
38,温切斯特大学University of Winchester,,,7.5%,102.0,90.6%*,87.0,免费评估
39,斯特林大学University of Stirling,77.5%,76.9%,30.3%,159.0,64.6%,86.4,免费评估
40,斯旺西大学Swansea University,75.8%,79.7%,39.4%,129.0,68.8%,86.2,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,90.8%,90.4%,4.1%,119.0,66.9%,85.1,免费评估
41,"伦敦大学伯克贝克学院Birkbeck, University Of London",72.6%,73.3%,34.7%,,76.2%,85.1,免费评估
43,格林威治大学The University of Greenwich,80.4%,85.5%,7.4%,127.0,76.9%,85.0,免费评估
44,基尔大学Keele University,85.9%,85.5%,16.4%,121.0,64.3%,84.7,免费评估
45,西英格兰大学University of the West of England,89.0%,88.2%,6.4%,119.0,65.4%,84.4,免费评估
46,朴茨茅斯大学University of Portsmouth,84.9%,85.2%,14.9%,109.0,67.8%,84.0,免费评估
46,Northumbria University,87.1%,86.2%,15.4%,134.0,54.7%,84.0,免费评估
48,中央兰开夏大学University of Central Lancashire,92.2%,93.0%,9.8%,124.0,50.0%,83.6,免费评估
49,南威尔士大学The University of South Wales,87.3%,89.9%,,138.0,57.9%,83.2,免费评估
50,普利茅斯大学University of Plymouth,81.0%,81.2%,25.8%,117.0,58.2%,82.8,免费评估
51,伯恩茅斯大学Bournemouth University,79.3%,81.1%,19.9%,112.0,64.9%,82.5,免费评估
52,牛津布鲁克斯大学Oxford Brookes University,83.2%,84.7%,17.3%,116.0,57.8%,82.4,免费评估
53,格罗斯特大学University of Gloucestershire,88.6%,93.2%,14.5%,116.0,47.7%,82.3,免费评估
54,索尔福德大学University of Salford,,,16.7%,102.0,69.8%,82.0,免费评估
55,伍斯特大学University of Worcester,83.8%,83.1%,8.1%,99.0,66.0%,81.5,免费评估
56,切斯特大学University of Chester,86.8%,87.1%,6.4%,115.0,55.0%,81.4,免费评估
