Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,牛津大学University of Oxford,89.0,45.0,539.0,80.0,100.0,免费评估
2,剑桥大学University of Cambridge,87.0,40.0,551.0,77.6,97.5,免费评估
3,杜伦大学Durham University,84.6,48.3,473.0,78.9,95.7,免费评估
4,约克大学The University of York,97.5,36.7,421.0,77.7,95.4,免费评估
5,伦敦大学学院University College London,96.2,40.0,489.0,59.6,94.8,免费评估
6,雷丁大学University of Reading,93.1,48.3,358.0,51.3,88.1,免费评估
7,利物浦大学The University of Liverpool,87.1,38.3,443.0,45.8,84.7,免费评估
8,埃克塞特大学University of Exeter,74.0,31.7,449.0,80.5,84.6,免费评估
9,纽卡斯尔大学Newcastle University,89.6,26.7,405.0,57.4,83.0,免费评估
10,诺丁汉大学University of Nottingham,86.8,33.3,363.0,60.3,82.5,免费评估
11,英国女王大学Queen's University Belfast,90.3,35.0,365.0,50.0,82.4,免费评估
12,伯明翰大学University of Birmingham,81.6,23.3,428.0,67.1,81.5,免费评估
13,谢菲尔德大学The University of Sheffield,83.9,36.7,361.0,54.3,80.7,免费评估
14,卡迪夫大学Cardiff University,88.1,28.3,384.0,52.0,80.6,免费评估
14,莱斯特大学University of Leicester,78.1,38.3,380.0,59.5,80.6,免费评估
16,南安普顿大学University of Southampton,86.1,36.7,358.0,48.8,80.4,免费评估
17,曼彻斯特大学The University of Manchester,89.3,30.0,397.0,37.1,78.9,免费评估
18,格拉斯哥大学University of Glasgow,90.7,23.3,,50.0,78.5,免费评估
19,罗伯特高登大学The Robert Gordon University,81.2,,368.0,96.2,77.6,免费评估
20,阿伯丁大学University of Aberdeen,79.6,23.3,432.0,50.0,76.7,免费评估
21,爱丁堡大学The University of Edinburgh,67.4,33.2,417.0,61.9,76.2,免费评估
22,布拉德福德大学University of Bradford,82.9,30.0,283.0,57.0,75.2,免费评估
23,布里斯托大学University of Bristol,69.9,26.7,403.0,60.8,74.4,免费评估
24,邓迪大学University of Dundee,81.5,,494.0,46.2,72.0,免费评估
25,基尔大学Keele University,91.7,,318.0,59.0,71.8,免费评估
25,利物浦约翰摩尔斯大学Liverpool John Moores University,87.2,,332.0,65.8,71.8,免费评估
27,肯特大学University of Kent,77.9,6.7,365.0,64.9,70.9,免费评估
28,温切斯特大学University of Winchester,90.2,6.7,305.0,51.4,70.8,免费评估
29,林肯大学University of Lincoln,83.8,,308.0,71.4,70.4,免费评估
30,诺丁汉特伦特大学Nottingham Trent University,75.3,13.3,343.0,60.7,69.9,免费评估
31,伯恩茅斯大学Bournemouth University,77.1,18.3,317.0,50.5,68.7,免费评估
32,格拉斯哥喀里多尼亚大学Glasgow Caledonian University,78.2,,356.0,65.2,68.5,免费评估
33,中央兰开夏大学University of Central Lancashire,89.4,10.0,308.0,35.6,68.0,免费评估
34,德蒙福特大学De Montfort University,85.9,,299.0,56.3,67.5,免费评估
35,斯旺西大学Swansea University,76.2,,387.0,58.1,67.4,免费评估
36,德比大学University of Derby,85.4,,303.0,50.0,66.0,免费评估
37,切斯特大学University of Chester,79.4,,269.0,69.0,65.9,免费评估
38,西英格兰大学University of the West of England,81.8,,262.0,63.2,65.4,免费评估
39,坎特伯雷大学Canterbury Christ Church University,86.2,,260.0,51.6,64.8,免费评估
40,考文垂大学Coventry University,73.8,,296.0,69.5,64.6,免费评估
41,蒂赛德大学Teesside University,78.3,,341.0,36.8,61.3,免费评估
42,斯塔福德郡大学Staffordshire University,80.8,,277.0,43.0,61.0,免费评估
43,剑桥安鲁大学Anglia Ruskin University,78.4,,214.0,58.8,60.6,免费评估
43,金斯顿大学Kingston University,89.7,,234.0,31.8,60.6,免费评估
45,伍斯特大学University of Worcester,80.1,,271.0,40.3,59.7,免费评估
46,西伦敦大学University of West London,,,247.0,21.4,49.1,免费评估
47,伦敦南岸大学London South Bank University,63.1,,239.0,27.6,47.3,免费评估
48,伦敦都市大学London Metropolitan University,60.1,,261.0,8.7,42.5,免费评估
