Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,拉夫堡大学Loughborough University,86%,3.6/9,417.0,67.00%,100.0,免费评估
2,巴斯大学University of Bath,85%,2.4/9,416.0,74.00%,96.9,免费评估
3,埃克塞特大学University of Exeter,92%,2.1/9,394.0,70.00%,96.3,免费评估
4,杜伦大学Durham University,81%,3.0/9,358.0,75.00%,93.9,免费评估
5,伯明翰大学University of Birmingham,84%,3.6/9,379.0,59.00%,93.7,免费评估
6,爱丁堡大学The University of Edinburgh,77%,2.6/9,368.0,77.00%,91.8,免费评估
6,格拉斯哥大学University of Glasgow,83%,3.2/9,357.0,63.00%,91.8,免费评估
8,布莱顿大学University of Brighton,85%,2.0/9,245.0,84.00%,88.7,免费评估
9,斯特林大学University of Stirling,79%,2.6/9,336.0,,88.4,免费评估
10,利兹大学University of Leeds,82%,2.0/9,372.0,63.00%,88.0,免费评估
11,班戈大学Bangor University,87%,2.1/9,262.0,71.00%,86.9,免费评估
12,布鲁内尔大学Brunel University,77%,2.4/9,317.0,70.00%,85.8,免费评估
13,利物浦约翰摩尔斯大学Liverpool John Moores University,83%,3.4/9,272.0,57.00%,85.5,免费评估
14,朴茨茅斯大学University of Portsmouth,86%,2.9/9,256.0,57.00%,84.4,免费评估
15,奇切斯特大学University of Chichester,88%,1.3/9,266.0,67.00%,83.1,免费评估
16,埃塞克斯大学University of Essex,82%,2.0/9,290.0,61.00%,82.4,免费评估
17,阿尔斯特大学University of Ulster,85%,1.7/9,268.0,63.00%,82.2,免费评估
18,Leeds Met,71%,2.5/9,270.0,73.00%,81.7,免费评估
18,谢菲尔德哈莱姆大学Sheffield Hallam University,79%,2.1/9,291.0,62.00%,81.7,免费评估
20,"Cardiff, UWIC",83%,1.5/9,293.0,61.00%,81.0,免费评估
21,亚伯大学Aberystwyth University,94%,1.0/9,243.0,58.00%,80.8,免费评估
22,切斯特大学University of Chester,80%,1.5/9,253.0,70.00%,80.4,免费评估
23,赫瑞瓦特大学Heriot Watt University,80%,1.7/9,294.0,60.00%,80.1,免费评估
24,Newman University College,79%,0.4/9,240.0,83.00%,79.4,免费评估
25,斯旺西大学Swansea University,85%,0.4/9,284.0,67.00%,79.1,免费评估
26,伯恩茅斯大学Bournemouth University,81%,,283.0,76.00%,79.0,免费评估
27,诺丁汉特伦特大学Nottingham Trent University,82%,0.6/9,272.0,69.00%,78.8,免费评估
28,诺桑比亚大学Northumbria University,78%,1.3/9,278.0,64.00%,78.2,免费评估
28,思克莱德大学University of Strathclyde,77%,2.9/9,,50.00%,78.2,免费评估
30,赫特福德大学University of Hertfordshire,75%,1.8/9,266.0,60.00%,76.6,免费评估
31,曼彻斯特城市大学Manchester Metropolitan University,68%,1.6/9,243.0,75.00%,76.5,免费评估
32,阿伯丁大学University of Aberdeen,81%,1.6/9,282.0,48.00%,76.1,免费评估
33,格林多大学Glyndwr University,92%,,217.0,62.00%,75.7,免费评估
34,邓迪大学University of Dundee,83%,,327.0,55.00%,75.5,免费评估
