Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,华威大学The University of Warwick,75.9%,81.5%,59.8%,497,75.0%,100.0,免费评估
2,英国女王大学Queen's University Belfast,88.6%,90.8%,53.1%,371,72.7%,96.8,免费评估
3,伯明翰大学University of Birmingham,89.7%,81.5%,37.0%,430,77.9%,96.6,免费评估
4,兰卡斯特大学Lancaster University,76.7%,76.8%,47.0%,450,73.3%,95.0,免费评估
5,纽卡斯尔大学Newcastle University,84.9%,88.7%,54.3%,391,,94.1,免费评估
6,诺丁汉大学University of Nottingham,79.5%,76.5%,56.6%,398,63.4%,93.1,免费评估
7,萨里大学University of Surrey,82.4%,82.8%,39.1%,,73.7%,92.5,免费评估
8,伦敦大学皇家霍洛威学院Royal Holloway University of London,77.8%,75.9%,49.9%,434,56.4%,91.6,免费评估
8,班戈大学Bangor University,93.9%,91.8%,46.3%,323,56.4%,91.6,免费评估
10,东英吉利大学University of East Anglia,77.7%,85.9%,36.2%,442,55.7%,90.5,免费评估
11,威斯敏斯特大学University of Westminster,93.5%,96.0%,28.9%,283,52.1%,86.3,免费评估
12,巴斯斯巴大学Bath Spa University,91.0%,82.5%,23.5%,332,50.9%,85.1,免费评估
13,伯明翰城市大学Birmingham City University,89.2%,87.4%,30.9%,279,54.2%,84.9,免费评估
14,北安普顿大学The University of Northampton,89.1%,87.3%,15.3%,277,65.1%,84.2,免费评估
15,赫尔大学The University of Hull,77.8%,73.2%,22.7%,384,54.9%,84.0,免费评估
16,德蒙福特大学De Montfort University,82.9%,79.9%,24.1%,295,62.3%,83.8,免费评估
16,Coventry University,92.7%,94.6%,18.1%,276,,83.8,免费评估
18,布鲁内尔大学Brunel University,82.9%,86.3%,30.9%,343,34.1%,82.2,免费评估
19,亚伯大学Aberystwyth University,74.6%,77.4%,31.2%,311,52.9%,81.8,免费评估
20,Manchester Metropolitan University,77.7%,68.3%,29.0%,295,54.9%,80.8,免费评估
21,西英格兰大学University of the West of England,81.8%,76.6%,35.4%,,40.0%,80.7,免费评估
22,朴茨茅斯大学University of Portsmouth,81.8%,80.6%,17.1%,279,56.0%,80.5,免费评估
23,普利茅斯大学University of Plymouth,84.1%,79.5%,30.5%,268,44.2%,80.4,免费评估
24,利物浦约翰摩尔斯大学Liverpool John Moores University,83.0%,79.3%,17.9%,343,36.9%,79.7,免费评估
25,温切斯特大学University of Winchester,91.1%,91.9%,,321,40.3%,79.4,免费评估
25,波尔顿大学University of Bolton,84.8%,78.6%,14.4%,291,48.4%,79.4,免费评估
27,切斯特大学University of Chester,81.6%,86.3%,10.7%,309,45.4%,79.1,免费评估
28,南威尔士大学The University of South Wales,85.3%,76.8%,12.8%,303,44.2%,78.7,免费评估
29,奇切斯特大学University of Chichester,90.7%,85.3%,16.3%,292,32.1%,78.6,免费评估
30,格罗斯特大学University of Gloucestershire,85.3%,84.6%,9.3%,301,42.3%,78.5,免费评估
31,坎特伯雷大学Canterbury Christ Church University,82.7%,85.0%,8.0%,297,,78.4,免费评估
32,中央兰开夏大学University of Central Lancashire,82.5%,81.2%,9.9%,279,49.7%,78.2,免费评估
33,"特威克南圣玛丽大学St Mary's, Twickenham",87.5%,90.3%,14.6%,258,38.0%,77.9,免费评估
34,德比大学University of Derby,84.3%,82.0%,13.5%,288,38.0%,77.3,免费评估
35,谢菲尔德哈莱姆大学Sheffield Hallam University,87.2%,80.9%,14.6%,297,29.6%,76.8,免费评估
36,斯塔福德郡大学Staffordshire University,96.1%,92.5%,,228,38.9%,76.3,免费评估
37,金斯顿大学Kingston University,71.1%,68.7%,15.7%,307,46.6%,75.9,免费评估
38,米德塞斯大学Middlesex University,83.2%,84.7%,11.0%,255,37.9%,75.5,免费评估
39,伍斯特大学University of Worcester,90.1%,82.5%,8.2%,278,25.7%,74.9,免费评估
40,艾芝西尔大学Edge Hill University,76.6%,77.3%,12.1%,324,29.9%,74.8,免费评估
41,伯恩茅斯大学Bournemouth University,58.4%,63.2%,15.1%,346,50.0%,74.7,免费评估
42,南安普顿索伦特大学Southampton Solent University,80.5%,78.5%,,292,39.8%,74.2,免费评估
43,索尔福德大学University of Salford,64.3%,65.1%,7.8%,354,40.7%,73.4,免费评估
44,伦敦南岸大学London South Bank University,82.0%,78.8%,12.8%,247,31.0%,73.2,免费评估
45,贝德福德大学University of Bedfordshire,66.0%,65.8%,45.8%,241,26.7%,73.1,免费评估
46,"圣马克与圣约翰大学University of St Mark & St John, Plymouth",91.5%,87.5%,,199*,32.6%,72.3,免费评估
47,格林威治大学The University of Greenwich,60.6%,58.4%,14.4%,303,40.3%,70.7,免费评估
48,哥比亚大学University of Cumbria,82.8%,85.3%,,212*,26.9%,69.5,免费评估
