Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,57.1%,239,96.5%,100.0,免费评估
2,帝国理工学院Imperial College London,80.8%,87.0%,64.1%,229,92.5%,99.0,免费评估
3,华威大学The University of Warwick,85.4%,85.4%,54.8%,197,94.6%,96.9,免费评估
4,牛津大学University of Oxford,,,60.6%,213,90.9%,96.3,免费评估
5,圣安德鲁斯大学University of St Andrews,83.1%,87.2%,33.4%,214,90.8%,94.6,免费评估
6,利兹大学University of Leeds,86.8%,81.4%,41.6%,171,94.7%,93.3,免费评估
7,斯旺西大学Swansea University,83.2%,85.8%,47.5%,160,92.7%,92.5,免费评估
8,杜伦大学Durham University,74.0%,75.9%,38.8%,209,94.7%,92.1,免费评估
9,格拉斯哥大学University of Glasgow,75.1%,77.4%,50.3%,197,88.9%,91.9,免费评估
9,巴斯大学University of Bath,80.9%,80.9%,33.3%,177,97.0%,91.9,免费评估
11,伯明翰大学University of Birmingham,78.6%,78.6%,46.4%,175,93.5%,91.7,免费评估
12,埃克塞特大学University of Exeter,78.3%,85.6%,40.7%,160,97.1%,91.5,免费评估
13,曼彻斯特大学The University of Manchester,78.9%,80.9%,50.7%,172,87.6%,91.2,免费评估
14,谢菲尔德大学The University of Sheffield,79.3%,81.1%,51.1%,154,89.7%,90.5,免费评估
14,爱丁堡大学The University of Edinburgh,70.4%,74.1%,54.3%,192,88.6%,90.5,免费评估
16,伦敦大学学院University College London,65.9%,70.6%,62.7%,195,89.4%,90.4,免费评估
17,布里斯托大学University of Bristol,71.8%,74.0%,49.2%,193,88.7%,90.3,免费评估
18,约克大学The University of York,77.7%,76.8%,46.9%,162,92.3%,90.2,免费评估
19,诺丁汉大学University of Nottingham,77.3%,79.6%,45.4%,159,88.8%,89.4,免费评估
20,思克莱德大学University of Strathclyde,81.6%,80.1%,21.1%,197,81.8%,88.9,免费评估
20,南安普顿大学University of Southampton,70.5%,75.8%,48.2%,171,90.9%,88.9,免费评估
20,邓迪大学University of Dundee,80.5%,85.1%,29.4%,181,80.7%,88.9,免费评估
23,拉夫堡大学Loughborough University,82.2%,85.3%,18.7%,156,93.1%,88.7,免费评估
24,纽卡斯尔大学Newcastle University,74.9%,77.3%,49.7%,158,86.9%,88.6,免费评估
25,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.2%,80.4%,35.1%,140,95.0%,88.4,免费评估
