Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,剑桥大学University of Cambridge,100.0,92,95,74,16.5,,558.0,9.0,,免费评估
2,格拉斯哥大学University of Glasgow,88.6,96,97,79,20.4,8.0,386.0,9.0,,免费评估
3,兰卡斯特大学Lancaster University,87.8,93,91,74,16.3,8.0,417.0,7.0,66.0,免费评估
4,杜伦大学Durham University,85.9,83,85,65,19.8,9.0,440.0,8.0,67.0,免费评估
5,华威大学The University of Warwick,85.4,92,88,75,17.7,10.0,429.0,7.0,57.0,免费评估
6,布里斯托大学University of Bristol,84.7,80,89,72,16.1,8.0,427.0,7.0,58.0,免费评估
6,萨里大学University of Surrey,84.7,90,92,77,17.5,9.0,385.0,6.0,65.0,免费评估
8,伯明翰大学University of Birmingham,84.1,79,86,74,22.1,10.0,382.0,8.0,73.0,免费评估
8,莱斯特大学University of Leicester,84.1,92,94,76,18.9,9.0,370.0,8.0,50.0,免费评估
10,萨塞克斯大学University of Sussex,81.6,95,91,75,21.6,4.0,392.0,10.0,56.0,免费评估
11,爱丁堡大学The University of Edinburgh,78.1,73,83,39,18.9,10.0,461.0,9.0,,免费评估
12,埃克塞特大学University of Exeter,78.0,92,95,79,21.9,6.0,412.0,7.0,,免费评估
13,剑桥安鲁大学Anglia Ruskin University,77.5,89,91,77,19.1,10.0,243.0,7.0,54.0,免费评估
13,约克大学The University of York,77.5,84,88,69,17.3,8.0,386.0,5.0,57.0,免费评估
15,思克莱德大学University of Strathclyde,77.3,84,94,76,25.2,8.0,441.0,,,免费评估
16,纽卡斯尔大学Newcastle University,76.9,91,92,69,21.4,7.0,381.0,6.0,66.0,免费评估
17,诺丁汉大学University of Nottingham,76.2,89,89,78,18.7,7.0,351.0,7.0,56.0,免费评估
18,东英吉利大学University of East Anglia,75.7,89,96,71,16.9,8.0,,4.0,,免费评估
19,拉夫堡大学Loughborough University,75.6,92,91,85,19.2,8.0,383.0,5.0,,免费评估
20,曼彻斯特大学The University of Manchester,74.6,76,87,72,18.9,8.0,408.0,8.0,47.0,免费评估
