Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,考文垂大学Coventry University,100.0,91.0,90.5,87.8,,5.0,144.0,8.0,76.0,免费评估
2,米德塞斯大学Middlesex University,97.0,95.0,93.8,87.3,13.7,10.0,120.0,6.0,69.0,免费评估
3,格拉斯哥大学University of Glasgow,95.0,84.2,88.5,71.0,14.4,6.0,189.0,8.0,,免费评估
4,布里斯托大学University of Bristol,93.2,83.0,89.0,73.1,13.8,7.0,176.0,,,免费评估
5,雷丁大学University of Reading,90.4,88.1,90.6,69.7,13.3,7.0,143.0,8.0,,免费评估
6,西英格兰大学University of the West of England,89.5,81.0,87.8,84.4,14.2,8.0,122.0,8.0,63.0,免费评估
7,创意艺术大学University for the Creative Arts,87.9,90.0,92.5,83.8,15.2,9.0,123.0,8.0,46.0,免费评估
8,龙比亚大学Napier University,87.7,63.7,73.0,61.2,12.0,4.0,188.0,9.0,,免费评估
9,约克大学The University of York,86.7,84.1,90.3,57.4,16.8,9.0,158.0,9.0,49.0,免费评估
10,伦敦大学皇家霍洛威学院Royal Holloway University of London,84.5,71.0,80.8,71.0,12.2,7.0,150.0,7.0,,免费评估
11,爱丁堡大学The University of Edinburgh,83.3,60.8,76.3,62.5,11.6,9.0,150.0,6.0,,免费评估
12,英国女王大学Queen's University Belfast,83.1,86.9,91.5,82.0,11.6,7.0,140.0,8.0,26.0,免费评估
13,伦敦艺术大学University of the Arts London,82.6,76.0,77.6,76.3,11.9,10.0,116.0,6.0,56.0,免费评估
14,诺丁汉大学University of Nottingham,82.3,84.8,91.3,81.2,15.0,2.0,133.0,8.0,,免费评估
15,桑德兰大学University of Sunderland,81.0,97.0,96.5,92.2,21.8,10.0,114.0,7.0,,免费评估
16,利兹大学University of Leeds,80.9,82.1,89.6,69.3,17.8,7.0,159.0,7.0,,免费评估
17,中央兰开夏大学University of Central Lancashire,78.9,72.0,71.0,72.2,16.9,10.0,130.0,7.0,,免费评估
18,罗汉普顿大学Roehampton University,78.7,75.1,83.3,72.5,12.0,6.0,111.0,5.0,,免费评估
19,利兹艺术学院Leeds College of Art,77.8,85.9,94.0,88.8,12.6,3.0,137.0,2.0,,免费评估
20,诺丁汉特伦特大学Nottingham Trent University,77.0,78.8,89.0,76.5,13.9,5.0,143.0,3.0,60.0,免费评估
21,法尔茅斯大学Falmouth University,76.7,80.0,80.4,74.8,15.2,3.0,125.0,6.0,78.0,免费评估
