Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,211.0,4.32,3.24,81.0,100.0,免费评估
2,杜伦大学Durham University,208.0,4.23,3.18,85.0,98.9,免费评估
3,牛津大学University of Oxford,208.0,4.12,3.26,81.0,98.8,免费评估
4,圣安德鲁斯大学University of St Andrews,197.0,4.36,3.23,73.0,97.2,免费评估
5,埃克塞特大学University of Exeter,184.0,4.2,3.25,78.0,96.3,免费评估
6,伦敦大学学院University College London,186.0,4.0,3.22,77.0,95.9,免费评估
7,伦敦政治经济学院The London School of Economics and Political Science,185.0,3.88,3.15,82.0,95.6,免费评估
8,兰卡斯特大学Lancaster University,160.0,4.29,3.12,82.0,95.0,免费评估
9,伯明翰大学University of Birmingham,162.0,4.1,3.32,79.0,94.7,免费评估
10,布里斯托大学University of Bristol,190.0,3.92,2.95,76.0,94.7,免费评估
11,谢菲尔德大学The University of Sheffield,159.0,4.09,3.3,79.0,94.6,免费评估
12,华威大学The University of Warwick,175.0,4.07,3.28,73.0,94.6,免费评估
13,伦敦国王学院King's College London,163.0,4.09,3.29,80.0,94.6,免费评估
14,诺丁汉大学University of Nottingham,168.0,4.14,2.92,81.0,94.4,免费评估
15,约克大学The University of York,173.0,4.14,3.31,72.0,94.2,免费评估
16,利兹大学University of Leeds,170.0,4.19,3.23,71.0,93.9,免费评估
17,萨塞克斯大学University of Sussex,141.0,4.05,3.21,84.0,93.1,免费评估
18,格拉斯哥大学University of Glasgow,186.0,4.09,3.18,58.0,92.7,免费评估
19,曼彻斯特大学The University of Manchester,163.0,4.13,3.24,69.0,92.5,免费评估
20,南安普顿大学University of Southampton,151.0,4.15,3.3,68.0,92.4,免费评估
21,阿伯丁大学University of Aberdeen,172.0,4.16,2.95,64.0,92.1,免费评估
22,邓迪大学University of Dundee,170.0,4.27,2.77,64.0,92.1,免费评估
23,肯特大学University of Kent,136.0,4.12,2.96,78.0,92.0,免费评估
24,拉夫堡大学Loughborough University,150.0,4.29,2.51,75.0,91.7,免费评估
25,东英吉利大学University of East Anglia,147.0,4.19,3.09,63.0,91.2,免费评估
26,伦敦大学皇家霍洛威学院Royal Holloway University of London,139.0,4.19,2.99,70.0,91.1,免费评估
27,纽卡斯尔大学Newcastle University,161.0,4.07,2.81,69.0,91.0,免费评估
28,爱丁堡大学The University of Edinburgh,177.0,3.81,3.13,59.0,90.9,免费评估
29,伦敦大学玛丽女王学院Queen Mary University of London,147.0,4.04,3.21,67.0,90.9,免费评估
30,思克莱德大学University of Strathclyde,196.0,3.97,2.95,45.0,90.3,免费评估
31,利物浦霍普大学Liverpool Hope University,107.0,4.09,2.31,92.0,89.6,免费评估
32,斯特林大学University of Stirling,166.0,4.1,2.88,57.0,89.5,免费评估
33,英国女王大学Queen's University Belfast,148.0,4.09,3.15,55.0,89.4,免费评估
34,基尔大学Keele University,122.0,4.06,3.03,72.0,89.2,免费评估
35,利物浦大学The University of Liverpool,141.0,4.1,3.07,60.0,89.1,免费评估
36,莱斯特大学University of Leicester,133.0,3.93,3.14,68.0,88.8,免费评估
37,斯旺西大学Swansea University,128.0,4.25,3.07,66.0,88.8,免费评估
38,德蒙福特大学De Montfort University,111.0,4.24,2.7,76.0,88.7,免费评估
39,埃塞克斯大学University of Essex,106.0,4.16,2.87,72.0,88.6,免费评估
40,Lincoln,124.0,4.34,2.81,65.0,88.5,免费评估
41,伦敦大学亚非学院SOAS University of London,137.0,4.13,2.58,69.0,88.5,免费评估
42,赫特福德大学University of Hertfordshire,107.0,4.36,3.29,59.0,88.4,免费评估
43,雷丁大学University of Reading,133.0,4.11,2.98,57.0,88.1,免费评估
44,卡迪夫大学Cardiff University,147.0,3.92,3.19,58.0,88.0,免费评估
45,诺桑比亚大学Northumbria University,127.0,4.22,2.88,60.0,87.9,免费评估
46,哈德斯菲尔德大学University of Huddersfield,112.0,4.31,2.76,67.0,87.7,免费评估
47,蒂赛德大学Teesside University,98.0,4.39,2.82,66.0,87.5,免费评估
48,朴茨茅斯大学University of Portsmouth,107.0,4.27,2.89,63.0,87.3,免费评估
49,赫尔大学The University of Hull,118.0,4.32,2.83,60.0,87.3,免费评估
50,利物浦约翰摩尔斯大学Liverpool John Moores University,129.0,4.4,2.53,59.0,87.1,免费评估
51,亚伯大学Aberystwyth University,123.0,4.3,2.69,60.0,87.1,免费评估
52,班戈大学Bangor University,127.0,4.24,2.9,56.0,87.1,免费评估
53,艾芝西尔大学Edge Hill University,115.0,4.22,2.62,62.0,87.1,免费评估
54,伦敦大学金史密斯学院Goldsmiths University of London,124.0,4.08,2.94,54.0,87.0,免费评估
55,布鲁内尔大学Brunel University,121.0,4.12,2.79,56.0,86.6,免费评估
56,牛津布鲁克斯大学Oxford Brookes University,129.0,4.13,3.01,49.0,86.4,免费评估
57,西英格兰大学University of the West of England,116.0,4.21,2.77,54.0,86.2,免费评估
58,纽曼大学Newman University,108.0,4.26,2.43,71.0,86.1,免费评估
59,考文垂大学Coventry University,116.0,4.35,2.01,75.0,86.0,免费评估
60,诺丁汉特伦特大学Nottingham Trent University,129.0,4.11,2.76,56.0,85.6,免费评估
61,北安普顿大学The University of Northampton,104.0,4.2,2.86,51.0,85.3,免费评估
62,普利茅斯大学University of Plymouth,109.0,4.26,2.63,52.0,85.0,免费评估
63,伯恩茅斯大学Bournemouth University,114.0,4.15,3.1,,84.9,免费评估
64,罗汉普顿大学Roehampton University,101.0,3.97,2.7,65.0,84.6,免费评估
65,圣大卫三一学院University of Wales Trinity Saint David,,4.16,2.26,52.0,84.5,免费评估
66,曼彻斯特城市大学Manchester Metropolitan University,122.0,4.13,2.82,51.0,84.5,免费评估
67,"伦敦大学伯克贝克学院Birkbeck, University Of London",99.0,4.11,3.18,44.0,84.3,免费评估
68,谢菲尔德哈莱姆大学Sheffield Hallam University,108.0,4.08,2.87,41.0,83.5,免费评估
69,奇切斯特大学University of Chichester,106.0,4.44,2.46,44.0,83.4,免费评估
70,中央兰开夏大学University of Central Lancashire,113.0,4.03,2.33,57.0,83.0,免费评估
71,德比大学University of Derby,103.0,4.4,2.63,48.0,82.9,免费评估
72,巴斯斯巴大学Bath Spa University,111.0,4.06,2.18,61.0,82.9,免费评估
73,"特威克南圣玛丽大学St Mary's, Twickenham",97.0,4.22,2.22,59.0,82.3,免费评估
74,威斯敏斯特大学University of Westminster,105.0,4.12,2.34,57.0,82.2,免费评估
75,南威尔士大学The University of South Wales,121.0,4.34,2.69,33.0,82.2,免费评估
76,格罗斯特大学University of Gloucestershire,114.0,4.0,1.95,53.0,82.0,免费评估
77,高地与群岛大学University of the Highlands and Islands,122.0,3.76,2.8,40.0,81.9,免费评估
78,切斯特大学University of Chester,112.0,4.12,2.35,48.0,81.9,免费评估
79,坎特伯雷大学Canterbury Christ Church University,92.0,4.29,2.63,44.0,81.7,免费评估
80,索尔福德大学University of Salford,117.0,3.99,2.04,60.0,81.7,免费评估
81,布莱顿大学University of Brighton,104.0,3.64,2.95,59.0,81.6,免费评估
82,温切斯特大学University of Winchester,107.0,3.91,2.59,45.0,81.4,免费评估
83,利兹圣三一大学Leeds Trinity University,87.0,4.42,2.24,40.0,81.2,免费评估
84,格林威治大学The University of Greenwich,123.0,4.05,2.23,44.0,80.8,免费评估
85,东伦敦大学University of East London,,3.93,,66.0,80.5,免费评估
86,剑桥安鲁大学Anglia Ruskin University,96.0,4.3,2.12,38.0,80.1,免费评估
87,伍斯特大学University of Worcester,108.0,3.99,2.53,37.0,80.1,免费评估
88,阿尔斯特大学University of Ulster,109.0,3.97,2.65,27.0,79.6,免费评估
89,伍尔弗汉普顿大学University of Wolverhampton,95.0,3.76,2.56,35.0,78.2,免费评估
90,利兹贝克特大学Leeds Beckett University,99.0,4.25,,46.0,78.1,免费评估
91,斯塔福德郡大学Staffordshire University,77.0,4.27,1.86,48.0,77.9,免费评估
92,格罗斯泰斯特主教大学Bishop Grosseteste University,94.0,3.86,1.93,,77.8,免费评估
93,约克圣约翰大学York St John University,104.0,4.11,,45.0,77.6,免费评估
94,金斯顿大学Kingston University,100.0,3.97,,48.0,77.1,免费评估
95,桑德兰大学University of Sunderland,99.0,3.8,2.16,41.0,77.0,免费评估
96,Wrexham Glyndwr,,4.09,,42.0,76.3,免费评估
97,Suffolk,98.0,4.48,,19.0,74.7,免费评估
