Ranking,University Name,Guardian score,Satisfied with course,Satisfied with teaching,Satisfied with feedback,Student:staff ratio,Spend per student,Average entry tariff,Value-added score,Career after 6 mths,Free
1,伦敦大学学院University College London,100.0,96,94,74,12.4,10.0,407,10.0,,免费评估
2,布鲁内尔大学Brunel University,92.8,94,95,88,21.2,8.0,399,7.0,73.0,免费评估
3,牛津大学University of Oxford,90.5,96,93,81,16.4,,412,9.0,,免费评估
4,兰卡斯特大学Lancaster University,88.0,80,82,75,11.8,10.0,447,8.0,,免费评估
5,纽卡斯尔大学Newcastle University,85.0,94,95,88,15.4,7.0,423,7.0,35.0,免费评估
6,爱丁堡大学The University of Edinburgh,75.7,85,95,62,16.0,7.0,405,6.0,54.0,免费评估
7,雷丁大学University of Reading,74.7,88,89,68,15.3,4.0,367,8.0,57.0,免费评估
8,伦敦大学金史密斯学院Goldsmiths University of London,73.3,92,91,72,15.8,5.0,333,7.0,48.0,免费评估
9,布莱顿大学University of Brighton,71.1,83,87,72,14.0,9.0,298,6.0,40.0,免费评估
9,金斯顿大学Kingston University,71.1,80,85,66,16.3,5.0,329,9.0,53.0,免费评估
11,拉夫堡大学Loughborough University,71.0,79,84,71,16.2,7.0,318,10.0,38.0,免费评估
12,格拉斯哥艺术学院Glasgow School of Art,70.3,76,78,65,18.1,9.0,382,4.0,57.0,免费评估
13,肯特大学University of Kent,70.0,63,76,57,15.6,8.0,313,8.0,64.0,免费评估
14,伯明翰城市大学Birmingham City University,68.3,71,78,73,19.9,8.0,312,10.0,47.0,免费评估
15,哈德斯菲尔德大学University of Huddersfield,68.1,82,85,75,16.2,4.0,309,5.0,60.0,免费评估
16,伦敦艺术大学University of the Arts London,67.8,72,80,70,19.0,9.0,305,6.0,53.0,免费评估
17,林肯大学University of Lincoln,67.0,78,83,75,19.6,4.0,325,3.0,72.0,免费评估
18,考文垂大学Coventry University,66.9,73,78,65,18.8,3.0,297,10.0,69.0,免费评估
19,邓迪大学University of Dundee,65.7,72,74,67,15.4,8.0,364,6.0,41.0,免费评估
20,格拉摩根大学University of Glamorgan,65.3,81,84,76,14.6,5.0,279,9.0,34.0,免费评估
21,UC Falmouth,65.0,86,88,77,23.6,6.0,283,6.0,54.0,免费评估
21,西英格兰大学University of the West of England,65.0,85,84,77,22.9,4.0,287,8.0,57.0,免费评估
23,赫瑞瓦特大学Heriot Watt University,64.7,81,78,58,24.3,9.0,343,5.0,71.0,免费评估
24,普利茅斯大学University of Plymouth,64.6,73,80,71,18.5,9.0,285,7.0,48.0,免费评估
25,蒂赛德大学Teesside University,64.4,78,84,80,18.4,8.0,321,3.0,41.0,免费评估
26,奇切斯特大学University of Chichester,62.9,81,81,67,17.2,4.0,328,7.0,,免费评估
27,罗汉普顿大学Roehampton University,62.0,85,90,66,20.3,2.0,287,8.0,62.0,免费评估
28,亚伯大学Aberystwyth University,61.9,77,90,65,21.3,3.0,310,10.0,38.0,免费评估
28,班戈大学Bangor University,61.9,84,89,72,18.7,6.0,278,,,免费评估
30,诺桑比亚大学Northumbria University,61.4,71,77,65,13.9,6.0,311,4.0,51.0,免费评估
31,切斯特大学University of Chester,60.6,76,78,74,16.1,4.0,305,3.0,63.0,免费评估
32,巴斯斯巴大学Bath Spa University,60.1,76,83,70,20.8,6.0,291,4.0,56.0,免费评估
32,埃塞克斯大学University of Essex,60.1,89,94,65,21.3,10.0,230,3.0,43.0,免费评估
34,诺丁汉特伦特大学Nottingham Trent University,59.8,77,78,66,17.4,5.0,313,3.0,59.0,免费评估
35,赫特福德大学University of Hertfordshire,59.7,78,82,72,23.0,7.0,280,7.0,50.0,免费评估
35,利兹大学University of Leeds,59.7,70,78,65,23.8,4.0,384,6.0,62.0,免费评估
37,罗伯特高登大学The Robert Gordon University,59.6,65,67,67,14.9,5.0,342,5.0,55.0,免费评估
38,卡迪夫都市大学Cardiff Metropolitan University,58.4,76,82,74,17.7,7.0,289,4.0,35.0,免费评估
39,Norwich UC of the Arts,58.1,79,84,73,22.0,3.0,286,6.0,54.0,免费评估
40,剑桥安鲁大学Anglia Ruskin University,57.1,76,80,73,16.7,8.0,256,4.0,35.0,免费评估
41,"Arts UC, Bournemouth",56.9,91,89,75,26.2,3.0,278,5.0,59.0,免费评估
41,威斯敏斯特大学University of Westminster,56.9,60,66,57,18.0,5.0,294,8.0,58.0,免费评估
43,中央兰开夏大学University of Central Lancashire,56.5,81,83,73,21.0,5.0,266,4.0,48.0,免费评估
44,伯恩茅斯大学Bournemouth University,56.4,74,84,58,23.0,4.0,311,4.0,63.0,免费评估
45,德比大学University of Derby,56.1,75,82,78,19.6,8.0,291,2.0,43.0,免费评估
46,UC Suffolk,55.8,72,84,76,16.7,,284,3.0,36.0,免费评估
47,朴茨茅斯大学University of Portsmouth,55.7,77,83,75,22.5,5.0,273,6.0,44.0,免费评估
48,索尔福德大学University of Salford,55.6,83,86,78,16.8,3.0,251,3.0,38.0,免费评估
49,坎特伯雷大学Canterbury Christ Church University,55.1,91,87,66,21.4,2.0,262,8.0,,免费评估
50,格罗斯特大学University of Gloucestershire,54.8,79,82,77,22.6,3.0,306,6.0,35.0,免费评估
50,牛津布鲁克斯大学Oxford Brookes University,54.8,66,73,56,23.3,4.0,305,10.0,50.0,免费评估
52,南安普顿大学University of Southampton,54.2,62,74,53,16.3,7.0,385,2.0,41.0,免费评估
