Ranking,University Name,Teaching quality,Student experience,Research rating,Entry points,Graduate prospects,Total score,Free
1,剑桥大学University of Cambridge,,,44.6%,194,90.4%,100.0,免费评估
2,杜伦大学Durham University,85.2%,77.1%,56.6%,183,85.5%,98.6,免费评估
3,埃克塞特大学University of Exeter,85.6%,86.4%,38.9%,164,87.7%,95.5,免费评估
4,圣安德鲁斯大学University of St Andrews,95.7%,90.3%,28.9%,189*,68.6%,94.8,免费评估
5,牛津大学University of Oxford,,,46.7%,198,77.2%,93.8,免费评估
6,阿伯丁大学University of Aberdeen,90.8%,87.3%,39.9%,158*,73.7%,93.6,免费评估
7,布里斯托大学University of Bristol,81.1%,78.6%,36.0%,163,89.3%,93.4,免费评估
8,兰卡斯特大学Lancaster University,83.7%,72.2%,53.0%,155,78.1%,93.2,免费评估
9,诺丁汉大学University of Nottingham,83.8%,85.4%,43.9%,151,78.6%,92.9,免费评估
10,爱丁堡大学The University of Edinburgh,79.6%,80.7%,43.2%,165,75.0%,91.5,免费评估
11,利兹大学University of Leeds,84.3%,80.3%,44.4%,147,73.2%,91.0,免费评估
12,格拉斯哥大学University of Glasgow,85.8%,83.7%,21.4%,180,72.0%,90.4,免费评估
13,伯明翰大学University of Birmingham,72.7%,66.3%,36.2%,151,86.1%,88.5,免费评估
14,谢菲尔德大学The University of Sheffield,74.5%,73.2%,25.3%,147,89.2%,88.1,免费评估
15,利物浦大学The University of Liverpool,91.8%,86.7%,17.7%,108,82.2%,87.8,免费评估
16,罗汉普顿大学Roehampton University,87.4%,86.8%,24.3%,123,71.4%,86.7,免费评估
17,肯特大学University of Kent,79.6%,73.9%,44.1%,128,64.6%,85.7,免费评估
18,伦敦国王学院King's College London,74.3%,68.9%,37.1%,156,66.7%,85.5,免费评估
19,曼彻斯特大学The University of Manchester,76.6%,73.0%,37.2%,148,63.4%,85.1,免费评估
19,伦敦大学亚非学院SOAS University of London,73.9%,66.4%,34.1%,142,74.4%,85.1,免费评估
21,温切斯特大学University of Winchester,93.2%,87.9%,18.0%,107,62.0%,83.9,免费评估
22,英国女王大学Queen's University Belfast,86.2%,80.3%,,138,74.3%,83.6,免费评估
23,"特威克南圣玛丽大学St Mary's, Twickenham",84.3%,80.5%,9.4%,103,77.5%,82.5,免费评估
24,切斯特大学University of Chester,89.9%,87.6%,11.1%,114,61.7%,82.4,免费评估
25,坎特伯雷大学Canterbury Christ Church University,92.9%,87.4%,16.3%,98,58.7%,82.0,免费评估
26,纽曼大学Newman University,90.2%,89.8%,3.5%,107,65.9%,81.8,免费评估
27,卡迪夫大学Cardiff University,69.3%,65.3%,33.5%,139,63.9%,81.2,免费评估
28,伍尔弗汉普顿大学University of Wolverhampton,88.5%,86.7%,,96,65.4%,79.4,免费评估
29,南威尔士大学The University of South Wales,95.4%,91.4%,,106*,50.0%,79.1,免费评估
30,格罗斯泰斯特主教大学Bishop Grosseteste University,76.5%,57.4%,,108,86.1%,78.9,免费评估
31,巴斯斯巴大学Bath Spa University,83.8%,74.0%,8.3%,108,61.8%,78.6,免费评估
32,University of Wales Trinity St David,85.5%,74.3%,30.0%,111,40.0%,78.2,免费评估
33,约克圣约翰大学York St John University,80.9%,71.7%,4.8%,104,64.6%,77.3,免费评估
34,利兹圣三一大学Leeds Trinity University,81.4%,74.4%,9.9%,99,57.6%,76.6,免费评估
34,格罗斯特大学University of Gloucestershire,82.4%,81.4%,6.9%,105,52.9%,76.6,免费评估
36,奇切斯特大学University of Chichester,76.5%,73.1%,,108*,67.3%,76.4,免费评估
