Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,91.2,43.3,577,80.0,100.0,免费评估
2,杜伦大学Durham University,82.9,35.0,529,83.2,92.3,免费评估
3,牛津大学University of Oxford,87.7,30.0,588,66.7,92.1,免费评估
4,南安普顿大学University of Southampton,87.4,38.3,459,80.0,91.9,免费评估
5,纽卡斯尔大学Newcastle University,87.7,26.7,455,86.0,90.1,免费评估
6,圣安德鲁斯大学University of St Andrews,81.7,28.3,530,75.0,88.1,免费评估
7,巴斯大学University of Bath,88.2,21.7,473,76.8,87.7,免费评估
7,利兹大学University of Leeds,83.6,33.3,457,76.5,87.7,免费评估
9,莱斯特大学University of Leicester,88.5,20.0,435,78.6,86.2,免费评估
10,诺丁汉大学University of Nottingham,82.1,45.0,446,58.9,85.6,免费评估
11,英国女王大学Queen's University Belfast,87.5,28.3,385,75.8,85.3,免费评估
12,谢菲尔德大学The University of Sheffield,84.5,35.0,438,64.8,85.2,免费评估
13,赫瑞瓦特大学Heriot Watt University,84.4,16.7,416,83.5,83.6,免费评估
14,曼彻斯特大学The University of Manchester,72.4,45.0,448,62.6,81.6,免费评估
14,埃克塞特大学University of Exeter,84.3,25.0,463,56.8,81.6,免费评估
16,格拉斯哥大学University of Glasgow,79.3,13.3,465,80.0,81.3,免费评估
17,阿伯丁大学University of Aberdeen,81.3,21.7,446,0.0,81.1,免费评估
18,阿斯顿大学Aston University,91.6,10.0,387,0.0,80.8,免费评估
19,斯特林大学University of Stirling,82.5,13.3,351,90.2,80.6,免费评估
20,伯明翰大学University of Birmingham,79.1,20.0,395,79.5,80.0,免费评估
21,布里斯托大学University of Bristol,77.0,16.7,466,75.0,79.9,免费评估
22,伦敦大学玛丽女王学院Queen Mary University of London,79.0,36.7,390,59.7,79.8,免费评估
22,伦敦大学学院University College London,69.5,21.7,506,78.3,79.8,免费评估
24,伦敦大学皇家霍洛威学院Royal Holloway University of London,78.7,25.0,375,70.4,78.3,免费评估
25,思克莱德大学University of Strathclyde,83.7,6.7,446,0.0,77.4,免费评估
26,斯旺西大学Swansea University,81.5,21.7,342,65.5,76.3,免费评估
27,诺桑比亚大学Northumbria University,87.2,,357,74.4,76.1,免费评估
28,朴茨茅斯大学University of Portsmouth,75.5,25.0,326,75.4,75.8,免费评估
29,爱丁堡大学The University of Edinburgh,68.5,26.7,496,58.0,75.6,免费评估
29,肯特大学University of Kent,86.1,11.7,351,0.0,75.6,免费评估
29,卡迪夫大学Cardiff University,78.6,25.0,395,55.3,75.6,免费评估
32,利物浦大学The University of Liverpool,82.7,26.7,384,44.4,75.2,免费评估
33,兰卡斯特大学Lancaster University,79.4,15.0,397,0.0,74.8,免费评估
34,萨塞克斯大学University of Sussex,89.4,,421,50.7,74.4,免费评估
35,伦敦国王学院King's College London,71.7,37.5,448,40.9,74.3,免费评估
36,东英吉利大学University of East Anglia,86.2,,419,48.5,72.2,免费评估
37,赫尔大学The University of Hull,85.7,,371,51.4,70.6,免费评估
38,索尔福德大学University of Salford,76.7,12.5,332,55.2,68.7,免费评估
39,曼彻斯特城市大学Manchester Metropolitan University,78.8,6.7,332,54.2,68.0,免费评估
40,班戈大学Bangor University,74.9,11.7,284,0.0,64.4,免费评估
41,诺丁汉特伦特大学Nottingham Trent University,75.3,,297,56.7,63.5,免费评估
42,阿尔斯特大学University of Ulster,75.0,3.3,274,0.0,60.9,免费评估
