Ranking,University Name,Region,Academic Reputation,Employer Reputation,Citations per Paper,H-index Citations,Overall score,Free
1,牛津大学University of Oxford,United Kingdom,98.7,,,97.6,97.7,免费评估
2,Sapienza University of Rome,Italy,73.3,,,99.6,97.0,免费评估
3,剑桥大学University of Cambridge,United Kingdom,98.4,,,96.7,96.9,免费评估
4,Ruprecht-Karls-Universität Heidelberg,Germany,60.2,,,100.0,96.0,免费评估
5,Ludwig-Maximilians-Universität München,Germany,63.3,,,98.5,95.0,免费评估
6,Leiden University,Netherlands,66.7,,,95.6,92.7,免费评估
7,Humboldt-Universität zu Berlin,Germany,76.2,,,94.0,92.2,免费评估
8,Scuola Normale Superiore,Italy,68.6,,,94.2,91.6,免费评估
9,Harvard University,United States,100.0,,,90.5,91.5,免费评估
9,Sorbonne University,France,81.7,,,92.6,91.5,免费评估
11,圣安德鲁斯大学University of St Andrews,United Kingdom,81.3,,,91.0,90.0,免费评估
12,杜伦大学Durham University,United Kingdom,92.2,,,89.6,89.9,免费评估
13,Université Paris 1 Panthéon-Sorbonne,France,84.9,,,89.4,89.0,免费评估
14,Princeton University,United States,78.8,,,90.0,88.9,免费评估
15,"University of California, Berkeley (UCB)",United States,77.2,,,89.3,88.1,免费评估
16,Aristotle University of Thessaloniki,Greece,62.1,,,90.8,87.9,免费评估
17,伦敦大学学院University College London,United Kingdom,97.0,,,86.2,87.3,免费评估
18,Yale University,United States,90.0,,,86.9,87.2,免费评估
19,Alma Mater Studiorum - University of Bologna,Italy,93.4,,,86.3,87.0,免费评估
20,University of Chicago,United States,78.5,,,86.7,85.9,免费评估
21,University of Göttingen,Germany,68.2,,,87.3,85.4,免费评估
22,伦敦国王学院King's College London,United Kingdom,77.8,,,86.1,85.3,免费评估
23,University of Zurich,Switzerland,65.6,,,87.3,85.1,免费评估
24,Brown University,United States,87.0,,,84.3,84.6,免费评估
25,University of Vienna,Austria,46.7,,,88.6,84.4,免费评估
26,University of Geneva,Switzerland,65.2,,,86.2,84.1,免费评估
27,KU Leuven,Belgium,59.4,,,86.7,84.0,免费评估
28,University of Pisa,Italy,85.7,,,83.2,83.5,免费评估
29,University of Toronto,Canada,77.4,,,83.4,82.8,免费评估
30,"Trinity College Dublin, The University of Dublin",Ireland,83.1,,,82.6,82.7,免费评估
31,University of Cologne,Germany,38.2,,,87.2,82.3,免费评估
32,"University of Rome ""Tor Vergata""",Italy,78.8,,,82.6,82.2,免费评估
33,Freie Universitaet Berlin,Germany,66.0,,,83.6,81.8,免费评估
34,The Hebrew University of Jerusalem,Israel,48.8,,,85.4,81.7,免费评估
35,爱丁堡大学The University of Edinburgh,United Kingdom,71.9,,,82.3,81.3,免费评估
36,Université catholique de Louvain (UCLouvain),Belgium,49.3,,,84.7,81.2,免费评估
37,University of Basel,Switzerland,52.7,,,84.2,81.1,免费评估
38,Stanford University,United States,91.2,,,79.7,80.9,免费评估
39,University of Milan,Italy,79.7,,,80.9,80.8,免费评估
40,Peking University,China (Mainland),87.8,,,79.7,80.5,免费评估
41,Albert-Ludwigs-Universitaet Freiburg,Germany,66.3,,,81.8,80.3,免费评估
42,University of Copenhagen,Denmark,81.7,,,79.6,79.8,免费评估
43,Eberhard Karls Universität Tübingen,Germany,48.6,,,83.0,79.6,免费评估
44,Macquarie University,Australia,60.9,,,81.4,79.4,免费评估
45,Waseda University,Japan,75.8,,,79.7,79.3,免费评估
46,"University of California, Los Angeles (UCLA)",United States,76.8,,,78.8,78.6,免费评估
47,University of Michigan-Ann Arbor,United States,73.3,,,78.7,78.2,免费评估
47,University of Otago,New Zealand,87.6,,,77.1,78.2,免费评估
49,Columbia University,United States,78.5,,,77.4,77.5,免费评估
50,Fudan University,China (Mainland),90.3,,,75.7,77.2,免费评估
