Rank,Institution,Country/Region,Pub,CNCI,IC,TOP,AWARD,Total Score,Free
1,Georgia Institute of Technology,United States,63.8,57.3,39.3,100.0,,329.0,免费评估
2,Beihang University,China,100.0,63.7,40.8,73.5,,318.9,免费评估
3,University of Michigan-Ann Arbor,United States,49.1,82.8,49.5,80.5,,303.0,免费评估
4,Delft University of Technology,Netherlands,52.2,62.2,69.8,77.5,,283.6,免费评估
5,California Institute of Technology,United States,50.3,61.4,45.2,76.7,,274.1,免费评估
6,University of Colorado at Boulder,United States,43.6,67.4,44.1,72.6,,265.0,免费评估
7,The University of Texas at Austin,United States,41.1,72.9,37.7,70.7,,263.0,免费评估
8,Technion-Israel Institute of Technology,Israel,44.1,62.2,62.4,71.2,,261.2,免费评估
9,Harbin Institute of Technology,China,67.7,67.6,48.8,53.3,,251.7,免费评估
10,Virginia Polytechnic Institute and State University,United States,39.6,56.7,58.5,71.2,,250.3,免费评估
11,Northwestern Polytechnical University,China,63.6,60.4,41.1,58.7,,249.7,免费评估
12,"University of Maryland, College Park",United States,43.6,66.8,38.2,64.7,,247.5,免费评估
13,National University of Defense Technology,China,71.5,71.6,41.7,47.9,,247.3,免费评估
14,Massachusetts Institute of Technology (MIT),United States,45.1,68.2,49.5,59.8,,242.9,免费评估
15,Purdue University - West Lafayette,United States,48.0,67.6,41.0,59.3,,242.4,免费评估
16,University of Illinois at Urbana-Champaign,United States,32.5,74.1,45.8,57.5,,230.9,免费评估
17,Tsinghua University,China,46.4,75.4,44.4,49.3,,229.3,免费评估
18,University of Toronto,Canada,29.1,87.2,67.8,47.9,,225.7,免费评估
19,Stanford University,United States,35.4,73.4,63.1,52.0,,225.4,免费评估
20,Korea Advanced Institute of Science and Technology,South Korea,52.4,55.0,38.5,53.9,,222.9,免费评估
21,Texas A&M University,United States,40.4,50.8,55.4,59.8,,221.9,免费评估
22,剑桥大学University of Cambridge,United Kingdom,30.8,78.0,77.7,48.6,,221.6,免费评估
23,Pennsylvania State University - University Park,United States,40.5,66.5,36.7,52.6,,219.7,免费评估
24,University of Florida,United States,40.0,68.7,34.0,52.0,,219.5,免费评估
25,University of Strathclyde,United Kingdom,34.5,75.6,61.0,47.9,,218.2,免费评估
26,Sapienza University of Rome,Italy,45.8,75.4,47.9,42.7,,216.2,免费评估
27,Polytechnic Institute of Milan,Italy,40.5,61.9,68.7,49.3,,214.9,免费评估
28,南安普顿大学University of Southampton,United Kingdom,36.4,62.8,62.5,50.0,,211.8,免费评估
29,The Ohio State University - Columbus,United States,31.3,76.4,33.6,46.5,,207.4,免费评估
30,Nanjing University of Aeronautics and Astronautics,China,56.9,54.7,29.3,44.3,,206.0,免费评估
31,Beijing Institute of Technology,China,44.8,67.9,40.7,40.3,,201.4,免费评估
32,Indian Institute of Science,India,30.3,70.6,44.8,45.0,,199.9,免费评估
33,Polytechnic University of Turin,Italy,41.8,63.4,60.8,40.3,,198.0,免费评估
34,布里斯托大学University of Bristol,United Kingdom,28.0,59.2,76.8,47.2,,197.0,免费评估
35,The University of Queensland,Australia,26.9,67.4,63.9,44.3,,195.6,免费评估
36,McGill University,Canada,29.8,63.7,59.4,45.0,,195.5,免费评估
37,University of Arizona,United States,25.2,76.6,48.3,41.1,,193.6,免费评估
38,利物浦大学The University of Liverpool,United Kingdom,28.8,61.4,76.1,43.5,,192.4,免费评估
39,Nanyang Technological University,Singapore,31.1,80.8,83.0,30.8,,190.0,免费评估
40,University of Virginia,United States,27.5,68.7,49.5,41.1,,188.3,免费评估
41,Polytechnic University of Madrid,Spain,41.8,47.1,67.4,41.9,,186.2,免费评估
42,Duke University,United States,24.9,57.3,51.9,46.5,,185.5,免费评估
43,Iowa State University,United States,23.6,78.5,57.6,35.8,,185.3,免费评估
44,克兰菲尔德大学Cranfield University,United Kingdom,48.0,45.5,61.4,39.4,,184.6,免费评估
45,Arizona State University,United States,21.3,100.0,49.5,26.0,,183.2,免费评估
46,Missouri University of Science and Technology,United States,25.8,63.7,40.9,42.7,,183.1,免费评估
47,The University of New South Wales,Australia,29.3,65.7,71.8,35.8,,181.1,免费评估
48,格拉斯哥大学University of Glasgow,United Kingdom,27.5,67.4,71.8,35.8,,180.8,免费评估
49,Seoul National University,South Korea,37.3,51.9,44.7,41.1,,180.3,免费评估
50,The University of Tokyo,Japan,33.9,58.9,42.1,39.4,,180.0,免费评估
