Ranking,University Name,Entry Standards,Student Satisfaction,Research Assessment,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,212.0,4.12,3.07,80.0,100.0,免费评估
2,杜伦大学Durham University,175.0,4.3,3.11,75.0,97.9,免费评估
3,牛津大学University of Oxford,196.0,4.16,3.19,70.0,97.2,免费评估
4,伦敦大学学院University College London,146.0,4.33,3.1,,96.0,免费评估
5,伯明翰大学University of Birmingham,148.0,4.42,3.18,75.0,96.0,免费评估
6,埃克塞特大学University of Exeter,154.0,4.06,3.02,80.0,95.1,免费评估
7,利物浦大学The University of Liverpool,152.0,4.23,3.07,75.0,94.8,免费评估
8,格拉斯哥大学University of Glasgow,,4.32,2.52,85.0,94.7,免费评估
9,纽卡斯尔大学Newcastle University,147.0,4.34,2.71,75.0,94.5,免费评估
10,曼彻斯特大学The University of Manchester,157.0,4.34,2.59,70.0,94.5,免费评估
11,约克大学The University of York,149.0,4.29,3.09,70.0,94.0,免费评估
12,南安普顿大学University of Southampton,141.0,4.48,3.01,60.0,93.8,免费评估
13,谢菲尔德大学The University of Sheffield,139.0,4.15,2.93,75.0,93.3,免费评估
14,诺丁汉大学University of Nottingham,147.0,4.17,2.58,70.0,92.9,免费评估
15,莱斯特大学University of Leicester,118.0,4.13,3.08,75.0,92.4,免费评估
16,雷丁大学University of Reading,127.0,4.32,3.08,60.0,92.2,免费评估
17,阿伯丁大学University of Aberdeen,,4.1,2.77,65.0,91.5,免费评估
18,肯特大学University of Kent,130.0,4.1,2.86,65.0,91.2,免费评估
19,布拉德福德大学University of Bradford,118.0,4.07,3.04,75.0,90.9,免费评估
20,伍斯特大学University of Worcester,94.0,4.23,2.07,90.0,90.6,免费评估
21,伯恩茅斯大学Bournemouth University,115.0,4.06,2.65,75.0,90.5,免费评估
22,英国女王大学Queen's University Belfast,127.0,4.31,2.78,55.0,90.4,免费评估
23,圣大卫三一学院University of Wales Trinity Saint David,119.0,4.22,2.26,,89.6,免费评估
24,高地与群岛大学University of the Highlands and Islands,111.0,4.01,2.33,85.0,89.4,免费评估
25,爱丁堡大学The University of Edinburgh,178.0,3.89,2.51,45.0,89.3,免费评估
26,赫尔大学The University of Hull,,4.23,2.96,50.0,88.8,免费评估
27,斯旺西大学Swansea University,,4.3,,70.0,87.6,免费评估
28,卡迪夫大学Cardiff University,118.0,4.06,2.97,50.0,87.5,免费评估
29,温切斯特大学University of Winchester,100.0,4.2,2.02,70.0,87.3,免费评估
30,坎特伯雷大学Canterbury Christ Church University,96.0,4.08,2.63,,86.6,免费评估
31,切斯特大学University of Chester,101.0,4.33,1.9,50.0,85.3,免费评估
32,中央兰开夏大学University of Central Lancashire,115.0,4.09,2.09,50.0,85.3,免费评估
