Ranking,University Name,Student Satisfaction,Research Quality,Entry Standers,Graduate Prospects,Overall Score,Free
1,剑桥大学University of Cambridge,87.5,45.0,663,90.0,100.0,免费评估
2,牛津大学University of Oxford,86.2,48.3,618,86.3,98.1,免费评估
3,华威大学The University of Warwick,83.6,50.0,586,89.1,95.0,免费评估
4,圣安德鲁斯大学University of St Andrews,86.8,15.0,569,92.9,93.0,免费评估
5,帝国理工学院Imperial College London,81.4,55.0,616,82.9,92.9,免费评估
6,巴斯大学University of Bath,87.5,36.7,542,84.4,92.7,免费评估
7,伦敦大学学院University College London,83.6,33.3,550,85.3,88.6,免费评估
8,杜伦大学Durham University,79.7,33.3,590,83.6,88.4,免费评估
9,赫瑞瓦特大学Heriot Watt University,87.7,40.0,422,81.1,87.0,免费评估
9,萨里大学University of Surrey,86.2,,474,72.8,87.0,免费评估
11,布里斯托大学University of Bristol,75.7,43.3,548,79.6,86.7,免费评估
12,诺丁汉大学University of Nottingham,81.8,26.7,499,76.7,86.0,免费评估
13,埃克塞特大学University of Exeter,84.6,25.0,482,80.1,85.9,免费评估
14,纽卡斯尔大学Newcastle University,85.3,15.0,451,82.7,85.3,免费评估
15,伯明翰大学University of Birmingham,83.5,28.3,482,80.6,85.0,免费评估
16,兰卡斯特大学Lancaster University,80.4,23.3,476,83.3,84.5,免费评估
17,斯旺西大学Swansea University,90.3,16.7,375,80.7,83.6,免费评估
18,基尔大学Keele University,89.3,,365,66.8,83.4,免费评估
18,伦敦政治经济学院The London School of Economics and Political Science,79.0,18.3,555,76.4,83.4,免费评估
20,诺桑比亚大学Northumbria University,90.2,0.0,376,72.9,82.8,免费评估
20,卡迪夫大学Cardiff University,81.4,16.7,473,87.4,82.8,免费评估
22,曼彻斯特大学The University of Manchester,78.4,33.3,516,65.7,82.6,免费评估
23,谢菲尔德大学The University of Sheffield,82.6,28.3,463,72.0,82.4,免费评估
24,邓迪大学University of Dundee,78.3,,444,90.6,82.2,免费评估
24,伦敦国王学院King's College London,79.0,36.7,497,65.2,82.2,免费评估
26,拉夫堡大学Loughborough University,82.4,25.0,445,75.3,82.0,免费评估
27,东英吉利大学University of East Anglia,87.5,30.0,425,63.6,81.9,免费评估
28,南安普顿大学University of Southampton,75.0,20.0,494,81.2,81.8,免费评估
28,格拉斯哥大学University of Glasgow,79.4,28.3,483,74.6,81.8,免费评估
30,英国女王大学Queen's University Belfast,85.3,18.3,411,77.1,81.6,免费评估
31,朴茨茅斯大学University of Portsmouth,85.4,,312,68.7,81.3,免费评估
32,爱丁堡大学The University of Edinburgh,73.3,40.0,511,73.4,81.1,免费评估
32,利兹大学University of Leeds,80.2,25.0,464,67.9,81.1,免费评估
34,约克大学The University of York,76.5,21.7,507,76.0,80.3,免费评估
35,莱斯特大学University of Leicester,79.1,23.3,417,81.8,79.8,免费评估
36,阿伯丁大学University of Aberdeen,78.3,35.0,442,60.0,79.3,免费评估
37,布鲁内尔大学Brunel University,84.7,,340,69.1,79.1,免费评估
38,格林威治大学The University of Greenwich,95.1,,301,59.6,78.9,免费评估
39,谢菲尔德哈莱姆大学Sheffield Hallam University,88.7,11.7,327,74.1,78.6,免费评估
40,雷丁大学University of Reading,86.5,,377,66.3,78.4,免费评估
40,斯特林大学University of Stirling,84.3,,401,0.0,78.4,免费评估
42,利物浦大学The University of Liverpool,79.3,21.7,427,64.1,77.7,免费评估
43,阿斯顿大学Aston University,79.1,18.3,389,76.5,77.2,免费评估
44,普利茅斯大学University of Plymouth,89.4,,357,59.8,76.5,免费评估
45,诺丁汉特伦特大学Nottingham Trent University,89.3,13.3,329,59.0,76.3,免费评估
46,伦敦大学皇家霍洛威学院Royal Holloway University of London,86.7,8.3,405,61.0,76.1,免费评估
47,萨塞克斯大学University of Sussex,80.1,,389,60.4,75.8,免费评估
48,牛津布鲁克斯大学Oxford Brookes University,89.9,,363,62.1,75.6,免费评估
49,肯特大学University of Kent,74.0,11.7,361,74.1,75.0,免费评估
50,布莱顿大学University of Brighton,86.3,,293,73.6,74.4,免费评估
51,伦敦大学玛丽女王学院Queen Mary University of London,75.2,26.7,397,64.3,74.3,免费评估
52,艾芝西尔大学Edge Hill University,,,313,85.7,73.9,免费评估
53,赫特福德大学University of Hertfordshire,81.9,28.3,294,52.9,73.8,免费评估
54,思克莱德大学University of Strathclyde,68.9,,438,75.5,73.7,免费评估
55,切斯特大学University of Chester,83.8,,319,73.3,73.6,免费评估
56,曼彻斯特城市大学Manchester Metropolitan University,82.2,18.3,321,58.8,73.3,免费评估
57,考文垂大学Coventry University,82.4,6.7,292,76.9,73.2,免费评估
58,德比大学University of Derby,81.4,,281,78.6,70.9,免费评估
59,亚伯大学Aberystwyth University,81.9,16.7,380,41.1,70.8,免费评估
60,伦敦城市大学City University London,77.3,,389,58.0,70.2,免费评估
61,利物浦约翰摩尔斯大学Liverpool John Moores University,,,326,68.6,69.1,免费评估
62,西英格兰大学University of the West of England,79.8,,339,60.3,68.8,免费评估
63,伦敦都市大学London Metropolitan University,84.9,18.3,216,46.6,68.4,免费评估
64,埃塞克斯大学University of Essex,83.4,,360,31.6,64.6,免费评估
65,金斯顿大学Kingston University,76.6,,305,53.0,63.6,免费评估
66,斯塔福德郡大学Staffordshire University,,,247,40.0,56.6,免费评估
67,中央兰开夏大学University of Central Lancashire,71.6,,357,23.3,56.1,免费评估
